Model,Distance,Num_Rounds,Backend,Shots,Stim_Error_Rate,Stim_Error_Type,Weight_Noise,Logical_Error_Rate,Total_Shots,Logical_Errors,Timestamp
MWPM+GCN,3,3,ibm_aachen,1000,0.01,X,realistic/dp0.001_mf0.01_rf0.01_gd0.008,0.484000,1000,484,20260415_210940
GCN,3,3,ibm_aachen,1000,0.05,X,realistic/dp0.001_mf0.01_rf0.01_gd0.008,0.600000,1000,600,20260415_210940
MWPM+GCN,3,3,ibm_aachen,1000,0.05,X,realistic/dp0.001_mf0.01_rf0.01_gd0.008,0.434000,1000,434,20260415_210940
GAT,3,3,ibm_aachen,1000,0.005,X,realistic/dp0.001_mf0.01_rf0.01_gd0.008,0.563000,1000,563,20260415_210940
MWPM+GAT,3,3,ibm_aachen,1000,0.005,X,realistic/dp0.001_mf0.01_rf0.01_gd0.008,0.535000,1000,535,20260415_210940
GAT,3,3,ibm_aachen,1000,0.01,X,realistic/dp0.001_mf0.01_rf0.01_gd0.008,0.668000,1000,668,20260415_210940
MWPM+GAT,3,3,ibm_aachen,1000,0.01,X,realistic/dp0.001_mf0.01_rf0.01_gd0.008,0.549000,1000,549,20260415_210940
GAT,3,3,ibm_aachen,1000,0.05,X,realistic/dp0.001_mf0.01_rf0.01_gd0.008,0.671000,1000,671,20260415_210940
MWPM+GAT,3,3,ibm_aachen,1000,0.05,X,realistic/dp0.001_mf0.01_rf0.01_gd0.008,0.535000,1000,535,20260415_210940
GNN,3,3,ibm_aachen,1000,0.005,X,realistic/dp0.001_mf0.01_rf0.01_gd0.008,0.673000,1000,673,20260415_210940
MWPM+GNN,3,3,ibm_aachen,1000,0.005,X,realistic/dp0.001_mf0.01_rf0.01_gd0.008,0.535000,1000,535,20260415_210940
GNN,3,3,ibm_aachen,1000,0.01,X,realistic/dp0.001_mf0.01_rf0.01_gd0.008,0.451000,1000,451,20260415_210940
MWPM+GNN,3,3,ibm_aachen,1000,0.01,X,realistic/dp0.001_mf0.01_rf0.01_gd0.008,0.420000,1000,420,20260415_210940
GNN,3,3,ibm_aachen,1000,0.05,X,realistic/dp0.001_mf0.01_rf0.01_gd0.008,0.668000,1000,668,20260415_210940
MWPM+GNN,3,3,ibm_aachen,1000,0.05,X,realistic/dp0.001_mf0.01_rf0.01_gd0.008,0.535000,1000,535,20260415_210940
GraphMamba,3,3,ibm_aachen,1000,0.005,X,realistic/dp0.001_mf0.01_rf0.01_gd0.008,0.326000,1000,326,20260415_210940
MWPM+GraphMamba,3,3,ibm_aachen,1000,0.005,X,realistic/dp0.001_mf0.01_rf0.01_gd0.008,0.420000,1000,420,20260415_210940
GraphMamba,3,3,ibm_aachen,1000,0.01,X,realistic/dp0.001_mf0.01_rf0.01_gd0.008,0.323000,1000,323,20260415_210940
MWPM+GraphMamba,3,3,ibm_aachen,1000,0.01,X,realistic/dp0.001_mf0.01_rf0.01_gd0.008,0.420000,1000,420,20260415_210940
GraphMamba,3,3,ibm_aachen,1000,0.05,X,realistic/dp0.001_mf0.01_rf0.01_gd0.008,0.326000,1000,326,20260415_210940
MWPM+GraphMamba,3,3,ibm_aachen,1000,0.05,X,realistic/dp0.001_mf0.01_rf0.01_gd0.008,0.420000,1000,420,20260415_210940
CNN,3,3,ibm_aachen,1000,0.005,X,realistic/dp0.005_mf0.02_rf0.02_gd0.015,0.529000,1000,529,20260415_210940
MWPM+CNN,3,3,ibm_aachen,1000,0.005,X,realistic/dp0.005_mf0.02_rf0.02_gd0.015,0.542000,1000,542,20260415_210940
CNN,3,3,ibm_aachen,1000,0.01,X,realistic/dp0.005_mf0.02_rf0.02_gd0.015,0.556000,1000,556,20260415_210940
MWPM+CNN,3,3,ibm_aachen,1000,0.01,X,realistic/dp0.005_mf0.02_rf0.02_gd0.015,0.500000,1000,500,20260415_210940
CNN,3,3,ibm_aachen,1000,0.05,X,realistic/dp0.005_mf0.02_rf0.02_gd0.015,0.648000,1000,648,20260415_210940
MWPM+CNN,3,3,ibm_aachen,1000,0.05,X,realistic/dp0.005_mf0.02_rf0.02_gd0.015,0.535000,1000,535,20260415_210940
GCNII,3,3,ibm_aachen,1000,0.005,X,realistic/dp0.005_mf0.02_rf0.02_gd0.015,0.672000,1000,672,20260415_210940
MWPM+GCNII,3,3,ibm_aachen,1000,0.005,X,realistic/dp0.005_mf0.02_rf0.02_gd0.015,0.535000,1000,535,20260415_210940
GCNII,3,3,ibm_aachen,1000,0.01,X,realistic/dp0.005_mf0.02_rf0.02_gd0.015,0.328000,1000,328,20260415_210940
MWPM+GCNII,3,3,ibm_aachen,1000,0.01,X,realistic/dp0.005_mf0.02_rf0.02_gd0.015,0.420000,1000,420,20260415_210940
GCNII,3,3,ibm_aachen,1000,0.05,X,realistic/dp0.005_mf0.02_rf0.02_gd0.015,0.672000,1000,672,20260415_210940
MWPM+GCNII,3,3,ibm_aachen,1000,0.05,X,realistic/dp0.005_mf0.02_rf0.02_gd0.015,0.535000,1000,535,20260415_210940
APPNP,3,3,ibm_aachen,1000,0.005,X,realistic/dp0.005_mf0.02_rf0.02_gd0.015,0.335000,1000,335,20260415_210940
MWPM+APPNP,3,3,ibm_aachen,1000,0.005,X,realistic/dp0.005_mf0.02_rf0.02_gd0.015,0.426000,1000,426,20260415_210940
APPNP,3,3,ibm_aachen,1000,0.01,X,realistic/dp0.005_mf0.02_rf0.02_gd0.015,0.440000,1000,440,20260415_210940
MWPM+APPNP,3,3,ibm_aachen,1000,0.01,X,realistic/dp0.005_mf0.02_rf0.02_gd0.015,0.420000,1000,420,20260415_210940
APPNP,3,3,ibm_aachen,1000,0.05,X,realistic/dp0.005_mf0.02_rf0.02_gd0.015,0.437000,1000,437,20260415_210940
MWPM+APPNP,3,3,ibm_aachen,1000,0.05,X,realistic/dp0.005_mf0.02_rf0.02_gd0.015,0.490000,1000,490,20260415_210940
GraphTransformer,3,3,ibm_aachen,1000,0.005,X,realistic/dp0.005_mf0.02_rf0.02_gd0.015,0.325000,1000,325,20260415_210940
MWPM+GraphTransformer,3,3,ibm_aachen,1000,0.005,X,realistic/dp0.005_mf0.02_rf0.02_gd0.015,0.420000,1000,420,20260415_210940
GraphTransformer,3,3,ibm_aachen,1000,0.01,X,realistic/dp0.005_mf0.02_rf0.02_gd0.015,0.329000,1000,329,20260415_210940
MWPM+GraphTransformer,3,3,ibm_aachen,1000,0.01,X,realistic/dp0.005_mf0.02_rf0.02_gd0.015,0.420000,1000,420,20260415_210940
GraphTransformer,3,3,ibm_aachen,1000,0.05,X,realistic/dp0.005_mf0.02_rf0.02_gd0.015,0.325000,1000,325,20260415_210940
MWPM+GraphTransformer,3,3,ibm_aachen,1000,0.05,X,realistic/dp0.005_mf0.02_rf0.02_gd0.015,0.420000,1000,420,20260415_210940
GCN,3,3,ibm_aachen,1000,0.005,X,realistic/dp0.005_mf0.02_rf0.02_gd0.015,0.496000,1000,496,20260415_210940
MWPM+GCN,3,3,ibm_aachen,1000,0.005,X,realistic/dp0.005_mf0.02_rf0.02_gd0.015,0.420000,1000,420,20260415_210940
GCN,3,3,ibm_aachen,1000,0.01,X,realistic/dp0.005_mf0.02_rf0.02_gd0.015,0.413000,1000,413,20260415_210940
MWPM+GCN,3,3,ibm_aachen,1000,0.01,X,realistic/dp0.005_mf0.02_rf0.02_gd0.015,0.532000,1000,532,20260415_210940
GCN,3,3,ibm_aachen,1000,0.05,X,realistic/dp0.005_mf0.02_rf0.02_gd0.015,0.569000,1000,569,20260415_210940
MWPM+GCN,3,3,ibm_aachen,1000,0.05,X,realistic/dp0.005_mf0.02_rf0.02_gd0.015,0.535000,1000,535,20260415_210940
GAT,3,3,ibm_aachen,1000,0.005,X,realistic/dp0.005_mf0.02_rf0.02_gd0.015,0.672000,1000,672,20260415_210940
MWPM+GAT,3,3,ibm_aachen,1000,0.005,X,realistic/dp0.005_mf0.02_rf0.02_gd0.015,0.535000,1000,535,20260415_210940
GAT,3,3,ibm_aachen,1000,0.01,X,realistic/dp0.005_mf0.02_rf0.02_gd0.015,0.668000,1000,668,20260415_210940
MWPM+GAT,3,3,ibm_aachen,1000,0.01,X,realistic/dp0.005_mf0.02_rf0.02_gd0.015,0.535000,1000,535,20260415_210940
GAT,3,3,ibm_aachen,1000,0.05,X,realistic/dp0.005_mf0.02_rf0.02_gd0.015,0.489000,1000,489,20260415_210940
MWPM+GAT,3,3,ibm_aachen,1000,0.05,X,realistic/dp0.005_mf0.02_rf0.02_gd0.015,0.466000,1000,466,20260415_210940
GNN,3,3,ibm_aachen,1000,0.005,X,realistic/dp0.005_mf0.02_rf0.02_gd0.015,0.638000,1000,638,20260415_210940
MWPM+GNN,3,3,ibm_aachen,1000,0.005,X,realistic/dp0.005_mf0.02_rf0.02_gd0.015,0.529000,1000,529,20260415_210940
GNN,3,3,ibm_aachen,1000,0.01,X,realistic/dp0.005_mf0.02_rf0.02_gd0.015,0.640000,1000,640,20260415_210940
MWPM+GNN,3,3,ibm_aachen,1000,0.01,X,realistic/dp0.005_mf0.02_rf0.02_gd0.015,0.529000,1000,529,20260415_210940
GNN,3,3,ibm_aachen,1000,0.05,X,realistic/dp0.005_mf0.02_rf0.02_gd0.015,0.658000,1000,658,20260415_210940
MWPM+GNN,3,3,ibm_aachen,1000,0.05,X,realistic/dp0.005_mf0.02_rf0.02_gd0.015,0.535000,1000,535,20260415_210940
GraphMamba,3,3,ibm_aachen,1000,0.005,X,realistic/dp0.005_mf0.02_rf0.02_gd0.015,0.323000,1000,323,20260415_210940
MWPM+GraphMamba,3,3,ibm_aachen,1000,0.005,X,realistic/dp0.005_mf0.02_rf0.02_gd0.015,0.420000,1000,420,20260415_210940
GraphMamba,3,3,ibm_aachen,1000,0.01,X,realistic/dp0.005_mf0.02_rf0.02_gd0.015,0.324000,1000,324,20260415_210940
MWPM+GraphMamba,3,3,ibm_aachen,1000,0.01,X,realistic/dp0.005_mf0.02_rf0.02_gd0.015,0.420000,1000,420,20260415_210940
GraphMamba,3,3,ibm_aachen,1000,0.05,X,realistic/dp0.005_mf0.02_rf0.02_gd0.015,0.319000,1000,319,20260415_210940
MWPM+GraphMamba,3,3,ibm_aachen,1000,0.05,X,realistic/dp0.005_mf0.02_rf0.02_gd0.015,0.420000,1000,420,20260415_210940
CNN,3,3,ibm_aachen,1000,0.005,X,realistic/dp0.01_mf0.05_rf0.05_gd0.01,0.503000,1000,503,20260415_210940
MWPM+CNN,3,3,ibm_aachen,1000,0.005,X,realistic/dp0.01_mf0.05_rf0.05_gd0.01,0.535000,1000,535,20260415_210940
CNN,3,3,ibm_aachen,1000,0.01,X,realistic/dp0.01_mf0.05_rf0.05_gd0.01,0.626000,1000,626,20260415_210940
MWPM+CNN,3,3,ibm_aachen,1000,0.01,X,realistic/dp0.01_mf0.05_rf0.05_gd0.01,0.535000,1000,535,20260415_210940
CNN,3,3,ibm_aachen,1000,0.05,X,realistic/dp0.01_mf0.05_rf0.05_gd0.01,0.593000,1000,593,20260415_210940
MWPM+CNN,3,3,ibm_aachen,1000,0.05,X,realistic/dp0.01_mf0.05_rf0.05_gd0.01,0.535000,1000,535,20260415_210940
GCNII,3,3,ibm_aachen,1000,0.005,X,realistic/dp0.01_mf0.05_rf0.05_gd0.01,0.672000,1000,672,20260415_210940
MWPM+GCNII,3,3,ibm_aachen,1000,0.005,X,realistic/dp0.01_mf0.05_rf0.05_gd0.01,0.535000,1000,535,20260415_210940
GCNII,3,3,ibm_aachen,1000,0.01,X,realistic/dp0.01_mf0.05_rf0.05_gd0.01,0.672000,1000,672,20260415_210940
MWPM+GCNII,3,3,ibm_aachen,1000,0.01,X,realistic/dp0.01_mf0.05_rf0.05_gd0.01,0.535000,1000,535,20260415_210940
GCNII,3,3,ibm_aachen,1000,0.05,X,realistic/dp0.01_mf0.05_rf0.05_gd0.01,0.328000,1000,328,20260415_210940
MWPM+GCNII,3,3,ibm_aachen,1000,0.05,X,realistic/dp0.01_mf0.05_rf0.05_gd0.01,0.420000,1000,420,20260415_210940
APPNP,3,3,ibm_aachen,1000,0.005,X,realistic/dp0.01_mf0.05_rf0.05_gd0.01,0.328000,1000,328,20260415_210940
MWPM+APPNP,3,3,ibm_aachen,1000,0.005,X,realistic/dp0.01_mf0.05_rf0.05_gd0.01,0.420000,1000,420,20260415_210940
APPNP,3,3,ibm_aachen,1000,0.01,X,realistic/dp0.01_mf0.05_rf0.05_gd0.01,0.328000,1000,328,20260415_210940
MWPM+APPNP,3,3,ibm_aachen,1000,0.01,X,realistic/dp0.01_mf0.05_rf0.05_gd0.01,0.420000,1000,420,20260415_210940
APPNP,3,3,ibm_aachen,1000,0.05,X,realistic/dp0.01_mf0.05_rf0.05_gd0.01,0.328000,1000,328,20260415_210940
MWPM+APPNP,3,3,ibm_aachen,1000,0.05,X,realistic/dp0.01_mf0.05_rf0.05_gd0.01,0.420000,1000,420,20260415_210940
GraphTransformer,3,3,ibm_aachen,1000,0.005,X,realistic/dp0.01_mf0.05_rf0.05_gd0.01,0.328000,1000,328,20260415_210940
MWPM+GraphTransformer,3,3,ibm_aachen,1000,0.005,X,realistic/dp0.01_mf0.05_rf0.05_gd0.01,0.420000,1000,420,20260415_210940
GraphTransformer,3,3,ibm_aachen,1000,0.01,X,realistic/dp0.01_mf0.05_rf0.05_gd0.01,0.328000,1000,328,20260415_210940
MWPM+GraphTransformer,3,3,ibm_aachen,1000,0.01,X,realistic/dp0.01_mf0.05_rf0.05_gd0.01,0.420000,1000,420,20260415_210940
GraphTransformer,3,3,ibm_aachen,1000,0.05,X,realistic/dp0.01_mf0.05_rf0.05_gd0.01,0.325000,1000,325,20260415_210940
MWPM+GraphTransformer,3,3,ibm_aachen,1000,0.05,X,realistic/dp0.01_mf0.05_rf0.05_gd0.01,0.420000,1000,420,20260415_210940
GCN,3,3,ibm_aachen,1000,0.005,X,realistic/dp0.01_mf0.05_rf0.05_gd0.01,0.435000,1000,435,20260415_210940
MWPM+GCN,3,3,ibm_aachen,1000,0.005,X,realistic/dp0.01_mf0.05_rf0.05_gd0.01,0.535000,1000,535,20260415_210940
GCN,3,3,ibm_aachen,1000,0.01,X,realistic/dp0.01_mf0.05_rf0.05_gd0.01,0.553000,1000,553,20260415_210940
MWPM+GCN,3,3,ibm_aachen,1000,0.01,X,realistic/dp0.01_mf0.05_rf0.05_gd0.01,0.535000,1000,535,20260415_210940
GCN,3,3,ibm_aachen,1000,0.05,X,realistic/dp0.01_mf0.05_rf0.05_gd0.01,0.514000,1000,514,20260415_210940
MWPM+GCN,3,3,ibm_aachen,1000,0.05,X,realistic/dp0.01_mf0.05_rf0.05_gd0.01,0.420000,1000,420,20260415_210940
GAT,3,3,ibm_aachen,1000,0.005,X,realistic/dp0.01_mf0.05_rf0.05_gd0.01,0.570000,1000,570,20260415_210940
MWPM+GAT,3,3,ibm_aachen,1000,0.005,X,realistic/dp0.01_mf0.05_rf0.05_gd0.01,0.535000,1000,535,20260415_210940
GAT,3,3,ibm_aachen,1000,0.01,X,realistic/dp0.01_mf0.05_rf0.05_gd0.01,0.449000,1000,449,20260415_210940
MWPM+GAT,3,3,ibm_aachen,1000,0.01,X,realistic/dp0.01_mf0.05_rf0.05_gd0.01,0.535000,1000,535,20260415_210940
GAT,3,3,ibm_aachen,1000,0.05,X,realistic/dp0.01_mf0.05_rf0.05_gd0.01,0.472000,1000,472,20260415_210940
MWPM+GAT,3,3,ibm_aachen,1000,0.05,X,realistic/dp0.01_mf0.05_rf0.05_gd0.01,0.527000,1000,527,20260415_210940
GNN,3,3,ibm_aachen,1000,0.005,X,realistic/dp0.01_mf0.05_rf0.05_gd0.01,0.668000,1000,668,20260415_210940
MWPM+GNN,3,3,ibm_aachen,1000,0.005,X,realistic/dp0.01_mf0.05_rf0.05_gd0.01,0.529000,1000,529,20260415_210940
GNN,3,3,ibm_aachen,1000,0.01,X,realistic/dp0.01_mf0.05_rf0.05_gd0.01,0.326000,1000,326,20260415_210940
MWPM+GNN,3,3,ibm_aachen,1000,0.01,X,realistic/dp0.01_mf0.05_rf0.05_gd0.01,0.420000,1000,420,20260415_210940
GNN,3,3,ibm_aachen,1000,0.05,X,realistic/dp0.01_mf0.05_rf0.05_gd0.01,0.465000,1000,465,20260415_210940
MWPM+GNN,3,3,ibm_aachen,1000,0.05,X,realistic/dp0.01_mf0.05_rf0.05_gd0.01,0.535000,1000,535,20260415_210940
GraphMamba,3,3,ibm_aachen,1000,0.005,X,realistic/dp0.01_mf0.05_rf0.05_gd0.01,0.328000,1000,328,20260415_210940
MWPM+GraphMamba,3,3,ibm_aachen,1000,0.005,X,realistic/dp0.01_mf0.05_rf0.05_gd0.01,0.420000,1000,420,20260415_210940
GraphMamba,3,3,ibm_aachen,1000,0.01,X,realistic/dp0.01_mf0.05_rf0.05_gd0.01,0.327000,1000,327,20260415_210940
MWPM+GraphMamba,3,3,ibm_aachen,1000,0.01,X,realistic/dp0.01_mf0.05_rf0.05_gd0.01,0.420000,1000,420,20260415_210940
GraphMamba,3,3,ibm_aachen,1000,0.05,X,realistic/dp0.01_mf0.05_rf0.05_gd0.01,0.324000,1000,324,20260415_210940
MWPM+GraphMamba,3,3,ibm_aachen,1000,0.05,X,realistic/dp0.01_mf0.05_rf0.05_gd0.01,0.420000,1000,420,20260415_210940
