Model,Distance,Num_Rounds,Backend,Run,Shots,Stim_Error_Rate,Stim_Error_Type,Weight_Noise,Logical_Error_Rate,Total_Shots,Logical_Errors,Timestamp
GAT,5,5,ibm_miami,5,1000,0.005,X,realistic/dp0.01_mf0.05_rf0.05_gd0.01,0.448,1000,448,20260423_232348
GAT,5,5,ibm_miami,5,1000,0.01,X,realistic/dp0.01_mf0.05_rf0.05_gd0.01,0.439,1000,439,20260423_232348
GAT,5,5,ibm_miami,5,1000,0.05,X,realistic/dp0.01_mf0.05_rf0.05_gd0.01,0.439,1000,439,20260423_232348
GNN,5,5,ibm_miami,5,1000,0.005,X,realistic/dp0.01_mf0.05_rf0.05_gd0.01,0.461,1000,461,20260423_232348
GNN,5,5,ibm_miami,5,1000,0.01,X,realistic/dp0.01_mf0.05_rf0.05_gd0.01,0.462,1000,462,20260423_232348
GNN,5,5,ibm_miami,5,1000,0.05,X,realistic/dp0.01_mf0.05_rf0.05_gd0.01,0.463,1000,463,20260423_232348
GraphMamba,5,5,ibm_miami,5,1000,0.005,X,realistic/dp0.01_mf0.05_rf0.05_gd0.01,0.442,1000,442,20260423_232348
GraphMamba,5,5,ibm_miami,5,1000,0.01,X,realistic/dp0.01_mf0.05_rf0.05_gd0.01,0.429,1000,429,20260423_232348
GraphMamba,5,5,ibm_miami,5,1000,0.05,X,realistic/dp0.01_mf0.05_rf0.05_gd0.01,0.426,1000,426,20260423_232348
No_Correction,3,3,ibm_miami,6,1000,0.0,,,0.472,1000,472,20260423_232635
MWPM,3,3,ibm_miami,6,1000,0.0,,realistic/dp0.001_mf0.01_rf0.01_gd0.008,0.472,1000,472,20260423_232635
CNN,3,3,ibm_miami,6,1000,0.005,X,realistic/dp0.001_mf0.01_rf0.01_gd0.008,0.474,1000,474,20260423_232635
CNN,3,3,ibm_miami,6,1000,0.01,X,realistic/dp0.001_mf0.01_rf0.01_gd0.008,0.465,1000,465,20260423_232635
CNN,3,3,ibm_miami,6,1000,0.05,X,realistic/dp0.001_mf0.01_rf0.01_gd0.008,0.466,1000,466,20260423_232635
GCNII,3,3,ibm_miami,6,1000,0.005,X,realistic/dp0.001_mf0.01_rf0.01_gd0.008,0.527,1000,527,20260423_232635
GCNII,3,3,ibm_miami,6,1000,0.01,X,realistic/dp0.001_mf0.01_rf0.01_gd0.008,0.528,1000,528,20260423_232635
GCNII,3,3,ibm_miami,6,1000,0.05,X,realistic/dp0.001_mf0.01_rf0.01_gd0.008,0.528,1000,528,20260423_232635
APPNP,3,3,ibm_miami,6,1000,0.005,X,realistic/dp0.001_mf0.01_rf0.01_gd0.008,0.473,1000,473,20260423_232635
APPNP,3,3,ibm_miami,6,1000,0.01,X,realistic/dp0.001_mf0.01_rf0.01_gd0.008,0.528,1000,528,20260423_232635
APPNP,3,3,ibm_miami,6,1000,0.05,X,realistic/dp0.001_mf0.01_rf0.01_gd0.008,0.528,1000,528,20260423_232635
GraphTransformer,3,3,ibm_miami,6,1000,0.005,X,realistic/dp0.001_mf0.01_rf0.01_gd0.008,0.475,1000,475,20260423_232635
GraphTransformer,3,3,ibm_miami,6,1000,0.01,X,realistic/dp0.001_mf0.01_rf0.01_gd0.008,0.471,1000,471,20260423_232635
GraphTransformer,3,3,ibm_miami,6,1000,0.05,X,realistic/dp0.001_mf0.01_rf0.01_gd0.008,0.471,1000,471,20260423_232635
GCN,3,3,ibm_miami,6,1000,0.005,X,realistic/dp0.001_mf0.01_rf0.01_gd0.008,0.476,1000,476,20260423_232635
GCN,3,3,ibm_miami,6,1000,0.01,X,realistic/dp0.001_mf0.01_rf0.01_gd0.008,0.497,1000,497,20260423_232635
GCN,3,3,ibm_miami,6,1000,0.05,X,realistic/dp0.001_mf0.01_rf0.01_gd0.008,0.472,1000,472,20260423_232635
GAT,3,3,ibm_miami,6,1000,0.005,X,realistic/dp0.001_mf0.01_rf0.01_gd0.008,0.475,1000,475,20260423_232635
GAT,3,3,ibm_miami,6,1000,0.01,X,realistic/dp0.001_mf0.01_rf0.01_gd0.008,0.465,1000,465,20260423_232635
GAT,3,3,ibm_miami,6,1000,0.05,X,realistic/dp0.001_mf0.01_rf0.01_gd0.008,0.468,1000,468,20260423_232635
GNN,3,3,ibm_miami,6,1000,0.005,X,realistic/dp0.001_mf0.01_rf0.01_gd0.008,0.484,1000,484,20260423_232635
GNN,3,3,ibm_miami,6,1000,0.01,X,realistic/dp0.001_mf0.01_rf0.01_gd0.008,0.479,1000,479,20260423_232635
GNN,3,3,ibm_miami,6,1000,0.05,X,realistic/dp0.001_mf0.01_rf0.01_gd0.008,0.48,1000,480,20260423_232635
GraphMamba,3,3,ibm_miami,6,1000,0.005,X,realistic/dp0.001_mf0.01_rf0.01_gd0.008,0.473,1000,473,20260423_232635
GraphMamba,3,3,ibm_miami,6,1000,0.01,X,realistic/dp0.001_mf0.01_rf0.01_gd0.008,0.469,1000,469,20260423_232635
GraphMamba,3,3,ibm_miami,6,1000,0.05,X,realistic/dp0.001_mf0.01_rf0.01_gd0.008,0.472,1000,472,20260423_232635
MWPM,3,3,ibm_miami,6,1000,0.0,,realistic/dp0.005_mf0.02_rf0.02_gd0.015,0.471,1000,471,20260423_232635
CNN,3,3,ibm_miami,6,1000,0.005,X,realistic/dp0.005_mf0.02_rf0.02_gd0.015,0.469,1000,469,20260423_232635
CNN,3,3,ibm_miami,6,1000,0.01,X,realistic/dp0.005_mf0.02_rf0.02_gd0.015,0.468,1000,468,20260423_232635
CNN,3,3,ibm_miami,6,1000,0.05,X,realistic/dp0.005_mf0.02_rf0.02_gd0.015,0.465,1000,465,20260423_232635
GCNII,3,3,ibm_miami,6,1000,0.005,X,realistic/dp0.005_mf0.02_rf0.02_gd0.015,0.528,1000,528,20260423_232635
GCNII,3,3,ibm_miami,6,1000,0.01,X,realistic/dp0.005_mf0.02_rf0.02_gd0.015,0.469,1000,469,20260423_232635
GCNII,3,3,ibm_miami,6,1000,0.05,X,realistic/dp0.005_mf0.02_rf0.02_gd0.015,0.528,1000,528,20260423_232635
APPNP,3,3,ibm_miami,6,1000,0.005,X,realistic/dp0.005_mf0.02_rf0.02_gd0.015,0.472,1000,472,20260423_232635
APPNP,3,3,ibm_miami,6,1000,0.01,X,realistic/dp0.005_mf0.02_rf0.02_gd0.015,0.528,1000,528,20260423_232635
APPNP,3,3,ibm_miami,6,1000,0.05,X,realistic/dp0.005_mf0.02_rf0.02_gd0.015,0.527,1000,527,20260423_232635
GraphTransformer,3,3,ibm_miami,6,1000,0.005,X,realistic/dp0.005_mf0.02_rf0.02_gd0.015,0.468,1000,468,20260423_232635
GraphTransformer,3,3,ibm_miami,6,1000,0.01,X,realistic/dp0.005_mf0.02_rf0.02_gd0.015,0.468,1000,468,20260423_232635
GraphTransformer,3,3,ibm_miami,6,1000,0.05,X,realistic/dp0.005_mf0.02_rf0.02_gd0.015,0.471,1000,471,20260423_232635
GCN,3,3,ibm_miami,6,1000,0.005,X,realistic/dp0.005_mf0.02_rf0.02_gd0.015,0.478,1000,478,20260423_232635
GCN,3,3,ibm_miami,6,1000,0.01,X,realistic/dp0.005_mf0.02_rf0.02_gd0.015,0.467,1000,467,20260423_232635
GCN,3,3,ibm_miami,6,1000,0.05,X,realistic/dp0.005_mf0.02_rf0.02_gd0.015,0.476,1000,476,20260423_232635
GAT,3,3,ibm_miami,6,1000,0.005,X,realistic/dp0.005_mf0.02_rf0.02_gd0.015,0.473,1000,473,20260423_232635
GAT,3,3,ibm_miami,6,1000,0.01,X,realistic/dp0.005_mf0.02_rf0.02_gd0.015,0.468,1000,468,20260423_232635
GAT,3,3,ibm_miami,6,1000,0.05,X,realistic/dp0.005_mf0.02_rf0.02_gd0.015,0.466,1000,466,20260423_232635
GNN,3,3,ibm_miami,6,1000,0.005,X,realistic/dp0.005_mf0.02_rf0.02_gd0.015,0.471,1000,471,20260423_232635
GNN,3,3,ibm_miami,6,1000,0.01,X,realistic/dp0.005_mf0.02_rf0.02_gd0.015,0.474,1000,474,20260423_232635
GNN,3,3,ibm_miami,6,1000,0.05,X,realistic/dp0.005_mf0.02_rf0.02_gd0.015,0.508,1000,508,20260423_232635
GraphMamba,3,3,ibm_miami,6,1000,0.005,X,realistic/dp0.005_mf0.02_rf0.02_gd0.015,0.47,1000,470,20260423_232635
GraphMamba,3,3,ibm_miami,6,1000,0.01,X,realistic/dp0.005_mf0.02_rf0.02_gd0.015,0.473,1000,473,20260423_232635
GraphMamba,3,3,ibm_miami,6,1000,0.05,X,realistic/dp0.005_mf0.02_rf0.02_gd0.015,0.47,1000,470,20260423_232635
MWPM,3,3,ibm_miami,6,1000,0.0,,realistic/dp0.01_mf0.05_rf0.05_gd0.01,0.452,1000,452,20260423_232635
CNN,3,3,ibm_miami,6,1000,0.005,X,realistic/dp0.01_mf0.05_rf0.05_gd0.01,0.461,1000,461,20260423_232635
CNN,3,3,ibm_miami,6,1000,0.01,X,realistic/dp0.01_mf0.05_rf0.05_gd0.01,0.47,1000,470,20260423_232635
CNN,3,3,ibm_miami,6,1000,0.05,X,realistic/dp0.01_mf0.05_rf0.05_gd0.01,0.474,1000,474,20260423_232635
GCNII,3,3,ibm_miami,6,1000,0.005,X,realistic/dp0.01_mf0.05_rf0.05_gd0.01,0.528,1000,528,20260423_232635
GCNII,3,3,ibm_miami,6,1000,0.01,X,realistic/dp0.01_mf0.05_rf0.05_gd0.01,0.472,1000,472,20260423_232635
GCNII,3,3,ibm_miami,6,1000,0.05,X,realistic/dp0.01_mf0.05_rf0.05_gd0.01,0.479,1000,479,20260423_232635
APPNP,3,3,ibm_miami,6,1000,0.005,X,realistic/dp0.01_mf0.05_rf0.05_gd0.01,0.529,1000,529,20260423_232635
APPNP,3,3,ibm_miami,6,1000,0.01,X,realistic/dp0.01_mf0.05_rf0.05_gd0.01,0.532,1000,532,20260423_232635
APPNP,3,3,ibm_miami,6,1000,0.05,X,realistic/dp0.01_mf0.05_rf0.05_gd0.01,0.472,1000,472,20260423_232635
GraphTransformer,3,3,ibm_miami,6,1000,0.005,X,realistic/dp0.01_mf0.05_rf0.05_gd0.01,0.472,1000,472,20260423_232635
GraphTransformer,3,3,ibm_miami,6,1000,0.01,X,realistic/dp0.01_mf0.05_rf0.05_gd0.01,0.472,1000,472,20260423_232635
GraphTransformer,3,3,ibm_miami,6,1000,0.05,X,realistic/dp0.01_mf0.05_rf0.05_gd0.01,0.472,1000,472,20260423_232635
GCN,3,3,ibm_miami,6,1000,0.005,X,realistic/dp0.01_mf0.05_rf0.05_gd0.01,0.5,1000,500,20260423_232635
GCN,3,3,ibm_miami,6,1000,0.01,X,realistic/dp0.01_mf0.05_rf0.05_gd0.01,0.486,1000,486,20260423_232635
GCN,3,3,ibm_miami,6,1000,0.05,X,realistic/dp0.01_mf0.05_rf0.05_gd0.01,0.469,1000,469,20260423_232635
GAT,3,3,ibm_miami,6,1000,0.005,X,realistic/dp0.01_mf0.05_rf0.05_gd0.01,0.467,1000,467,20260423_232635
GAT,3,3,ibm_miami,6,1000,0.01,X,realistic/dp0.01_mf0.05_rf0.05_gd0.01,0.484,1000,484,20260423_232635
GAT,3,3,ibm_miami,6,1000,0.05,X,realistic/dp0.01_mf0.05_rf0.05_gd0.01,0.464,1000,464,20260423_232635
GNN,3,3,ibm_miami,6,1000,0.005,X,realistic/dp0.01_mf0.05_rf0.05_gd0.01,0.495,1000,495,20260423_232635
GNN,3,3,ibm_miami,6,1000,0.01,X,realistic/dp0.01_mf0.05_rf0.05_gd0.01,0.473,1000,473,20260423_232635
GNN,3,3,ibm_miami,6,1000,0.05,X,realistic/dp0.01_mf0.05_rf0.05_gd0.01,0.473,1000,473,20260423_232635
GraphMamba,3,3,ibm_miami,6,1000,0.005,X,realistic/dp0.01_mf0.05_rf0.05_gd0.01,0.473,1000,473,20260423_232635
GraphMamba,3,3,ibm_miami,6,1000,0.01,X,realistic/dp0.01_mf0.05_rf0.05_gd0.01,0.471,1000,471,20260423_232635
GraphMamba,3,3,ibm_miami,6,1000,0.05,X,realistic/dp0.01_mf0.05_rf0.05_gd0.01,0.473,1000,473,20260423_232635
No_Correction,5,5,ibm_miami,6,1000,0.0,,,0.472,1000,472,20260423_232635
MWPM,5,5,ibm_miami,6,1000,0.0,,realistic/dp0.001_mf0.01_rf0.01_gd0.008,0.5,1000,500,20260423_232635
CNN,5,5,ibm_miami,6,1000,0.005,X,realistic/dp0.001_mf0.01_rf0.01_gd0.008,0.461,1000,461,20260423_232635
CNN,5,5,ibm_miami,6,1000,0.01,X,realistic/dp0.001_mf0.01_rf0.01_gd0.008,0.458,1000,458,20260423_232635
CNN,5,5,ibm_miami,6,1000,0.05,X,realistic/dp0.001_mf0.01_rf0.01_gd0.008,0.458,1000,458,20260423_232635
GCNII,5,5,ibm_miami,6,1000,0.005,X,realistic/dp0.001_mf0.01_rf0.01_gd0.008,0.528,1000,528,20260423_232635
GCNII,5,5,ibm_miami,6,1000,0.01,X,realistic/dp0.001_mf0.01_rf0.01_gd0.008,0.528,1000,528,20260423_232635
GCNII,5,5,ibm_miami,6,1000,0.05,X,realistic/dp0.001_mf0.01_rf0.01_gd0.008,0.472,1000,472,20260423_232635
APPNP,5,5,ibm_miami,6,1000,0.005,X,realistic/dp0.001_mf0.01_rf0.01_gd0.008,0.472,1000,472,20260423_232635
APPNP,5,5,ibm_miami,6,1000,0.01,X,realistic/dp0.001_mf0.01_rf0.01_gd0.008,0.472,1000,472,20260423_232635
APPNP,5,5,ibm_miami,6,1000,0.05,X,realistic/dp0.001_mf0.01_rf0.01_gd0.008,0.472,1000,472,20260423_232635
GraphTransformer,5,5,ibm_miami,6,1000,0.005,X,realistic/dp0.001_mf0.01_rf0.01_gd0.008,0.482,1000,482,20260423_232635
GraphTransformer,5,5,ibm_miami,6,1000,0.01,X,realistic/dp0.001_mf0.01_rf0.01_gd0.008,0.464,1000,464,20260423_232635
GraphTransformer,5,5,ibm_miami,6,1000,0.05,X,realistic/dp0.001_mf0.01_rf0.01_gd0.008,0.462,1000,462,20260423_232635
GCN,5,5,ibm_miami,6,1000,0.005,X,realistic/dp0.001_mf0.01_rf0.01_gd0.008,0.469,1000,469,20260423_232635
GCN,5,5,ibm_miami,6,1000,0.01,X,realistic/dp0.001_mf0.01_rf0.01_gd0.008,0.518,1000,518,20260423_232635
GCN,5,5,ibm_miami,6,1000,0.05,X,realistic/dp0.001_mf0.01_rf0.01_gd0.008,0.523,1000,523,20260423_232635
GAT,5,5,ibm_miami,6,1000,0.005,X,realistic/dp0.001_mf0.01_rf0.01_gd0.008,0.462,1000,462,20260423_232635
GAT,5,5,ibm_miami,6,1000,0.01,X,realistic/dp0.001_mf0.01_rf0.01_gd0.008,0.467,1000,467,20260423_232635
GAT,5,5,ibm_miami,6,1000,0.05,X,realistic/dp0.001_mf0.01_rf0.01_gd0.008,0.45,1000,450,20260423_232635
GNN,5,5,ibm_miami,6,1000,0.005,X,realistic/dp0.001_mf0.01_rf0.01_gd0.008,0.471,1000,471,20260423_232635
GNN,5,5,ibm_miami,6,1000,0.01,X,realistic/dp0.001_mf0.01_rf0.01_gd0.008,0.484,1000,484,20260423_232635
GNN,5,5,ibm_miami,6,1000,0.05,X,realistic/dp0.001_mf0.01_rf0.01_gd0.008,0.455,1000,455,20260423_232635
GraphMamba,5,5,ibm_miami,6,1000,0.005,X,realistic/dp0.001_mf0.01_rf0.01_gd0.008,0.476,1000,476,20260423_232635
GraphMamba,5,5,ibm_miami,6,1000,0.01,X,realistic/dp0.001_mf0.01_rf0.01_gd0.008,0.465,1000,465,20260423_232635
GraphMamba,5,5,ibm_miami,6,1000,0.05,X,realistic/dp0.001_mf0.01_rf0.01_gd0.008,0.482,1000,482,20260423_232635
MWPM,5,5,ibm_miami,6,1000,0.0,,realistic/dp0.005_mf0.02_rf0.02_gd0.015,0.491,1000,491,20260423_232635
CNN,5,5,ibm_miami,6,1000,0.005,X,realistic/dp0.005_mf0.02_rf0.02_gd0.015,0.456,1000,456,20260423_232635
CNN,5,5,ibm_miami,6,1000,0.01,X,realistic/dp0.005_mf0.02_rf0.02_gd0.015,0.46,1000,460,20260423_232635
CNN,5,5,ibm_miami,6,1000,0.05,X,realistic/dp0.005_mf0.02_rf0.02_gd0.015,0.457,1000,457,20260423_232635
GCNII,5,5,ibm_miami,6,1000,0.005,X,realistic/dp0.005_mf0.02_rf0.02_gd0.015,0.472,1000,472,20260423_232635
GCNII,5,5,ibm_miami,6,1000,0.01,X,realistic/dp0.005_mf0.02_rf0.02_gd0.015,0.528,1000,528,20260423_232635
GCNII,5,5,ibm_miami,6,1000,0.05,X,realistic/dp0.005_mf0.02_rf0.02_gd0.015,0.472,1000,472,20260423_232635
APPNP,5,5,ibm_miami,6,1000,0.005,X,realistic/dp0.005_mf0.02_rf0.02_gd0.015,0.5,1000,500,20260423_232635
APPNP,5,5,ibm_miami,6,1000,0.01,X,realistic/dp0.005_mf0.02_rf0.02_gd0.015,0.528,1000,528,20260423_232635
APPNP,5,5,ibm_miami,6,1000,0.05,X,realistic/dp0.005_mf0.02_rf0.02_gd0.015,0.472,1000,472,20260423_232635
GraphTransformer,5,5,ibm_miami,6,1000,0.005,X,realistic/dp0.005_mf0.02_rf0.02_gd0.015,0.473,1000,473,20260423_232635
GraphTransformer,5,5,ibm_miami,6,1000,0.01,X,realistic/dp0.005_mf0.02_rf0.02_gd0.015,0.468,1000,468,20260423_232635
GraphTransformer,5,5,ibm_miami,6,1000,0.05,X,realistic/dp0.005_mf0.02_rf0.02_gd0.015,0.467,1000,467,20260423_232635
GCN,5,5,ibm_miami,6,1000,0.005,X,realistic/dp0.005_mf0.02_rf0.02_gd0.015,0.478,1000,478,20260423_232635
GCN,5,5,ibm_miami,6,1000,0.01,X,realistic/dp0.005_mf0.02_rf0.02_gd0.015,0.485,1000,485,20260423_232635
GCN,5,5,ibm_miami,6,1000,0.05,X,realistic/dp0.005_mf0.02_rf0.02_gd0.015,0.496,1000,496,20260423_232635
GAT,5,5,ibm_miami,6,1000,0.005,X,realistic/dp0.005_mf0.02_rf0.02_gd0.015,0.476,1000,476,20260423_232635
GAT,5,5,ibm_miami,6,1000,0.01,X,realistic/dp0.005_mf0.02_rf0.02_gd0.015,0.473,1000,473,20260423_232635
GAT,5,5,ibm_miami,6,1000,0.05,X,realistic/dp0.005_mf0.02_rf0.02_gd0.015,0.48,1000,480,20260423_232635
GNN,5,5,ibm_miami,6,1000,0.005,X,realistic/dp0.005_mf0.02_rf0.02_gd0.015,0.479,1000,479,20260423_232635
GNN,5,5,ibm_miami,6,1000,0.01,X,realistic/dp0.005_mf0.02_rf0.02_gd0.015,0.471,1000,471,20260423_232635
GNN,5,5,ibm_miami,6,1000,0.05,X,realistic/dp0.005_mf0.02_rf0.02_gd0.015,0.475,1000,475,20260423_232635
GraphMamba,5,5,ibm_miami,6,1000,0.005,X,realistic/dp0.005_mf0.02_rf0.02_gd0.015,0.476,1000,476,20260423_232635
GraphMamba,5,5,ibm_miami,6,1000,0.01,X,realistic/dp0.005_mf0.02_rf0.02_gd0.015,0.469,1000,469,20260423_232635
GraphMamba,5,5,ibm_miami,6,1000,0.05,X,realistic/dp0.005_mf0.02_rf0.02_gd0.015,0.472,1000,472,20260423_232635
MWPM,5,5,ibm_miami,6,1000,0.0,,realistic/dp0.01_mf0.05_rf0.05_gd0.01,0.499,1000,499,20260423_232635
CNN,5,5,ibm_miami,6,1000,0.005,X,realistic/dp0.01_mf0.05_rf0.05_gd0.01,0.466,1000,466,20260423_232635
CNN,5,5,ibm_miami,6,1000,0.01,X,realistic/dp0.01_mf0.05_rf0.05_gd0.01,0.461,1000,461,20260423_232635
CNN,5,5,ibm_miami,6,1000,0.05,X,realistic/dp0.01_mf0.05_rf0.05_gd0.01,0.476,1000,476,20260423_232635
GCNII,5,5,ibm_miami,6,1000,0.005,X,realistic/dp0.01_mf0.05_rf0.05_gd0.01,0.528,1000,528,20260423_232635
GCNII,5,5,ibm_miami,6,1000,0.01,X,realistic/dp0.01_mf0.05_rf0.05_gd0.01,0.528,1000,528,20260423_232635
GCNII,5,5,ibm_miami,6,1000,0.05,X,realistic/dp0.01_mf0.05_rf0.05_gd0.01,0.528,1000,528,20260423_232635
APPNP,5,5,ibm_miami,6,1000,0.005,X,realistic/dp0.01_mf0.05_rf0.05_gd0.01,0.528,1000,528,20260423_232635
APPNP,5,5,ibm_miami,6,1000,0.01,X,realistic/dp0.01_mf0.05_rf0.05_gd0.01,0.528,1000,528,20260423_232635
APPNP,5,5,ibm_miami,6,1000,0.05,X,realistic/dp0.01_mf0.05_rf0.05_gd0.01,0.486,1000,486,20260423_232635
GraphTransformer,5,5,ibm_miami,6,1000,0.005,X,realistic/dp0.01_mf0.05_rf0.05_gd0.01,0.472,1000,472,20260423_232635
GraphTransformer,5,5,ibm_miami,6,1000,0.01,X,realistic/dp0.01_mf0.05_rf0.05_gd0.01,0.472,1000,472,20260423_232635
GraphTransformer,5,5,ibm_miami,6,1000,0.05,X,realistic/dp0.01_mf0.05_rf0.05_gd0.01,0.472,1000,472,20260423_232635
GCN,5,5,ibm_miami,6,1000,0.005,X,realistic/dp0.01_mf0.05_rf0.05_gd0.01,0.527,1000,527,20260423_232635
GCN,5,5,ibm_miami,6,1000,0.01,X,realistic/dp0.01_mf0.05_rf0.05_gd0.01,0.523,1000,523,20260423_232635
GCN,5,5,ibm_miami,6,1000,0.05,X,realistic/dp0.01_mf0.05_rf0.05_gd0.01,0.462,1000,462,20260423_232635
GAT,5,5,ibm_miami,6,1000,0.005,X,realistic/dp0.01_mf0.05_rf0.05_gd0.01,0.462,1000,462,20260423_232635
GAT,5,5,ibm_miami,6,1000,0.01,X,realistic/dp0.01_mf0.05_rf0.05_gd0.01,0.46,1000,460,20260423_232635
GAT,5,5,ibm_miami,6,1000,0.05,X,realistic/dp0.01_mf0.05_rf0.05_gd0.01,0.463,1000,463,20260423_232635
GNN,5,5,ibm_miami,6,1000,0.005,X,realistic/dp0.01_mf0.05_rf0.05_gd0.01,0.503,1000,503,20260423_232635
GNN,5,5,ibm_miami,6,1000,0.01,X,realistic/dp0.01_mf0.05_rf0.05_gd0.01,0.465,1000,465,20260423_232635
GNN,5,5,ibm_miami,6,1000,0.05,X,realistic/dp0.01_mf0.05_rf0.05_gd0.01,0.48,1000,480,20260423_232635
GraphMamba,5,5,ibm_miami,6,1000,0.005,X,realistic/dp0.01_mf0.05_rf0.05_gd0.01,0.469,1000,469,20260423_232635
GraphMamba,5,5,ibm_miami,6,1000,0.01,X,realistic/dp0.01_mf0.05_rf0.05_gd0.01,0.477,1000,477,20260423_232635
GraphMamba,5,5,ibm_miami,6,1000,0.05,X,realistic/dp0.01_mf0.05_rf0.05_gd0.01,0.469,1000,469,20260423_232635
