Model,Distance,Num_Rounds,Backend,Run,Shots,Stim_Error_Rate,Stim_Error_Type,Weight_Noise,Logical_Error_Rate,Total_Shots,Logical_Errors,Timestamp
GraphTransformer,3,3,ibm_pittsburgh,5,1000,0.05,X,realistic/dp0.005_mf0.02_rf0.02_gd0.015,0.214,1000,214,20260416_044047
MWPM+GraphTransformer,3,3,ibm_pittsburgh,5,1000,0.05,X,realistic/dp0.005_mf0.02_rf0.02_gd0.015,0.433,1000,433,20260416_044047
GCN,3,3,ibm_pittsburgh,5,1000,0.005,X,realistic/dp0.005_mf0.02_rf0.02_gd0.015,0.446,1000,446,20260416_044047
MWPM+GCN,3,3,ibm_pittsburgh,5,1000,0.005,X,realistic/dp0.005_mf0.02_rf0.02_gd0.015,0.433,1000,433,20260416_044047
GCN,3,3,ibm_pittsburgh,5,1000,0.01,X,realistic/dp0.005_mf0.02_rf0.02_gd0.015,0.373,1000,373,20260416_044047
MWPM+GCN,3,3,ibm_pittsburgh,5,1000,0.01,X,realistic/dp0.005_mf0.02_rf0.02_gd0.015,0.541,1000,541,20260416_044047
GCN,3,3,ibm_pittsburgh,5,1000,0.05,X,realistic/dp0.005_mf0.02_rf0.02_gd0.015,0.653,1000,653,20260416_044047
MWPM+GCN,3,3,ibm_pittsburgh,5,1000,0.05,X,realistic/dp0.005_mf0.02_rf0.02_gd0.015,0.546,1000,546,20260416_044047
GAT,3,3,ibm_pittsburgh,5,1000,0.005,X,realistic/dp0.005_mf0.02_rf0.02_gd0.015,0.778,1000,778,20260416_044047
MWPM+GAT,3,3,ibm_pittsburgh,5,1000,0.005,X,realistic/dp0.005_mf0.02_rf0.02_gd0.015,0.546,1000,546,20260416_044047
GAT,3,3,ibm_pittsburgh,5,1000,0.01,X,realistic/dp0.005_mf0.02_rf0.02_gd0.015,0.778,1000,778,20260416_044047
MWPM+GAT,3,3,ibm_pittsburgh,5,1000,0.01,X,realistic/dp0.005_mf0.02_rf0.02_gd0.015,0.546,1000,546,20260416_044047
GAT,3,3,ibm_pittsburgh,5,1000,0.05,X,realistic/dp0.005_mf0.02_rf0.02_gd0.015,0.544,1000,544,20260416_044047
MWPM+GAT,3,3,ibm_pittsburgh,5,1000,0.05,X,realistic/dp0.005_mf0.02_rf0.02_gd0.015,0.437,1000,437,20260416_044047
GNN,3,3,ibm_pittsburgh,5,1000,0.005,X,realistic/dp0.005_mf0.02_rf0.02_gd0.015,0.735,1000,735,20260416_044047
MWPM+GNN,3,3,ibm_pittsburgh,5,1000,0.005,X,realistic/dp0.005_mf0.02_rf0.02_gd0.015,0.546,1000,546,20260416_044047
GNN,3,3,ibm_pittsburgh,5,1000,0.01,X,realistic/dp0.005_mf0.02_rf0.02_gd0.015,0.751,1000,751,20260416_044047
MWPM+GNN,3,3,ibm_pittsburgh,5,1000,0.01,X,realistic/dp0.005_mf0.02_rf0.02_gd0.015,0.546,1000,546,20260416_044047
GNN,3,3,ibm_pittsburgh,5,1000,0.05,X,realistic/dp0.005_mf0.02_rf0.02_gd0.015,0.756,1000,756,20260416_044047
MWPM+GNN,3,3,ibm_pittsburgh,5,1000,0.05,X,realistic/dp0.005_mf0.02_rf0.02_gd0.015,0.546,1000,546,20260416_044047
GraphMamba,3,3,ibm_pittsburgh,5,1000,0.005,X,realistic/dp0.005_mf0.02_rf0.02_gd0.015,0.22,1000,220,20260416_044047
MWPM+GraphMamba,3,3,ibm_pittsburgh,5,1000,0.005,X,realistic/dp0.005_mf0.02_rf0.02_gd0.015,0.433,1000,433,20260416_044047
GraphMamba,3,3,ibm_pittsburgh,5,1000,0.01,X,realistic/dp0.005_mf0.02_rf0.02_gd0.015,0.218,1000,218,20260416_044047
MWPM+GraphMamba,3,3,ibm_pittsburgh,5,1000,0.01,X,realistic/dp0.005_mf0.02_rf0.02_gd0.015,0.433,1000,433,20260416_044047
GraphMamba,3,3,ibm_pittsburgh,5,1000,0.05,X,realistic/dp0.005_mf0.02_rf0.02_gd0.015,0.218,1000,218,20260416_044047
MWPM+GraphMamba,3,3,ibm_pittsburgh,5,1000,0.05,X,realistic/dp0.005_mf0.02_rf0.02_gd0.015,0.433,1000,433,20260416_044047
CNN,3,3,ibm_pittsburgh,5,1000,0.005,X,realistic/dp0.01_mf0.05_rf0.05_gd0.01,0.467,1000,467,20260416_044047
MWPM+CNN,3,3,ibm_pittsburgh,5,1000,0.005,X,realistic/dp0.01_mf0.05_rf0.05_gd0.01,0.546,1000,546,20260416_044047
CNN,3,3,ibm_pittsburgh,5,1000,0.01,X,realistic/dp0.01_mf0.05_rf0.05_gd0.01,0.704,1000,704,20260416_044047
MWPM+CNN,3,3,ibm_pittsburgh,5,1000,0.01,X,realistic/dp0.01_mf0.05_rf0.05_gd0.01,0.546,1000,546,20260416_044047
CNN,3,3,ibm_pittsburgh,5,1000,0.05,X,realistic/dp0.01_mf0.05_rf0.05_gd0.01,0.651,1000,651,20260416_044047
MWPM+CNN,3,3,ibm_pittsburgh,5,1000,0.05,X,realistic/dp0.01_mf0.05_rf0.05_gd0.01,0.546,1000,546,20260416_044047
GCNII,3,3,ibm_pittsburgh,5,1000,0.005,X,realistic/dp0.01_mf0.05_rf0.05_gd0.01,0.783,1000,783,20260416_044047
MWPM+GCNII,3,3,ibm_pittsburgh,5,1000,0.005,X,realistic/dp0.01_mf0.05_rf0.05_gd0.01,0.546,1000,546,20260416_044047
GCNII,3,3,ibm_pittsburgh,5,1000,0.01,X,realistic/dp0.01_mf0.05_rf0.05_gd0.01,0.783,1000,783,20260416_044047
MWPM+GCNII,3,3,ibm_pittsburgh,5,1000,0.01,X,realistic/dp0.01_mf0.05_rf0.05_gd0.01,0.546,1000,546,20260416_044047
GCNII,3,3,ibm_pittsburgh,5,1000,0.05,X,realistic/dp0.01_mf0.05_rf0.05_gd0.01,0.217,1000,217,20260416_044047
MWPM+GCNII,3,3,ibm_pittsburgh,5,1000,0.05,X,realistic/dp0.01_mf0.05_rf0.05_gd0.01,0.433,1000,433,20260416_044047
APPNP,3,3,ibm_pittsburgh,5,1000,0.005,X,realistic/dp0.01_mf0.05_rf0.05_gd0.01,0.217,1000,217,20260416_044047
MWPM+APPNP,3,3,ibm_pittsburgh,5,1000,0.005,X,realistic/dp0.01_mf0.05_rf0.05_gd0.01,0.433,1000,433,20260416_044047
APPNP,3,3,ibm_pittsburgh,5,1000,0.01,X,realistic/dp0.01_mf0.05_rf0.05_gd0.01,0.217,1000,217,20260416_044047
MWPM+APPNP,3,3,ibm_pittsburgh,5,1000,0.01,X,realistic/dp0.01_mf0.05_rf0.05_gd0.01,0.433,1000,433,20260416_044047
APPNP,3,3,ibm_pittsburgh,5,1000,0.05,X,realistic/dp0.01_mf0.05_rf0.05_gd0.01,0.217,1000,217,20260416_044047
MWPM+APPNP,3,3,ibm_pittsburgh,5,1000,0.05,X,realistic/dp0.01_mf0.05_rf0.05_gd0.01,0.433,1000,433,20260416_044047
GraphTransformer,3,3,ibm_pittsburgh,5,1000,0.005,X,realistic/dp0.01_mf0.05_rf0.05_gd0.01,0.217,1000,217,20260416_044047
MWPM+GraphTransformer,3,3,ibm_pittsburgh,5,1000,0.005,X,realistic/dp0.01_mf0.05_rf0.05_gd0.01,0.433,1000,433,20260416_044047
GraphTransformer,3,3,ibm_pittsburgh,5,1000,0.01,X,realistic/dp0.01_mf0.05_rf0.05_gd0.01,0.217,1000,217,20260416_044047
MWPM+GraphTransformer,3,3,ibm_pittsburgh,5,1000,0.01,X,realistic/dp0.01_mf0.05_rf0.05_gd0.01,0.433,1000,433,20260416_044047
GraphTransformer,3,3,ibm_pittsburgh,5,1000,0.05,X,realistic/dp0.01_mf0.05_rf0.05_gd0.01,0.222,1000,222,20260416_044047
MWPM+GraphTransformer,3,3,ibm_pittsburgh,5,1000,0.05,X,realistic/dp0.01_mf0.05_rf0.05_gd0.01,0.433,1000,433,20260416_044047
GCN,3,3,ibm_pittsburgh,5,1000,0.005,X,realistic/dp0.01_mf0.05_rf0.05_gd0.01,0.398,1000,398,20260416_044047
MWPM+GCN,3,3,ibm_pittsburgh,5,1000,0.005,X,realistic/dp0.01_mf0.05_rf0.05_gd0.01,0.546,1000,546,20260416_044047
GCN,3,3,ibm_pittsburgh,5,1000,0.01,X,realistic/dp0.01_mf0.05_rf0.05_gd0.01,0.533,1000,533,20260416_044047
MWPM+GCN,3,3,ibm_pittsburgh,5,1000,0.01,X,realistic/dp0.01_mf0.05_rf0.05_gd0.01,0.546,1000,546,20260416_044047
GCN,3,3,ibm_pittsburgh,5,1000,0.05,X,realistic/dp0.01_mf0.05_rf0.05_gd0.01,0.504,1000,504,20260416_044047
MWPM+GCN,3,3,ibm_pittsburgh,5,1000,0.05,X,realistic/dp0.01_mf0.05_rf0.05_gd0.01,0.433,1000,433,20260416_044047
GAT,3,3,ibm_pittsburgh,5,1000,0.005,X,realistic/dp0.01_mf0.05_rf0.05_gd0.01,0.637,1000,637,20260416_044047
MWPM+GAT,3,3,ibm_pittsburgh,5,1000,0.005,X,realistic/dp0.01_mf0.05_rf0.05_gd0.01,0.546,1000,546,20260416_044047
GAT,3,3,ibm_pittsburgh,5,1000,0.01,X,realistic/dp0.01_mf0.05_rf0.05_gd0.01,0.458,1000,458,20260416_044047
MWPM+GAT,3,3,ibm_pittsburgh,5,1000,0.01,X,realistic/dp0.01_mf0.05_rf0.05_gd0.01,0.546,1000,546,20260416_044047
GAT,3,3,ibm_pittsburgh,5,1000,0.05,X,realistic/dp0.01_mf0.05_rf0.05_gd0.01,0.444,1000,444,20260416_044047
MWPM+GAT,3,3,ibm_pittsburgh,5,1000,0.05,X,realistic/dp0.01_mf0.05_rf0.05_gd0.01,0.545,1000,545,20260416_044047
GNN,3,3,ibm_pittsburgh,5,1000,0.005,X,realistic/dp0.01_mf0.05_rf0.05_gd0.01,0.777,1000,777,20260416_044047
MWPM+GNN,3,3,ibm_pittsburgh,5,1000,0.005,X,realistic/dp0.01_mf0.05_rf0.05_gd0.01,0.546,1000,546,20260416_044047
GNN,3,3,ibm_pittsburgh,5,1000,0.01,X,realistic/dp0.01_mf0.05_rf0.05_gd0.01,0.218,1000,218,20260416_044047
MWPM+GNN,3,3,ibm_pittsburgh,5,1000,0.01,X,realistic/dp0.01_mf0.05_rf0.05_gd0.01,0.433,1000,433,20260416_044047
GNN,3,3,ibm_pittsburgh,5,1000,0.05,X,realistic/dp0.01_mf0.05_rf0.05_gd0.01,0.5,1000,500,20260416_044047
MWPM+GNN,3,3,ibm_pittsburgh,5,1000,0.05,X,realistic/dp0.01_mf0.05_rf0.05_gd0.01,0.546,1000,546,20260416_044047
GraphMamba,3,3,ibm_pittsburgh,5,1000,0.005,X,realistic/dp0.01_mf0.05_rf0.05_gd0.01,0.22,1000,220,20260416_044047
MWPM+GraphMamba,3,3,ibm_pittsburgh,5,1000,0.005,X,realistic/dp0.01_mf0.05_rf0.05_gd0.01,0.433,1000,433,20260416_044047
GraphMamba,3,3,ibm_pittsburgh,5,1000,0.01,X,realistic/dp0.01_mf0.05_rf0.05_gd0.01,0.221,1000,221,20260416_044047
MWPM+GraphMamba,3,3,ibm_pittsburgh,5,1000,0.01,X,realistic/dp0.01_mf0.05_rf0.05_gd0.01,0.433,1000,433,20260416_044047
GraphMamba,3,3,ibm_pittsburgh,5,1000,0.05,X,realistic/dp0.01_mf0.05_rf0.05_gd0.01,0.22,1000,220,20260416_044047
MWPM+GraphMamba,3,3,ibm_pittsburgh,5,1000,0.05,X,realistic/dp0.01_mf0.05_rf0.05_gd0.01,0.433,1000,433,20260416_044047
