Model,Distance,Num_Rounds,Backend,Shots,Stim_Error_Rate,Stim_Error_Type,Weight_Noise,Logical_Error_Rate,Total_Shots,Logical_Errors,Timestamp
MWPM+GraphMamba,3,3,ibm_pittsburgh,1000,0.005,X,realistic/dp0.001_mf0.01_rf0.01_gd0.008,0.514000,1000,514,20260429_014647
GraphMamba+MWPM,3,3,ibm_pittsburgh,1000,0.005,X,realistic/dp0.001_mf0.01_rf0.01_gd0.008,0.280000,1000,280,20260429_014647
GraphMamba,3,3,ibm_pittsburgh,1000,0.01,X,realistic/dp0.001_mf0.01_rf0.01_gd0.008,0.501000,1000,501,20260429_014647
MWPM+GraphMamba,3,3,ibm_pittsburgh,1000,0.01,X,realistic/dp0.001_mf0.01_rf0.01_gd0.008,0.514000,1000,514,20260429_014647
GraphMamba+MWPM,3,3,ibm_pittsburgh,1000,0.01,X,realistic/dp0.001_mf0.01_rf0.01_gd0.008,0.289000,1000,289,20260429_014647
GraphMamba,3,3,ibm_pittsburgh,1000,0.05,X,realistic/dp0.001_mf0.01_rf0.01_gd0.008,0.504000,1000,504,20260429_014647
MWPM+GraphMamba,3,3,ibm_pittsburgh,1000,0.05,X,realistic/dp0.001_mf0.01_rf0.01_gd0.008,0.514000,1000,514,20260429_014647
GraphMamba+MWPM,3,3,ibm_pittsburgh,1000,0.05,X,realistic/dp0.001_mf0.01_rf0.01_gd0.008,0.291000,1000,291,20260429_014647
CNN,3,3,ibm_pittsburgh,1000,0.005,X,realistic/dp0.005_mf0.02_rf0.02_gd0.015,0.505000,1000,505,20260429_014647
MWPM+CNN,3,3,ibm_pittsburgh,1000,0.005,X,realistic/dp0.005_mf0.02_rf0.02_gd0.015,0.499000,1000,499,20260429_014647
CNN+MWPM,3,3,ibm_pittsburgh,1000,0.005,X,realistic/dp0.005_mf0.02_rf0.02_gd0.015,0.525000,1000,525,20260429_014647
CNN,3,3,ibm_pittsburgh,1000,0.01,X,realistic/dp0.005_mf0.02_rf0.02_gd0.015,0.515000,1000,515,20260429_014647
MWPM+CNN,3,3,ibm_pittsburgh,1000,0.01,X,realistic/dp0.005_mf0.02_rf0.02_gd0.015,0.498000,1000,498,20260429_014647
CNN+MWPM,3,3,ibm_pittsburgh,1000,0.01,X,realistic/dp0.005_mf0.02_rf0.02_gd0.015,0.543000,1000,543,20260429_014647
CNN,3,3,ibm_pittsburgh,1000,0.05,X,realistic/dp0.005_mf0.02_rf0.02_gd0.015,0.499000,1000,499,20260429_014647
MWPM+CNN,3,3,ibm_pittsburgh,1000,0.05,X,realistic/dp0.005_mf0.02_rf0.02_gd0.015,0.423000,1000,423,20260429_014647
CNN+MWPM,3,3,ibm_pittsburgh,1000,0.05,X,realistic/dp0.005_mf0.02_rf0.02_gd0.015,0.674000,1000,674,20260429_014647
GCNII,3,3,ibm_pittsburgh,1000,0.005,X,realistic/dp0.005_mf0.02_rf0.02_gd0.015,0.496000,1000,496,20260429_014647
MWPM+GCNII,3,3,ibm_pittsburgh,1000,0.005,X,realistic/dp0.005_mf0.02_rf0.02_gd0.015,0.423000,1000,423,20260429_014647
GCNII+MWPM,3,3,ibm_pittsburgh,1000,0.005,X,realistic/dp0.005_mf0.02_rf0.02_gd0.015,0.276000,1000,276,20260429_014647
GCNII,3,3,ibm_pittsburgh,1000,0.01,X,realistic/dp0.005_mf0.02_rf0.02_gd0.015,0.504000,1000,504,20260429_014647
MWPM+GCNII,3,3,ibm_pittsburgh,1000,0.01,X,realistic/dp0.005_mf0.02_rf0.02_gd0.015,0.514000,1000,514,20260429_014647
GCNII+MWPM,3,3,ibm_pittsburgh,1000,0.01,X,realistic/dp0.005_mf0.02_rf0.02_gd0.015,0.737000,1000,737,20260429_014647
GCNII,3,3,ibm_pittsburgh,1000,0.05,X,realistic/dp0.005_mf0.02_rf0.02_gd0.015,0.496000,1000,496,20260429_014647
MWPM+GCNII,3,3,ibm_pittsburgh,1000,0.05,X,realistic/dp0.005_mf0.02_rf0.02_gd0.015,0.423000,1000,423,20260429_014647
GCNII+MWPM,3,3,ibm_pittsburgh,1000,0.05,X,realistic/dp0.005_mf0.02_rf0.02_gd0.015,0.263000,1000,263,20260429_014647
APPNP,3,3,ibm_pittsburgh,1000,0.005,X,realistic/dp0.005_mf0.02_rf0.02_gd0.015,0.498000,1000,498,20260429_014647
MWPM+APPNP,3,3,ibm_pittsburgh,1000,0.005,X,realistic/dp0.005_mf0.02_rf0.02_gd0.015,0.513000,1000,513,20260429_014647
APPNP+MWPM,3,3,ibm_pittsburgh,1000,0.005,X,realistic/dp0.005_mf0.02_rf0.02_gd0.015,0.726000,1000,726,20260429_014647
APPNP,3,3,ibm_pittsburgh,1000,0.01,X,realistic/dp0.005_mf0.02_rf0.02_gd0.015,0.493000,1000,493,20260429_014647
MWPM+APPNP,3,3,ibm_pittsburgh,1000,0.01,X,realistic/dp0.005_mf0.02_rf0.02_gd0.015,0.514000,1000,514,20260429_014647
APPNP+MWPM,3,3,ibm_pittsburgh,1000,0.01,X,realistic/dp0.005_mf0.02_rf0.02_gd0.015,0.722000,1000,722,20260429_014647
APPNP,3,3,ibm_pittsburgh,1000,0.05,X,realistic/dp0.005_mf0.02_rf0.02_gd0.015,0.495000,1000,495,20260429_014647
MWPM+APPNP,3,3,ibm_pittsburgh,1000,0.05,X,realistic/dp0.005_mf0.02_rf0.02_gd0.015,0.363000,1000,363,20260429_014647
APPNP+MWPM,3,3,ibm_pittsburgh,1000,0.05,X,realistic/dp0.005_mf0.02_rf0.02_gd0.015,0.275000,1000,275,20260429_014647
GraphTransformer,3,3,ibm_pittsburgh,1000,0.005,X,realistic/dp0.005_mf0.02_rf0.02_gd0.015,0.496000,1000,496,20260429_014647
MWPM+GraphTransformer,3,3,ibm_pittsburgh,1000,0.005,X,realistic/dp0.005_mf0.02_rf0.02_gd0.015,0.514000,1000,514,20260429_014647
GraphTransformer+MWPM,3,3,ibm_pittsburgh,1000,0.005,X,realistic/dp0.005_mf0.02_rf0.02_gd0.015,0.273000,1000,273,20260429_014647
GraphTransformer,3,3,ibm_pittsburgh,1000,0.01,X,realistic/dp0.005_mf0.02_rf0.02_gd0.015,0.496000,1000,496,20260429_014647
MWPM+GraphTransformer,3,3,ibm_pittsburgh,1000,0.01,X,realistic/dp0.005_mf0.02_rf0.02_gd0.015,0.514000,1000,514,20260429_014647
GraphTransformer+MWPM,3,3,ibm_pittsburgh,1000,0.01,X,realistic/dp0.005_mf0.02_rf0.02_gd0.015,0.302000,1000,302,20260429_014647
GraphTransformer,3,3,ibm_pittsburgh,1000,0.05,X,realistic/dp0.005_mf0.02_rf0.02_gd0.015,0.501000,1000,501,20260429_014647
MWPM+GraphTransformer,3,3,ibm_pittsburgh,1000,0.05,X,realistic/dp0.005_mf0.02_rf0.02_gd0.015,0.514000,1000,514,20260429_014647
GraphTransformer+MWPM,3,3,ibm_pittsburgh,1000,0.05,X,realistic/dp0.005_mf0.02_rf0.02_gd0.015,0.280000,1000,280,20260429_014647
GCN,3,3,ibm_pittsburgh,1000,0.005,X,realistic/dp0.005_mf0.02_rf0.02_gd0.015,0.496000,1000,496,20260429_014647
MWPM+GCN,3,3,ibm_pittsburgh,1000,0.005,X,realistic/dp0.005_mf0.02_rf0.02_gd0.015,0.514000,1000,514,20260429_014647
GCN+MWPM,3,3,ibm_pittsburgh,1000,0.005,X,realistic/dp0.005_mf0.02_rf0.02_gd0.015,0.609000,1000,609,20260429_014647
GCN,3,3,ibm_pittsburgh,1000,0.01,X,realistic/dp0.005_mf0.02_rf0.02_gd0.015,0.503000,1000,503,20260429_014647
MWPM+GCN,3,3,ibm_pittsburgh,1000,0.01,X,realistic/dp0.005_mf0.02_rf0.02_gd0.015,0.475000,1000,475,20260429_014647
GCN+MWPM,3,3,ibm_pittsburgh,1000,0.01,X,realistic/dp0.005_mf0.02_rf0.02_gd0.015,0.581000,1000,581,20260429_014647
GCN,3,3,ibm_pittsburgh,1000,0.05,X,realistic/dp0.005_mf0.02_rf0.02_gd0.015,0.479000,1000,479,20260429_014647
MWPM+GCN,3,3,ibm_pittsburgh,1000,0.05,X,realistic/dp0.005_mf0.02_rf0.02_gd0.015,0.423000,1000,423,20260429_014647
GCN+MWPM,3,3,ibm_pittsburgh,1000,0.05,X,realistic/dp0.005_mf0.02_rf0.02_gd0.015,0.632000,1000,632,20260429_014647
GAT,3,3,ibm_pittsburgh,1000,0.005,X,realistic/dp0.005_mf0.02_rf0.02_gd0.015,0.505000,1000,505,20260429_014647
MWPM+GAT,3,3,ibm_pittsburgh,1000,0.005,X,realistic/dp0.005_mf0.02_rf0.02_gd0.015,0.423000,1000,423,20260429_014647
GAT+MWPM,3,3,ibm_pittsburgh,1000,0.005,X,realistic/dp0.005_mf0.02_rf0.02_gd0.015,0.683000,1000,683,20260429_014647
GAT,3,3,ibm_pittsburgh,1000,0.01,X,realistic/dp0.005_mf0.02_rf0.02_gd0.015,0.511000,1000,511,20260429_014647
MWPM+GAT,3,3,ibm_pittsburgh,1000,0.01,X,realistic/dp0.005_mf0.02_rf0.02_gd0.015,0.423000,1000,423,20260429_014647
GAT+MWPM,3,3,ibm_pittsburgh,1000,0.01,X,realistic/dp0.005_mf0.02_rf0.02_gd0.015,0.707000,1000,707,20260429_014647
GAT,3,3,ibm_pittsburgh,1000,0.05,X,realistic/dp0.005_mf0.02_rf0.02_gd0.015,0.494000,1000,494,20260429_014647
MWPM+GAT,3,3,ibm_pittsburgh,1000,0.05,X,realistic/dp0.005_mf0.02_rf0.02_gd0.015,0.516000,1000,516,20260429_014647
GAT+MWPM,3,3,ibm_pittsburgh,1000,0.05,X,realistic/dp0.005_mf0.02_rf0.02_gd0.015,0.632000,1000,632,20260429_014647
GNN,3,3,ibm_pittsburgh,1000,0.005,X,realistic/dp0.005_mf0.02_rf0.02_gd0.015,0.503000,1000,503,20260429_014647
MWPM+GNN,3,3,ibm_pittsburgh,1000,0.005,X,realistic/dp0.005_mf0.02_rf0.02_gd0.015,0.424000,1000,424,20260429_014647
GNN+MWPM,3,3,ibm_pittsburgh,1000,0.005,X,realistic/dp0.005_mf0.02_rf0.02_gd0.015,0.632000,1000,632,20260429_014647
GNN,3,3,ibm_pittsburgh,1000,0.01,X,realistic/dp0.005_mf0.02_rf0.02_gd0.015,0.497000,1000,497,20260429_014647
MWPM+GNN,3,3,ibm_pittsburgh,1000,0.01,X,realistic/dp0.005_mf0.02_rf0.02_gd0.015,0.424000,1000,424,20260429_014647
GNN+MWPM,3,3,ibm_pittsburgh,1000,0.01,X,realistic/dp0.005_mf0.02_rf0.02_gd0.015,0.681000,1000,681,20260429_014647
GNN,3,3,ibm_pittsburgh,1000,0.05,X,realistic/dp0.005_mf0.02_rf0.02_gd0.015,0.506000,1000,506,20260429_014647
MWPM+GNN,3,3,ibm_pittsburgh,1000,0.05,X,realistic/dp0.005_mf0.02_rf0.02_gd0.015,0.423000,1000,423,20260429_014647
GNN+MWPM,3,3,ibm_pittsburgh,1000,0.05,X,realistic/dp0.005_mf0.02_rf0.02_gd0.015,0.706000,1000,706,20260429_014647
GraphMamba,3,3,ibm_pittsburgh,1000,0.005,X,realistic/dp0.005_mf0.02_rf0.02_gd0.015,0.508000,1000,508,20260429_014647
MWPM+GraphMamba,3,3,ibm_pittsburgh,1000,0.005,X,realistic/dp0.005_mf0.02_rf0.02_gd0.015,0.514000,1000,514,20260429_014647
GraphMamba+MWPM,3,3,ibm_pittsburgh,1000,0.005,X,realistic/dp0.005_mf0.02_rf0.02_gd0.015,0.280000,1000,280,20260429_014647
GraphMamba,3,3,ibm_pittsburgh,1000,0.01,X,realistic/dp0.005_mf0.02_rf0.02_gd0.015,0.501000,1000,501,20260429_014647
MWPM+GraphMamba,3,3,ibm_pittsburgh,1000,0.01,X,realistic/dp0.005_mf0.02_rf0.02_gd0.015,0.514000,1000,514,20260429_014647
GraphMamba+MWPM,3,3,ibm_pittsburgh,1000,0.01,X,realistic/dp0.005_mf0.02_rf0.02_gd0.015,0.278000,1000,278,20260429_014647
GraphMamba,3,3,ibm_pittsburgh,1000,0.05,X,realistic/dp0.005_mf0.02_rf0.02_gd0.015,0.505000,1000,505,20260429_014647
MWPM+GraphMamba,3,3,ibm_pittsburgh,1000,0.05,X,realistic/dp0.005_mf0.02_rf0.02_gd0.015,0.514000,1000,514,20260429_014647
GraphMamba+MWPM,3,3,ibm_pittsburgh,1000,0.05,X,realistic/dp0.005_mf0.02_rf0.02_gd0.015,0.288000,1000,288,20260429_014647
CNN,3,3,ibm_pittsburgh,1000,0.005,X,realistic/dp0.01_mf0.05_rf0.05_gd0.01,0.534000,1000,534,20260429_014647
MWPM+CNN,3,3,ibm_pittsburgh,1000,0.005,X,realistic/dp0.01_mf0.05_rf0.05_gd0.01,0.423000,1000,423,20260429_014647
CNN+MWPM,3,3,ibm_pittsburgh,1000,0.005,X,realistic/dp0.01_mf0.05_rf0.05_gd0.01,0.582000,1000,582,20260429_014647
CNN,3,3,ibm_pittsburgh,1000,0.01,X,realistic/dp0.01_mf0.05_rf0.05_gd0.01,0.496000,1000,496,20260429_014647
MWPM+CNN,3,3,ibm_pittsburgh,1000,0.01,X,realistic/dp0.01_mf0.05_rf0.05_gd0.01,0.423000,1000,423,20260429_014647
CNN+MWPM,3,3,ibm_pittsburgh,1000,0.01,X,realistic/dp0.01_mf0.05_rf0.05_gd0.01,0.665000,1000,665,20260429_014647
CNN,3,3,ibm_pittsburgh,1000,0.05,X,realistic/dp0.01_mf0.05_rf0.05_gd0.01,0.520000,1000,520,20260429_014647
MWPM+CNN,3,3,ibm_pittsburgh,1000,0.05,X,realistic/dp0.01_mf0.05_rf0.05_gd0.01,0.423000,1000,423,20260429_014647
CNN+MWPM,3,3,ibm_pittsburgh,1000,0.05,X,realistic/dp0.01_mf0.05_rf0.05_gd0.01,0.676000,1000,676,20260429_014647
GCNII,3,3,ibm_pittsburgh,1000,0.005,X,realistic/dp0.01_mf0.05_rf0.05_gd0.01,0.496000,1000,496,20260429_014647
MWPM+GCNII,3,3,ibm_pittsburgh,1000,0.005,X,realistic/dp0.01_mf0.05_rf0.05_gd0.01,0.423000,1000,423,20260429_014647
GCNII+MWPM,3,3,ibm_pittsburgh,1000,0.005,X,realistic/dp0.01_mf0.05_rf0.05_gd0.01,0.263000,1000,263,20260429_014647
GCNII,3,3,ibm_pittsburgh,1000,0.01,X,realistic/dp0.01_mf0.05_rf0.05_gd0.01,0.496000,1000,496,20260429_014647
MWPM+GCNII,3,3,ibm_pittsburgh,1000,0.01,X,realistic/dp0.01_mf0.05_rf0.05_gd0.01,0.423000,1000,423,20260429_014647
GCNII+MWPM,3,3,ibm_pittsburgh,1000,0.01,X,realistic/dp0.01_mf0.05_rf0.05_gd0.01,0.293000,1000,293,20260429_014647
GCNII,3,3,ibm_pittsburgh,1000,0.05,X,realistic/dp0.01_mf0.05_rf0.05_gd0.01,0.504000,1000,504,20260429_014647
MWPM+GCNII,3,3,ibm_pittsburgh,1000,0.05,X,realistic/dp0.01_mf0.05_rf0.05_gd0.01,0.514000,1000,514,20260429_014647
GCNII+MWPM,3,3,ibm_pittsburgh,1000,0.05,X,realistic/dp0.01_mf0.05_rf0.05_gd0.01,0.737000,1000,737,20260429_014647
APPNP,3,3,ibm_pittsburgh,1000,0.005,X,realistic/dp0.01_mf0.05_rf0.05_gd0.01,0.504000,1000,504,20260429_014647
MWPM+APPNP,3,3,ibm_pittsburgh,1000,0.005,X,realistic/dp0.01_mf0.05_rf0.05_gd0.01,0.514000,1000,514,20260429_014647
APPNP+MWPM,3,3,ibm_pittsburgh,1000,0.005,X,realistic/dp0.01_mf0.05_rf0.05_gd0.01,0.707000,1000,707,20260429_014647
APPNP,3,3,ibm_pittsburgh,1000,0.01,X,realistic/dp0.01_mf0.05_rf0.05_gd0.01,0.504000,1000,504,20260429_014647
MWPM+APPNP,3,3,ibm_pittsburgh,1000,0.01,X,realistic/dp0.01_mf0.05_rf0.05_gd0.01,0.514000,1000,514,20260429_014647
APPNP+MWPM,3,3,ibm_pittsburgh,1000,0.01,X,realistic/dp0.01_mf0.05_rf0.05_gd0.01,0.737000,1000,737,20260429_014647
APPNP,3,3,ibm_pittsburgh,1000,0.05,X,realistic/dp0.01_mf0.05_rf0.05_gd0.01,0.504000,1000,504,20260429_014647
MWPM+APPNP,3,3,ibm_pittsburgh,1000,0.05,X,realistic/dp0.01_mf0.05_rf0.05_gd0.01,0.514000,1000,514,20260429_014647
APPNP+MWPM,3,3,ibm_pittsburgh,1000,0.05,X,realistic/dp0.01_mf0.05_rf0.05_gd0.01,0.730000,1000,730,20260429_014647
GraphTransformer,3,3,ibm_pittsburgh,1000,0.005,X,realistic/dp0.01_mf0.05_rf0.05_gd0.01,0.504000,1000,504,20260429_014647
MWPM+GraphTransformer,3,3,ibm_pittsburgh,1000,0.005,X,realistic/dp0.01_mf0.05_rf0.05_gd0.01,0.514000,1000,514,20260429_014647
GraphTransformer+MWPM,3,3,ibm_pittsburgh,1000,0.005,X,realistic/dp0.01_mf0.05_rf0.05_gd0.01,0.280000,1000,280,20260429_014647
GraphTransformer,3,3,ibm_pittsburgh,1000,0.01,X,realistic/dp0.01_mf0.05_rf0.05_gd0.01,0.504000,1000,504,20260429_014647
MWPM+GraphTransformer,3,3,ibm_pittsburgh,1000,0.01,X,realistic/dp0.01_mf0.05_rf0.05_gd0.01,0.514000,1000,514,20260429_014647
GraphTransformer+MWPM,3,3,ibm_pittsburgh,1000,0.01,X,realistic/dp0.01_mf0.05_rf0.05_gd0.01,0.280000,1000,280,20260429_014647
