Model,Distance,Num_Rounds,Backend,Shots,Stim_Error_Rate,Stim_Error_Type,Weight_Noise,Logical_Error_Rate,Total_Shots,Logical_Errors,Timestamp
APPNP+MWPM,3,3,ibm_miami,1000,0.05,X,realistic/dp0.001_mf0.01_rf0.01_gd0.008,0.484000,1000,484,20260428_215721
GraphTransformer,3,3,ibm_miami,1000,0.005,X,realistic/dp0.001_mf0.01_rf0.01_gd0.008,0.433000,1000,433,20260428_215721
MWPM+GraphTransformer,3,3,ibm_miami,1000,0.005,X,realistic/dp0.001_mf0.01_rf0.01_gd0.008,0.446000,1000,446,20260428_215721
GraphTransformer+MWPM,3,3,ibm_miami,1000,0.005,X,realistic/dp0.001_mf0.01_rf0.01_gd0.008,0.424000,1000,424,20260428_215721
GraphTransformer,3,3,ibm_miami,1000,0.01,X,realistic/dp0.001_mf0.01_rf0.01_gd0.008,0.432000,1000,432,20260428_215721
MWPM+GraphTransformer,3,3,ibm_miami,1000,0.01,X,realistic/dp0.001_mf0.01_rf0.01_gd0.008,0.446000,1000,446,20260428_215721
GraphTransformer+MWPM,3,3,ibm_miami,1000,0.01,X,realistic/dp0.001_mf0.01_rf0.01_gd0.008,0.419000,1000,419,20260428_215721
GraphTransformer,3,3,ibm_miami,1000,0.05,X,realistic/dp0.001_mf0.01_rf0.01_gd0.008,0.437000,1000,437,20260428_215721
MWPM+GraphTransformer,3,3,ibm_miami,1000,0.05,X,realistic/dp0.001_mf0.01_rf0.01_gd0.008,0.446000,1000,446,20260428_215721
GraphTransformer+MWPM,3,3,ibm_miami,1000,0.05,X,realistic/dp0.001_mf0.01_rf0.01_gd0.008,0.417000,1000,417,20260428_215721
GCN,3,3,ibm_miami,1000,0.005,X,realistic/dp0.001_mf0.01_rf0.01_gd0.008,0.479000,1000,479,20260428_215721
MWPM+GCN,3,3,ibm_miami,1000,0.005,X,realistic/dp0.001_mf0.01_rf0.01_gd0.008,0.446000,1000,446,20260428_215721
GCN+MWPM,3,3,ibm_miami,1000,0.005,X,realistic/dp0.001_mf0.01_rf0.01_gd0.008,0.441000,1000,441,20260428_215721
GCN,3,3,ibm_miami,1000,0.01,X,realistic/dp0.001_mf0.01_rf0.01_gd0.008,0.511000,1000,511,20260428_215721
MWPM+GCN,3,3,ibm_miami,1000,0.01,X,realistic/dp0.001_mf0.01_rf0.01_gd0.008,0.459000,1000,459,20260428_215721
GCN+MWPM,3,3,ibm_miami,1000,0.01,X,realistic/dp0.001_mf0.01_rf0.01_gd0.008,0.530000,1000,530,20260428_215721
GCN,3,3,ibm_miami,1000,0.05,X,realistic/dp0.001_mf0.01_rf0.01_gd0.008,0.421000,1000,421,20260428_215721
MWPM+GCN,3,3,ibm_miami,1000,0.05,X,realistic/dp0.001_mf0.01_rf0.01_gd0.008,0.446000,1000,446,20260428_215721
GCN+MWPM,3,3,ibm_miami,1000,0.05,X,realistic/dp0.001_mf0.01_rf0.01_gd0.008,0.447000,1000,447,20260428_215721
GAT,3,3,ibm_miami,1000,0.005,X,realistic/dp0.001_mf0.01_rf0.01_gd0.008,0.449000,1000,449,20260428_215721
MWPM+GAT,3,3,ibm_miami,1000,0.005,X,realistic/dp0.001_mf0.01_rf0.01_gd0.008,0.446000,1000,446,20260428_215721
GAT+MWPM,3,3,ibm_miami,1000,0.005,X,realistic/dp0.001_mf0.01_rf0.01_gd0.008,0.432000,1000,432,20260428_215721
GAT,3,3,ibm_miami,1000,0.01,X,realistic/dp0.001_mf0.01_rf0.01_gd0.008,0.441000,1000,441,20260428_215721
MWPM+GAT,3,3,ibm_miami,1000,0.01,X,realistic/dp0.001_mf0.01_rf0.01_gd0.008,0.446000,1000,446,20260428_215721
GAT+MWPM,3,3,ibm_miami,1000,0.01,X,realistic/dp0.001_mf0.01_rf0.01_gd0.008,0.446000,1000,446,20260428_215721
GAT,3,3,ibm_miami,1000,0.05,X,realistic/dp0.001_mf0.01_rf0.01_gd0.008,0.446000,1000,446,20260428_215721
MWPM+GAT,3,3,ibm_miami,1000,0.05,X,realistic/dp0.001_mf0.01_rf0.01_gd0.008,0.446000,1000,446,20260428_215721
GAT+MWPM,3,3,ibm_miami,1000,0.05,X,realistic/dp0.001_mf0.01_rf0.01_gd0.008,0.430000,1000,430,20260428_215721
GNN,3,3,ibm_miami,1000,0.005,X,realistic/dp0.001_mf0.01_rf0.01_gd0.008,0.455000,1000,455,20260428_215721
MWPM+GNN,3,3,ibm_miami,1000,0.005,X,realistic/dp0.001_mf0.01_rf0.01_gd0.008,0.449000,1000,449,20260428_215721
GNN+MWPM,3,3,ibm_miami,1000,0.005,X,realistic/dp0.001_mf0.01_rf0.01_gd0.008,0.486000,1000,486,20260428_215721
GNN,3,3,ibm_miami,1000,0.01,X,realistic/dp0.001_mf0.01_rf0.01_gd0.008,0.464000,1000,464,20260428_215721
MWPM+GNN,3,3,ibm_miami,1000,0.01,X,realistic/dp0.001_mf0.01_rf0.01_gd0.008,0.446000,1000,446,20260428_215721
GNN+MWPM,3,3,ibm_miami,1000,0.01,X,realistic/dp0.001_mf0.01_rf0.01_gd0.008,0.538000,1000,538,20260428_215721
GNN,3,3,ibm_miami,1000,0.05,X,realistic/dp0.001_mf0.01_rf0.01_gd0.008,0.425000,1000,425,20260428_215721
MWPM+GNN,3,3,ibm_miami,1000,0.05,X,realistic/dp0.001_mf0.01_rf0.01_gd0.008,0.445000,1000,445,20260428_215721
GNN+MWPM,3,3,ibm_miami,1000,0.05,X,realistic/dp0.001_mf0.01_rf0.01_gd0.008,0.481000,1000,481,20260428_215721
GraphMamba,3,3,ibm_miami,1000,0.005,X,realistic/dp0.001_mf0.01_rf0.01_gd0.008,0.428000,1000,428,20260428_215721
MWPM+GraphMamba,3,3,ibm_miami,1000,0.005,X,realistic/dp0.001_mf0.01_rf0.01_gd0.008,0.446000,1000,446,20260428_215721
GraphMamba+MWPM,3,3,ibm_miami,1000,0.005,X,realistic/dp0.001_mf0.01_rf0.01_gd0.008,0.419000,1000,419,20260428_215721
GraphMamba,3,3,ibm_miami,1000,0.01,X,realistic/dp0.001_mf0.01_rf0.01_gd0.008,0.431000,1000,431,20260428_215721
MWPM+GraphMamba,3,3,ibm_miami,1000,0.01,X,realistic/dp0.001_mf0.01_rf0.01_gd0.008,0.446000,1000,446,20260428_215721
GraphMamba+MWPM,3,3,ibm_miami,1000,0.01,X,realistic/dp0.001_mf0.01_rf0.01_gd0.008,0.422000,1000,422,20260428_215721
GraphMamba,3,3,ibm_miami,1000,0.05,X,realistic/dp0.001_mf0.01_rf0.01_gd0.008,0.438000,1000,438,20260428_215721
MWPM+GraphMamba,3,3,ibm_miami,1000,0.05,X,realistic/dp0.001_mf0.01_rf0.01_gd0.008,0.446000,1000,446,20260428_215721
GraphMamba+MWPM,3,3,ibm_miami,1000,0.05,X,realistic/dp0.001_mf0.01_rf0.01_gd0.008,0.424000,1000,424,20260428_215721
MWPM,3,3,ibm_miami,1000,0,N/A,realistic/dp0.005_mf0.02_rf0.02_gd0.015,0.455000,1000,455,20260428_215721
CNN,3,3,ibm_miami,1000,0.005,X,realistic/dp0.005_mf0.02_rf0.02_gd0.015,0.452000,1000,452,20260428_215721
MWPM+CNN,3,3,ibm_miami,1000,0.005,X,realistic/dp0.005_mf0.02_rf0.02_gd0.015,0.455000,1000,455,20260428_215721
CNN+MWPM,3,3,ibm_miami,1000,0.005,X,realistic/dp0.005_mf0.02_rf0.02_gd0.015,0.448000,1000,448,20260428_215721
CNN,3,3,ibm_miami,1000,0.01,X,realistic/dp0.005_mf0.02_rf0.02_gd0.015,0.442000,1000,442,20260428_215721
MWPM+CNN,3,3,ibm_miami,1000,0.01,X,realistic/dp0.005_mf0.02_rf0.02_gd0.015,0.455000,1000,455,20260428_215721
CNN+MWPM,3,3,ibm_miami,1000,0.01,X,realistic/dp0.005_mf0.02_rf0.02_gd0.015,0.437000,1000,437,20260428_215721
CNN,3,3,ibm_miami,1000,0.05,X,realistic/dp0.005_mf0.02_rf0.02_gd0.015,0.448000,1000,448,20260428_215721
MWPM+CNN,3,3,ibm_miami,1000,0.05,X,realistic/dp0.005_mf0.02_rf0.02_gd0.015,0.455000,1000,455,20260428_215721
CNN+MWPM,3,3,ibm_miami,1000,0.05,X,realistic/dp0.005_mf0.02_rf0.02_gd0.015,0.440000,1000,440,20260428_215721
GCNII,3,3,ibm_miami,1000,0.005,X,realistic/dp0.005_mf0.02_rf0.02_gd0.015,0.579000,1000,579,20260428_215721
MWPM+GCNII,3,3,ibm_miami,1000,0.005,X,realistic/dp0.005_mf0.02_rf0.02_gd0.015,0.462000,1000,462,20260428_215721
GCNII+MWPM,3,3,ibm_miami,1000,0.005,X,realistic/dp0.005_mf0.02_rf0.02_gd0.015,0.583000,1000,583,20260428_215721
GCNII,3,3,ibm_miami,1000,0.01,X,realistic/dp0.005_mf0.02_rf0.02_gd0.015,0.427000,1000,427,20260428_215721
MWPM+GCNII,3,3,ibm_miami,1000,0.01,X,realistic/dp0.005_mf0.02_rf0.02_gd0.015,0.462000,1000,462,20260428_215721
GCNII+MWPM,3,3,ibm_miami,1000,0.01,X,realistic/dp0.005_mf0.02_rf0.02_gd0.015,0.428000,1000,428,20260428_215721
GCNII,3,3,ibm_miami,1000,0.05,X,realistic/dp0.005_mf0.02_rf0.02_gd0.015,0.579000,1000,579,20260428_215721
MWPM+GCNII,3,3,ibm_miami,1000,0.05,X,realistic/dp0.005_mf0.02_rf0.02_gd0.015,0.462000,1000,462,20260428_215721
GCNII+MWPM,3,3,ibm_miami,1000,0.05,X,realistic/dp0.005_mf0.02_rf0.02_gd0.015,0.489000,1000,489,20260428_215721
APPNP,3,3,ibm_miami,1000,0.005,X,realistic/dp0.005_mf0.02_rf0.02_gd0.015,0.421000,1000,421,20260428_215721
MWPM+APPNP,3,3,ibm_miami,1000,0.005,X,realistic/dp0.005_mf0.02_rf0.02_gd0.015,0.455000,1000,455,20260428_215721
APPNP+MWPM,3,3,ibm_miami,1000,0.005,X,realistic/dp0.005_mf0.02_rf0.02_gd0.015,0.466000,1000,466,20260428_215721
APPNP,3,3,ibm_miami,1000,0.01,X,realistic/dp0.005_mf0.02_rf0.02_gd0.015,0.579000,1000,579,20260428_215721
MWPM+APPNP,3,3,ibm_miami,1000,0.01,X,realistic/dp0.005_mf0.02_rf0.02_gd0.015,0.462000,1000,462,20260428_215721
APPNP+MWPM,3,3,ibm_miami,1000,0.01,X,realistic/dp0.005_mf0.02_rf0.02_gd0.015,0.586000,1000,586,20260428_215721
APPNP,3,3,ibm_miami,1000,0.05,X,realistic/dp0.005_mf0.02_rf0.02_gd0.015,0.572000,1000,572,20260428_215721
MWPM+APPNP,3,3,ibm_miami,1000,0.05,X,realistic/dp0.005_mf0.02_rf0.02_gd0.015,0.451000,1000,451,20260428_215721
APPNP+MWPM,3,3,ibm_miami,1000,0.05,X,realistic/dp0.005_mf0.02_rf0.02_gd0.015,0.586000,1000,586,20260428_215721
GraphTransformer,3,3,ibm_miami,1000,0.005,X,realistic/dp0.005_mf0.02_rf0.02_gd0.015,0.424000,1000,424,20260428_215721
MWPM+GraphTransformer,3,3,ibm_miami,1000,0.005,X,realistic/dp0.005_mf0.02_rf0.02_gd0.015,0.455000,1000,455,20260428_215721
GraphTransformer+MWPM,3,3,ibm_miami,1000,0.005,X,realistic/dp0.005_mf0.02_rf0.02_gd0.015,0.435000,1000,435,20260428_215721
GraphTransformer,3,3,ibm_miami,1000,0.01,X,realistic/dp0.005_mf0.02_rf0.02_gd0.015,0.426000,1000,426,20260428_215721
MWPM+GraphTransformer,3,3,ibm_miami,1000,0.01,X,realistic/dp0.005_mf0.02_rf0.02_gd0.015,0.455000,1000,455,20260428_215721
GraphTransformer+MWPM,3,3,ibm_miami,1000,0.01,X,realistic/dp0.005_mf0.02_rf0.02_gd0.015,0.425000,1000,425,20260428_215721
GraphTransformer,3,3,ibm_miami,1000,0.05,X,realistic/dp0.005_mf0.02_rf0.02_gd0.015,0.437000,1000,437,20260428_215721
MWPM+GraphTransformer,3,3,ibm_miami,1000,0.05,X,realistic/dp0.005_mf0.02_rf0.02_gd0.015,0.455000,1000,455,20260428_215721
GraphTransformer+MWPM,3,3,ibm_miami,1000,0.05,X,realistic/dp0.005_mf0.02_rf0.02_gd0.015,0.423000,1000,423,20260428_215721
GCN,3,3,ibm_miami,1000,0.005,X,realistic/dp0.005_mf0.02_rf0.02_gd0.015,0.421000,1000,421,20260428_215721
MWPM+GCN,3,3,ibm_miami,1000,0.005,X,realistic/dp0.005_mf0.02_rf0.02_gd0.015,0.455000,1000,455,20260428_215721
GCN+MWPM,3,3,ibm_miami,1000,0.005,X,realistic/dp0.005_mf0.02_rf0.02_gd0.015,0.432000,1000,432,20260428_215721
GCN,3,3,ibm_miami,1000,0.01,X,realistic/dp0.005_mf0.02_rf0.02_gd0.015,0.437000,1000,437,20260428_215721
MWPM+GCN,3,3,ibm_miami,1000,0.01,X,realistic/dp0.005_mf0.02_rf0.02_gd0.015,0.455000,1000,455,20260428_215721
GCN+MWPM,3,3,ibm_miami,1000,0.01,X,realistic/dp0.005_mf0.02_rf0.02_gd0.015,0.429000,1000,429,20260428_215721
GCN,3,3,ibm_miami,1000,0.05,X,realistic/dp0.005_mf0.02_rf0.02_gd0.015,0.453000,1000,453,20260428_215721
MWPM+GCN,3,3,ibm_miami,1000,0.05,X,realistic/dp0.005_mf0.02_rf0.02_gd0.015,0.455000,1000,455,20260428_215721
GCN+MWPM,3,3,ibm_miami,1000,0.05,X,realistic/dp0.005_mf0.02_rf0.02_gd0.015,0.442000,1000,442,20260428_215721
GAT,3,3,ibm_miami,1000,0.005,X,realistic/dp0.005_mf0.02_rf0.02_gd0.015,0.443000,1000,443,20260428_215721
MWPM+GAT,3,3,ibm_miami,1000,0.005,X,realistic/dp0.005_mf0.02_rf0.02_gd0.015,0.455000,1000,455,20260428_215721
GAT+MWPM,3,3,ibm_miami,1000,0.005,X,realistic/dp0.005_mf0.02_rf0.02_gd0.015,0.445000,1000,445,20260428_215721
GAT,3,3,ibm_miami,1000,0.01,X,realistic/dp0.005_mf0.02_rf0.02_gd0.015,0.441000,1000,441,20260428_215721
MWPM+GAT,3,3,ibm_miami,1000,0.01,X,realistic/dp0.005_mf0.02_rf0.02_gd0.015,0.455000,1000,455,20260428_215721
GAT+MWPM,3,3,ibm_miami,1000,0.01,X,realistic/dp0.005_mf0.02_rf0.02_gd0.015,0.440000,1000,440,20260428_215721
GAT,3,3,ibm_miami,1000,0.05,X,realistic/dp0.005_mf0.02_rf0.02_gd0.015,0.437000,1000,437,20260428_215721
MWPM+GAT,3,3,ibm_miami,1000,0.05,X,realistic/dp0.005_mf0.02_rf0.02_gd0.015,0.455000,1000,455,20260428_215721
GAT+MWPM,3,3,ibm_miami,1000,0.05,X,realistic/dp0.005_mf0.02_rf0.02_gd0.015,0.426000,1000,426,20260428_215721
GNN,3,3,ibm_miami,1000,0.005,X,realistic/dp0.005_mf0.02_rf0.02_gd0.015,0.430000,1000,430,20260428_215721
MWPM+GNN,3,3,ibm_miami,1000,0.005,X,realistic/dp0.005_mf0.02_rf0.02_gd0.015,0.455000,1000,455,20260428_215721
GNN+MWPM,3,3,ibm_miami,1000,0.005,X,realistic/dp0.005_mf0.02_rf0.02_gd0.015,0.432000,1000,432,20260428_215721
GNN,3,3,ibm_miami,1000,0.01,X,realistic/dp0.005_mf0.02_rf0.02_gd0.015,0.429000,1000,429,20260428_215721
MWPM+GNN,3,3,ibm_miami,1000,0.01,X,realistic/dp0.005_mf0.02_rf0.02_gd0.015,0.455000,1000,455,20260428_215721
GNN+MWPM,3,3,ibm_miami,1000,0.01,X,realistic/dp0.005_mf0.02_rf0.02_gd0.015,0.434000,1000,434,20260428_215721
GNN,3,3,ibm_miami,1000,0.05,X,realistic/dp0.005_mf0.02_rf0.02_gd0.015,0.536000,1000,536,20260428_215721
MWPM+GNN,3,3,ibm_miami,1000,0.05,X,realistic/dp0.005_mf0.02_rf0.02_gd0.015,0.455000,1000,455,20260428_215721
GNN+MWPM,3,3,ibm_miami,1000,0.05,X,realistic/dp0.005_mf0.02_rf0.02_gd0.015,0.509000,1000,509,20260428_215721
GraphMamba,3,3,ibm_miami,1000,0.005,X,realistic/dp0.005_mf0.02_rf0.02_gd0.015,0.425000,1000,425,20260428_215721
MWPM+GraphMamba,3,3,ibm_miami,1000,0.005,X,realistic/dp0.005_mf0.02_rf0.02_gd0.015,0.455000,1000,455,20260428_215721
GraphMamba+MWPM,3,3,ibm_miami,1000,0.005,X,realistic/dp0.005_mf0.02_rf0.02_gd0.015,0.432000,1000,432,20260428_215721
GraphMamba,3,3,ibm_miami,1000,0.01,X,realistic/dp0.005_mf0.02_rf0.02_gd0.015,0.428000,1000,428,20260428_215721
MWPM+GraphMamba,3,3,ibm_miami,1000,0.01,X,realistic/dp0.005_mf0.02_rf0.02_gd0.015,0.455000,1000,455,20260428_215721
GraphMamba+MWPM,3,3,ibm_miami,1000,0.01,X,realistic/dp0.005_mf0.02_rf0.02_gd0.015,0.429000,1000,429,20260428_215721
GraphMamba,3,3,ibm_miami,1000,0.05,X,realistic/dp0.005_mf0.02_rf0.02_gd0.015,0.434000,1000,434,20260428_215721
MWPM+GraphMamba,3,3,ibm_miami,1000,0.05,X,realistic/dp0.005_mf0.02_rf0.02_gd0.015,0.455000,1000,455,20260428_215721
GraphMamba+MWPM,3,3,ibm_miami,1000,0.05,X,realistic/dp0.005_mf0.02_rf0.02_gd0.015,0.423000,1000,423,20260428_215721
MWPM,3,3,ibm_miami,1000,0,N/A,realistic/dp0.01_mf0.05_rf0.05_gd0.01,0.433000,1000,433,20260428_215721
CNN,3,3,ibm_miami,1000,0.005,X,realistic/dp0.01_mf0.05_rf0.05_gd0.01,0.458000,1000,458,20260428_215721
MWPM+CNN,3,3,ibm_miami,1000,0.005,X,realistic/dp0.01_mf0.05_rf0.05_gd0.01,0.433000,1000,433,20260428_215721
CNN+MWPM,3,3,ibm_miami,1000,0.005,X,realistic/dp0.01_mf0.05_rf0.05_gd0.01,0.435000,1000,435,20260428_215721
CNN,3,3,ibm_miami,1000,0.01,X,realistic/dp0.01_mf0.05_rf0.05_gd0.01,0.457000,1000,457,20260428_215721
MWPM+CNN,3,3,ibm_miami,1000,0.01,X,realistic/dp0.01_mf0.05_rf0.05_gd0.01,0.433000,1000,433,20260428_215721
CNN+MWPM,3,3,ibm_miami,1000,0.01,X,realistic/dp0.01_mf0.05_rf0.05_gd0.01,0.439000,1000,439,20260428_215721
CNN,3,3,ibm_miami,1000,0.05,X,realistic/dp0.01_mf0.05_rf0.05_gd0.01,0.461000,1000,461,20260428_215721
MWPM+CNN,3,3,ibm_miami,1000,0.05,X,realistic/dp0.01_mf0.05_rf0.05_gd0.01,0.433000,1000,433,20260428_215721
CNN+MWPM,3,3,ibm_miami,1000,0.05,X,realistic/dp0.01_mf0.05_rf0.05_gd0.01,0.446000,1000,446,20260428_215721
GCNII,3,3,ibm_miami,1000,0.005,X,realistic/dp0.01_mf0.05_rf0.05_gd0.01,0.579000,1000,579,20260428_215721
MWPM+GCNII,3,3,ibm_miami,1000,0.005,X,realistic/dp0.01_mf0.05_rf0.05_gd0.01,0.477000,1000,477,20260428_215721
GCNII+MWPM,3,3,ibm_miami,1000,0.005,X,realistic/dp0.01_mf0.05_rf0.05_gd0.01,0.543000,1000,543,20260428_215721
GCNII,3,3,ibm_miami,1000,0.01,X,realistic/dp0.01_mf0.05_rf0.05_gd0.01,0.421000,1000,421,20260428_215721
MWPM+GCNII,3,3,ibm_miami,1000,0.01,X,realistic/dp0.01_mf0.05_rf0.05_gd0.01,0.433000,1000,433,20260428_215721
GCNII+MWPM,3,3,ibm_miami,1000,0.01,X,realistic/dp0.01_mf0.05_rf0.05_gd0.01,0.522000,1000,522,20260428_215721
GCNII,3,3,ibm_miami,1000,0.05,X,realistic/dp0.01_mf0.05_rf0.05_gd0.01,0.427000,1000,427,20260428_215721
MWPM+GCNII,3,3,ibm_miami,1000,0.05,X,realistic/dp0.01_mf0.05_rf0.05_gd0.01,0.433000,1000,433,20260428_215721
GCNII+MWPM,3,3,ibm_miami,1000,0.05,X,realistic/dp0.01_mf0.05_rf0.05_gd0.01,0.523000,1000,523,20260428_215721
APPNP,3,3,ibm_miami,1000,0.005,X,realistic/dp0.01_mf0.05_rf0.05_gd0.01,0.474000,1000,474,20260428_215721
MWPM+APPNP,3,3,ibm_miami,1000,0.005,X,realistic/dp0.01_mf0.05_rf0.05_gd0.01,0.477000,1000,477,20260428_215721
APPNP+MWPM,3,3,ibm_miami,1000,0.005,X,realistic/dp0.01_mf0.05_rf0.05_gd0.01,0.493000,1000,493,20260428_215721
APPNP,3,3,ibm_miami,1000,0.01,X,realistic/dp0.01_mf0.05_rf0.05_gd0.01,0.575000,1000,575,20260428_215721
MWPM+APPNP,3,3,ibm_miami,1000,0.01,X,realistic/dp0.01_mf0.05_rf0.05_gd0.01,0.477000,1000,477,20260428_215721
APPNP+MWPM,3,3,ibm_miami,1000,0.01,X,realistic/dp0.01_mf0.05_rf0.05_gd0.01,0.527000,1000,527,20260428_215721
APPNP,3,3,ibm_miami,1000,0.05,X,realistic/dp0.01_mf0.05_rf0.05_gd0.01,0.421000,1000,421,20260428_215721
MWPM+APPNP,3,3,ibm_miami,1000,0.05,X,realistic/dp0.01_mf0.05_rf0.05_gd0.01,0.433000,1000,433,20260428_215721
APPNP+MWPM,3,3,ibm_miami,1000,0.05,X,realistic/dp0.01_mf0.05_rf0.05_gd0.01,0.436000,1000,436,20260428_215721
GraphTransformer,3,3,ibm_miami,1000,0.005,X,realistic/dp0.01_mf0.05_rf0.05_gd0.01,0.421000,1000,421,20260428_215721
MWPM+GraphTransformer,3,3,ibm_miami,1000,0.005,X,realistic/dp0.01_mf0.05_rf0.05_gd0.01,0.433000,1000,433,20260428_215721
GraphTransformer+MWPM,3,3,ibm_miami,1000,0.005,X,realistic/dp0.01_mf0.05_rf0.05_gd0.01,0.426000,1000,426,20260428_215721
GraphTransformer,3,3,ibm_miami,1000,0.01,X,realistic/dp0.01_mf0.05_rf0.05_gd0.01,0.419000,1000,419,20260428_215721
MWPM+GraphTransformer,3,3,ibm_miami,1000,0.01,X,realistic/dp0.01_mf0.05_rf0.05_gd0.01,0.433000,1000,433,20260428_215721
GraphTransformer+MWPM,3,3,ibm_miami,1000,0.01,X,realistic/dp0.01_mf0.05_rf0.05_gd0.01,0.425000,1000,425,20260428_215721
GraphTransformer,3,3,ibm_miami,1000,0.05,X,realistic/dp0.01_mf0.05_rf0.05_gd0.01,0.431000,1000,431,20260428_215721
MWPM+GraphTransformer,3,3,ibm_miami,1000,0.05,X,realistic/dp0.01_mf0.05_rf0.05_gd0.01,0.433000,1000,433,20260428_215721
GraphTransformer+MWPM,3,3,ibm_miami,1000,0.05,X,realistic/dp0.01_mf0.05_rf0.05_gd0.01,0.424000,1000,424,20260428_215721
GCN,3,3,ibm_miami,1000,0.005,X,realistic/dp0.01_mf0.05_rf0.05_gd0.01,0.545000,1000,545,20260428_215721
MWPM+GCN,3,3,ibm_miami,1000,0.005,X,realistic/dp0.01_mf0.05_rf0.05_gd0.01,0.473000,1000,473,20260428_215721
GCN+MWPM,3,3,ibm_miami,1000,0.005,X,realistic/dp0.01_mf0.05_rf0.05_gd0.01,0.557000,1000,557,20260428_215721
GCN,3,3,ibm_miami,1000,0.01,X,realistic/dp0.01_mf0.05_rf0.05_gd0.01,0.503000,1000,503,20260428_215721
