Model,Distance,Num_Rounds,Backend,Shots,Stim_Error_Rate,Stim_Error_Type,Weight_Noise,Logical_Error_Rate,Total_Shots,Logical_Errors,Timestamp
No_Correction,3,3,ibm_miami,1000,0,N/A,N/A,0.467000,1000,467,20260421_150051
MWPM,3,3,ibm_miami,1000,0,N/A,realistic/dp0.001_mf0.01_rf0.01_gd0.008,0.455000,1000,455,20260421_150051
CNN,3,3,ibm_miami,1000,0.005,X,realistic/dp0.001_mf0.01_rf0.01_gd0.008,0.451000,1000,451,20260421_150051
CNN,3,3,ibm_miami,1000,0.01,X,realistic/dp0.001_mf0.01_rf0.01_gd0.008,0.448000,1000,448,20260421_150051
CNN,3,3,ibm_miami,1000,0.05,X,realistic/dp0.001_mf0.01_rf0.01_gd0.008,0.454000,1000,454,20260421_150051
GCNII,3,3,ibm_miami,1000,0.005,X,realistic/dp0.001_mf0.01_rf0.01_gd0.008,0.529000,1000,529,20260421_150051
GCNII,3,3,ibm_miami,1000,0.01,X,realistic/dp0.001_mf0.01_rf0.01_gd0.008,0.533000,1000,533,20260421_150051
GCNII,3,3,ibm_miami,1000,0.05,X,realistic/dp0.001_mf0.01_rf0.01_gd0.008,0.533000,1000,533,20260421_150051
APPNP,3,3,ibm_miami,1000,0.005,X,realistic/dp0.001_mf0.01_rf0.01_gd0.008,0.466000,1000,466,20260421_150051
APPNP,3,3,ibm_miami,1000,0.01,X,realistic/dp0.001_mf0.01_rf0.01_gd0.008,0.533000,1000,533,20260421_150051
APPNP,3,3,ibm_miami,1000,0.05,X,realistic/dp0.001_mf0.01_rf0.01_gd0.008,0.533000,1000,533,20260421_150051
GraphTransformer,3,3,ibm_miami,1000,0.005,X,realistic/dp0.001_mf0.01_rf0.01_gd0.008,0.466000,1000,466,20260421_150051
GraphTransformer,3,3,ibm_miami,1000,0.01,X,realistic/dp0.001_mf0.01_rf0.01_gd0.008,0.464000,1000,464,20260421_150051
GraphTransformer,3,3,ibm_miami,1000,0.05,X,realistic/dp0.001_mf0.01_rf0.01_gd0.008,0.460000,1000,460,20260421_150051
GCN,3,3,ibm_miami,1000,0.005,X,realistic/dp0.001_mf0.01_rf0.01_gd0.008,0.461000,1000,461,20260421_150051
GCN,3,3,ibm_miami,1000,0.01,X,realistic/dp0.001_mf0.01_rf0.01_gd0.008,0.518000,1000,518,20260421_150051
GCN,3,3,ibm_miami,1000,0.05,X,realistic/dp0.001_mf0.01_rf0.01_gd0.008,0.467000,1000,467,20260421_150051
GAT,3,3,ibm_miami,1000,0.005,X,realistic/dp0.001_mf0.01_rf0.01_gd0.008,0.470000,1000,470,20260421_150051
GAT,3,3,ibm_miami,1000,0.01,X,realistic/dp0.001_mf0.01_rf0.01_gd0.008,0.467000,1000,467,20260421_150051
GAT,3,3,ibm_miami,1000,0.05,X,realistic/dp0.001_mf0.01_rf0.01_gd0.008,0.460000,1000,460,20260421_150051
GNN,3,3,ibm_miami,1000,0.005,X,realistic/dp0.001_mf0.01_rf0.01_gd0.008,0.473000,1000,473,20260421_150051
GNN,3,3,ibm_miami,1000,0.01,X,realistic/dp0.001_mf0.01_rf0.01_gd0.008,0.483000,1000,483,20260421_150051
GNN,3,3,ibm_miami,1000,0.05,X,realistic/dp0.001_mf0.01_rf0.01_gd0.008,0.481000,1000,481,20260421_150051
GraphMamba,3,3,ibm_miami,1000,0.005,X,realistic/dp0.001_mf0.01_rf0.01_gd0.008,0.462000,1000,462,20260421_150051
GraphMamba,3,3,ibm_miami,1000,0.01,X,realistic/dp0.001_mf0.01_rf0.01_gd0.008,0.460000,1000,460,20260421_150051
GraphMamba,3,3,ibm_miami,1000,0.05,X,realistic/dp0.001_mf0.01_rf0.01_gd0.008,0.460000,1000,460,20260421_150051
MWPM,3,3,ibm_miami,1000,0,N/A,realistic/dp0.005_mf0.02_rf0.02_gd0.015,0.455000,1000,455,20260421_150051
CNN,3,3,ibm_miami,1000,0.005,X,realistic/dp0.005_mf0.02_rf0.02_gd0.015,0.458000,1000,458,20260421_150051
CNN,3,3,ibm_miami,1000,0.01,X,realistic/dp0.005_mf0.02_rf0.02_gd0.015,0.454000,1000,454,20260421_150051
CNN,3,3,ibm_miami,1000,0.05,X,realistic/dp0.005_mf0.02_rf0.02_gd0.015,0.456000,1000,456,20260421_150051
GCNII,3,3,ibm_miami,1000,0.005,X,realistic/dp0.005_mf0.02_rf0.02_gd0.015,0.533000,1000,533,20260421_150051
GCNII,3,3,ibm_miami,1000,0.01,X,realistic/dp0.005_mf0.02_rf0.02_gd0.015,0.477000,1000,477,20260421_150051
GCNII,3,3,ibm_miami,1000,0.05,X,realistic/dp0.005_mf0.02_rf0.02_gd0.015,0.533000,1000,533,20260421_150051
APPNP,3,3,ibm_miami,1000,0.005,X,realistic/dp0.005_mf0.02_rf0.02_gd0.015,0.467000,1000,467,20260421_150051
APPNP,3,3,ibm_miami,1000,0.01,X,realistic/dp0.005_mf0.02_rf0.02_gd0.015,0.533000,1000,533,20260421_150051
APPNP,3,3,ibm_miami,1000,0.05,X,realistic/dp0.005_mf0.02_rf0.02_gd0.015,0.520000,1000,520,20260421_150051
GraphTransformer,3,3,ibm_miami,1000,0.005,X,realistic/dp0.005_mf0.02_rf0.02_gd0.015,0.466000,1000,466,20260421_150051
GraphTransformer,3,3,ibm_miami,1000,0.01,X,realistic/dp0.005_mf0.02_rf0.02_gd0.015,0.468000,1000,468,20260421_150051
GraphTransformer,3,3,ibm_miami,1000,0.05,X,realistic/dp0.005_mf0.02_rf0.02_gd0.015,0.462000,1000,462,20260421_150051
GCN,3,3,ibm_miami,1000,0.005,X,realistic/dp0.005_mf0.02_rf0.02_gd0.015,0.463000,1000,463,20260421_150051
GCN,3,3,ibm_miami,1000,0.01,X,realistic/dp0.005_mf0.02_rf0.02_gd0.015,0.459000,1000,459,20260421_150051
GCN,3,3,ibm_miami,1000,0.05,X,realistic/dp0.005_mf0.02_rf0.02_gd0.015,0.458000,1000,458,20260421_150051
GAT,3,3,ibm_miami,1000,0.005,X,realistic/dp0.005_mf0.02_rf0.02_gd0.015,0.469000,1000,469,20260421_150051
GAT,3,3,ibm_miami,1000,0.01,X,realistic/dp0.005_mf0.02_rf0.02_gd0.015,0.456000,1000,456,20260421_150051
GAT,3,3,ibm_miami,1000,0.05,X,realistic/dp0.005_mf0.02_rf0.02_gd0.015,0.460000,1000,460,20260421_150051
GNN,3,3,ibm_miami,1000,0.005,X,realistic/dp0.005_mf0.02_rf0.02_gd0.015,0.463000,1000,463,20260421_150051
GNN,3,3,ibm_miami,1000,0.01,X,realistic/dp0.005_mf0.02_rf0.02_gd0.015,0.462000,1000,462,20260421_150051
GNN,3,3,ibm_miami,1000,0.05,X,realistic/dp0.005_mf0.02_rf0.02_gd0.015,0.490000,1000,490,20260421_150051
GraphMamba,3,3,ibm_miami,1000,0.005,X,realistic/dp0.005_mf0.02_rf0.02_gd0.015,0.466000,1000,466,20260421_150051
GraphMamba,3,3,ibm_miami,1000,0.01,X,realistic/dp0.005_mf0.02_rf0.02_gd0.015,0.464000,1000,464,20260421_150051
GraphMamba,3,3,ibm_miami,1000,0.05,X,realistic/dp0.005_mf0.02_rf0.02_gd0.015,0.458000,1000,458,20260421_150051
MWPM,3,3,ibm_miami,1000,0,N/A,realistic/dp0.01_mf0.05_rf0.05_gd0.01,0.448000,1000,448,20260421_150051
CNN,3,3,ibm_miami,1000,0.005,X,realistic/dp0.01_mf0.05_rf0.05_gd0.01,0.472000,1000,472,20260421_150051
CNN,3,3,ibm_miami,1000,0.01,X,realistic/dp0.01_mf0.05_rf0.05_gd0.01,0.469000,1000,469,20260421_150051
CNN,3,3,ibm_miami,1000,0.05,X,realistic/dp0.01_mf0.05_rf0.05_gd0.01,0.468000,1000,468,20260421_150051
