Model,Distance,Num_Rounds,Backend,Shots,Stim_Error_Rate,Stim_Error_Type,Weight_Noise,Logical_Error_Rate,Total_Shots,Logical_Errors,Timestamp
No_Correction,3,3,ibm_boston,1000,0,N/A,N/A,0.411000,1000,411,20260423_234509
MWPM,3,3,ibm_boston,1000,0,N/A,N/A,0.476000,1000,476,20260423_234509
CNN,3,3,ibm_boston,1000,0.005,X,realistic/dp0.001_mf0.01_rf0.01_gd0.008,0.458000,1000,458,20260423_234509
MWPM+CNN,3,3,ibm_boston,1000,0.005,X,realistic/dp0.001_mf0.01_rf0.01_gd0.008,0.467000,1000,467,20260423_234509
CNN,3,3,ibm_boston,1000,0.01,X,realistic/dp0.001_mf0.01_rf0.01_gd0.008,0.566000,1000,566,20260423_234509
MWPM+CNN,3,3,ibm_boston,1000,0.01,X,realistic/dp0.001_mf0.01_rf0.01_gd0.008,0.467000,1000,467,20260423_234509
CNN,3,3,ibm_boston,1000,0.05,X,realistic/dp0.001_mf0.01_rf0.01_gd0.008,0.561000,1000,561,20260423_234509
MWPM+CNN,3,3,ibm_boston,1000,0.05,X,realistic/dp0.001_mf0.01_rf0.01_gd0.008,0.467000,1000,467,20260423_234509
GCNII,3,3,ibm_boston,1000,0.005,X,realistic/dp0.001_mf0.01_rf0.01_gd0.008,0.456000,1000,456,20260423_234509
MWPM+GCNII,3,3,ibm_boston,1000,0.005,X,realistic/dp0.001_mf0.01_rf0.01_gd0.008,0.467000,1000,467,20260423_234509
GCNII,3,3,ibm_boston,1000,0.01,X,realistic/dp0.001_mf0.01_rf0.01_gd0.008,0.411000,1000,411,20260423_234509
MWPM+GCNII,3,3,ibm_boston,1000,0.01,X,realistic/dp0.001_mf0.01_rf0.01_gd0.008,0.476000,1000,476,20260423_234509
GCNII,3,3,ibm_boston,1000,0.05,X,realistic/dp0.001_mf0.01_rf0.01_gd0.008,0.411000,1000,411,20260423_234509
MWPM+GCNII,3,3,ibm_boston,1000,0.05,X,realistic/dp0.001_mf0.01_rf0.01_gd0.008,0.476000,1000,476,20260423_234509
APPNP,3,3,ibm_boston,1000,0.005,X,realistic/dp0.001_mf0.01_rf0.01_gd0.008,0.408000,1000,408,20260423_234509
MWPM+APPNP,3,3,ibm_boston,1000,0.005,X,realistic/dp0.001_mf0.01_rf0.01_gd0.008,0.476000,1000,476,20260423_234509
APPNP,3,3,ibm_boston,1000,0.01,X,realistic/dp0.001_mf0.01_rf0.01_gd0.008,0.411000,1000,411,20260423_234509
MWPM+APPNP,3,3,ibm_boston,1000,0.01,X,realistic/dp0.001_mf0.01_rf0.01_gd0.008,0.476000,1000,476,20260423_234509
APPNP,3,3,ibm_boston,1000,0.05,X,realistic/dp0.001_mf0.01_rf0.01_gd0.008,0.589000,1000,589,20260423_234509
MWPM+APPNP,3,3,ibm_boston,1000,0.05,X,realistic/dp0.001_mf0.01_rf0.01_gd0.008,0.467000,1000,467,20260423_234509
GraphTransformer,3,3,ibm_boston,1000,0.005,X,realistic/dp0.001_mf0.01_rf0.01_gd0.008,0.397000,1000,397,20260423_234509
MWPM+GraphTransformer,3,3,ibm_boston,1000,0.005,X,realistic/dp0.001_mf0.01_rf0.01_gd0.008,0.476000,1000,476,20260423_234509
GraphTransformer,3,3,ibm_boston,1000,0.01,X,realistic/dp0.001_mf0.01_rf0.01_gd0.008,0.406000,1000,406,20260423_234509
MWPM+GraphTransformer,3,3,ibm_boston,1000,0.01,X,realistic/dp0.001_mf0.01_rf0.01_gd0.008,0.476000,1000,476,20260423_234509
GraphTransformer,3,3,ibm_boston,1000,0.05,X,realistic/dp0.001_mf0.01_rf0.01_gd0.008,0.426000,1000,426,20260423_234509
MWPM+GraphTransformer,3,3,ibm_boston,1000,0.05,X,realistic/dp0.001_mf0.01_rf0.01_gd0.008,0.476000,1000,476,20260423_234509
GCN,3,3,ibm_boston,1000,0.005,X,realistic/dp0.001_mf0.01_rf0.01_gd0.008,0.475000,1000,475,20260423_234509
MWPM+GCN,3,3,ibm_boston,1000,0.005,X,realistic/dp0.001_mf0.01_rf0.01_gd0.008,0.467000,1000,467,20260423_234509
GCN,3,3,ibm_boston,1000,0.01,X,realistic/dp0.001_mf0.01_rf0.01_gd0.008,0.512000,1000,512,20260423_234509
MWPM+GCN,3,3,ibm_boston,1000,0.01,X,realistic/dp0.001_mf0.01_rf0.01_gd0.008,0.461000,1000,461,20260423_234509
GCN,3,3,ibm_boston,1000,0.05,X,realistic/dp0.001_mf0.01_rf0.01_gd0.008,0.547000,1000,547,20260423_234509
