Model,Distance,Num_Rounds,Backend,Shots,Stim_Error_Rate,Stim_Error_Type,Weight_Noise,Logical_Error_Rate,Total_Shots,Logical_Errors,Timestamp
No_Correction,3,3,ibm_boston,1000,0,N/A,N/A,0.256000,1000,256,20260428_215636
MWPM,3,3,ibm_boston,1000,0,N/A,N/A,0.448000,1000,448,20260428_215636
CNN,3,3,ibm_boston,1000,0.005,X,realistic/dp0.001_mf0.01_rf0.01_gd0.008,0.491000,1000,491,20260428_215636
MWPM+CNN,3,3,ibm_boston,1000,0.005,X,realistic/dp0.001_mf0.01_rf0.01_gd0.008,0.486000,1000,486,20260428_215636
CNN+MWPM,3,3,ibm_boston,1000,0.005,X,realistic/dp0.001_mf0.01_rf0.01_gd0.008,0.457000,1000,457,20260428_215636
CNN,3,3,ibm_boston,1000,0.01,X,realistic/dp0.001_mf0.01_rf0.01_gd0.008,0.644000,1000,644,20260428_215636
MWPM+CNN,3,3,ibm_boston,1000,0.01,X,realistic/dp0.001_mf0.01_rf0.01_gd0.008,0.486000,1000,486,20260428_215636
CNN+MWPM,3,3,ibm_boston,1000,0.01,X,realistic/dp0.001_mf0.01_rf0.01_gd0.008,0.704000,1000,704,20260428_215636
CNN,3,3,ibm_boston,1000,0.05,X,realistic/dp0.001_mf0.01_rf0.01_gd0.008,0.671000,1000,671,20260428_215636
MWPM+CNN,3,3,ibm_boston,1000,0.05,X,realistic/dp0.001_mf0.01_rf0.01_gd0.008,0.486000,1000,486,20260428_215636
CNN+MWPM,3,3,ibm_boston,1000,0.05,X,realistic/dp0.001_mf0.01_rf0.01_gd0.008,0.700000,1000,700,20260428_215636
GCNII,3,3,ibm_boston,1000,0.005,X,realistic/dp0.001_mf0.01_rf0.01_gd0.008,0.367000,1000,367,20260428_215636
MWPM+GCNII,3,3,ibm_boston,1000,0.005,X,realistic/dp0.001_mf0.01_rf0.01_gd0.008,0.486000,1000,486,20260428_215636
GCNII+MWPM,3,3,ibm_boston,1000,0.005,X,realistic/dp0.001_mf0.01_rf0.01_gd0.008,0.238000,1000,238,20260428_215636
GCNII,3,3,ibm_boston,1000,0.01,X,realistic/dp0.001_mf0.01_rf0.01_gd0.008,0.256000,1000,256,20260428_215636
MWPM+GCNII,3,3,ibm_boston,1000,0.01,X,realistic/dp0.001_mf0.01_rf0.01_gd0.008,0.448000,1000,448,20260428_215636
GCNII+MWPM,3,3,ibm_boston,1000,0.01,X,realistic/dp0.001_mf0.01_rf0.01_gd0.008,0.201000,1000,201,20260428_215636
GCNII,3,3,ibm_boston,1000,0.05,X,realistic/dp0.001_mf0.01_rf0.01_gd0.008,0.256000,1000,256,20260428_215636
MWPM+GCNII,3,3,ibm_boston,1000,0.05,X,realistic/dp0.001_mf0.01_rf0.01_gd0.008,0.448000,1000,448,20260428_215636
GCNII+MWPM,3,3,ibm_boston,1000,0.05,X,realistic/dp0.001_mf0.01_rf0.01_gd0.008,0.673000,1000,673,20260428_215636
APPNP,3,3,ibm_boston,1000,0.005,X,realistic/dp0.001_mf0.01_rf0.01_gd0.008,0.259000,1000,259,20260428_215636
MWPM+APPNP,3,3,ibm_boston,1000,0.005,X,realistic/dp0.001_mf0.01_rf0.01_gd0.008,0.448000,1000,448,20260428_215636
APPNP+MWPM,3,3,ibm_boston,1000,0.005,X,realistic/dp0.001_mf0.01_rf0.01_gd0.008,0.666000,1000,666,20260428_215636
APPNP,3,3,ibm_boston,1000,0.01,X,realistic/dp0.001_mf0.01_rf0.01_gd0.008,0.256000,1000,256,20260428_215636
MWPM+APPNP,3,3,ibm_boston,1000,0.01,X,realistic/dp0.001_mf0.01_rf0.01_gd0.008,0.448000,1000,448,20260428_215636
APPNP+MWPM,3,3,ibm_boston,1000,0.01,X,realistic/dp0.001_mf0.01_rf0.01_gd0.008,0.200000,1000,200,20260428_215636
APPNP,3,3,ibm_boston,1000,0.05,X,realistic/dp0.001_mf0.01_rf0.01_gd0.008,0.744000,1000,744,20260428_215636
MWPM+APPNP,3,3,ibm_boston,1000,0.05,X,realistic/dp0.001_mf0.01_rf0.01_gd0.008,0.486000,1000,486,20260428_215636
APPNP+MWPM,3,3,ibm_boston,1000,0.05,X,realistic/dp0.001_mf0.01_rf0.01_gd0.008,0.346000,1000,346,20260428_215636
GraphTransformer,3,3,ibm_boston,1000,0.005,X,realistic/dp0.001_mf0.01_rf0.01_gd0.008,0.252000,1000,252,20260428_215636
MWPM+GraphTransformer,3,3,ibm_boston,1000,0.005,X,realistic/dp0.001_mf0.01_rf0.01_gd0.008,0.448000,1000,448,20260428_215636
GraphTransformer+MWPM,3,3,ibm_boston,1000,0.005,X,realistic/dp0.001_mf0.01_rf0.01_gd0.008,0.194000,1000,194,20260428_215636
GraphTransformer,3,3,ibm_boston,1000,0.01,X,realistic/dp0.001_mf0.01_rf0.01_gd0.008,0.254000,1000,254,20260428_215636
MWPM+GraphTransformer,3,3,ibm_boston,1000,0.01,X,realistic/dp0.001_mf0.01_rf0.01_gd0.008,0.448000,1000,448,20260428_215636
GraphTransformer+MWPM,3,3,ibm_boston,1000,0.01,X,realistic/dp0.001_mf0.01_rf0.01_gd0.008,0.207000,1000,207,20260428_215636
GraphTransformer,3,3,ibm_boston,1000,0.05,X,realistic/dp0.001_mf0.01_rf0.01_gd0.008,0.261000,1000,261,20260428_215636
