Model,Distance,Num_Rounds,Backend,Shots,Stim_Error_Rate,Stim_Error_Type,Weight_Noise,Logical_Error_Rate,Total_Shots,Logical_Errors,Timestamp
No_Correction,3,3,ibm_boston,1000,0,N/A,N/A,0.314000,1000,314,20260428_222105
MWPM,3,3,ibm_boston,1000,0,N/A,N/A,0.462000,1000,462,20260428_222105
CNN,3,3,ibm_boston,1000,0.005,X,realistic/dp0.001_mf0.01_rf0.01_gd0.008,0.497000,1000,497,20260428_222105
MWPM+CNN,3,3,ibm_boston,1000,0.005,X,realistic/dp0.001_mf0.01_rf0.01_gd0.008,0.514000,1000,514,20260428_222105
CNN+MWPM,3,3,ibm_boston,1000,0.005,X,realistic/dp0.001_mf0.01_rf0.01_gd0.008,0.480000,1000,480,20260428_222105
CNN,3,3,ibm_boston,1000,0.01,X,realistic/dp0.001_mf0.01_rf0.01_gd0.008,0.622000,1000,622,20260428_222105
MWPM+CNN,3,3,ibm_boston,1000,0.01,X,realistic/dp0.001_mf0.01_rf0.01_gd0.008,0.514000,1000,514,20260428_222105
CNN+MWPM,3,3,ibm_boston,1000,0.01,X,realistic/dp0.001_mf0.01_rf0.01_gd0.008,0.558000,1000,558,20260428_222105
CNN,3,3,ibm_boston,1000,0.05,X,realistic/dp0.001_mf0.01_rf0.01_gd0.008,0.627000,1000,627,20260428_222105
MWPM+CNN,3,3,ibm_boston,1000,0.05,X,realistic/dp0.001_mf0.01_rf0.01_gd0.008,0.514000,1000,514,20260428_222105
CNN+MWPM,3,3,ibm_boston,1000,0.05,X,realistic/dp0.001_mf0.01_rf0.01_gd0.008,0.561000,1000,561,20260428_222105
GCNII,3,3,ibm_boston,1000,0.005,X,realistic/dp0.001_mf0.01_rf0.01_gd0.008,0.407000,1000,407,20260428_222105
MWPM+GCNII,3,3,ibm_boston,1000,0.005,X,realistic/dp0.001_mf0.01_rf0.01_gd0.008,0.514000,1000,514,20260428_222105
GCNII+MWPM,3,3,ibm_boston,1000,0.005,X,realistic/dp0.001_mf0.01_rf0.01_gd0.008,0.458000,1000,458,20260428_222105
GCNII,3,3,ibm_boston,1000,0.01,X,realistic/dp0.001_mf0.01_rf0.01_gd0.008,0.314000,1000,314,20260428_222105
MWPM+GCNII,3,3,ibm_boston,1000,0.01,X,realistic/dp0.001_mf0.01_rf0.01_gd0.008,0.462000,1000,462,20260428_222105
GCNII+MWPM,3,3,ibm_boston,1000,0.01,X,realistic/dp0.001_mf0.01_rf0.01_gd0.008,0.420000,1000,420,20260428_222105
GCNII,3,3,ibm_boston,1000,0.05,X,realistic/dp0.001_mf0.01_rf0.01_gd0.008,0.314000,1000,314,20260428_222105
MWPM+GCNII,3,3,ibm_boston,1000,0.05,X,realistic/dp0.001_mf0.01_rf0.01_gd0.008,0.462000,1000,462,20260428_222105
GCNII+MWPM,3,3,ibm_boston,1000,0.05,X,realistic/dp0.001_mf0.01_rf0.01_gd0.008,0.503000,1000,503,20260428_222105
APPNP,3,3,ibm_boston,1000,0.005,X,realistic/dp0.001_mf0.01_rf0.01_gd0.008,0.313000,1000,313,20260428_222105
MWPM+APPNP,3,3,ibm_boston,1000,0.005,X,realistic/dp0.001_mf0.01_rf0.01_gd0.008,0.462000,1000,462,20260428_222105
APPNP+MWPM,3,3,ibm_boston,1000,0.005,X,realistic/dp0.001_mf0.01_rf0.01_gd0.008,0.484000,1000,484,20260428_222105
APPNP,3,3,ibm_boston,1000,0.01,X,realistic/dp0.001_mf0.01_rf0.01_gd0.008,0.314000,1000,314,20260428_222105
MWPM+APPNP,3,3,ibm_boston,1000,0.01,X,realistic/dp0.001_mf0.01_rf0.01_gd0.008,0.462000,1000,462,20260428_222105
APPNP+MWPM,3,3,ibm_boston,1000,0.01,X,realistic/dp0.001_mf0.01_rf0.01_gd0.008,0.421000,1000,421,20260428_222105
APPNP,3,3,ibm_boston,1000,0.05,X,realistic/dp0.001_mf0.01_rf0.01_gd0.008,0.686000,1000,686,20260428_222105
MWPM+APPNP,3,3,ibm_boston,1000,0.05,X,realistic/dp0.001_mf0.01_rf0.01_gd0.008,0.514000,1000,514,20260428_222105
APPNP+MWPM,3,3,ibm_boston,1000,0.05,X,realistic/dp0.001_mf0.01_rf0.01_gd0.008,0.530000,1000,530,20260428_222105
GraphTransformer,3,3,ibm_boston,1000,0.005,X,realistic/dp0.001_mf0.01_rf0.01_gd0.008,0.315000,1000,315,20260428_222105
MWPM+GraphTransformer,3,3,ibm_boston,1000,0.005,X,realistic/dp0.001_mf0.01_rf0.01_gd0.008,0.462000,1000,462,20260428_222105
GraphTransformer+MWPM,3,3,ibm_boston,1000,0.005,X,realistic/dp0.001_mf0.01_rf0.01_gd0.008,0.428000,1000,428,20260428_222105
GraphTransformer,3,3,ibm_boston,1000,0.01,X,realistic/dp0.001_mf0.01_rf0.01_gd0.008,0.315000,1000,315,20260428_222105
MWPM+GraphTransformer,3,3,ibm_boston,1000,0.01,X,realistic/dp0.001_mf0.01_rf0.01_gd0.008,0.462000,1000,462,20260428_222105
GraphTransformer+MWPM,3,3,ibm_boston,1000,0.01,X,realistic/dp0.001_mf0.01_rf0.01_gd0.008,0.418000,1000,418,20260428_222105
GraphTransformer,3,3,ibm_boston,1000,0.05,X,realistic/dp0.001_mf0.01_rf0.01_gd0.008,0.325000,1000,325,20260428_222105
MWPM+GraphTransformer,3,3,ibm_boston,1000,0.05,X,realistic/dp0.001_mf0.01_rf0.01_gd0.008,0.462000,1000,462,20260428_222105
GraphTransformer+MWPM,3,3,ibm_boston,1000,0.05,X,realistic/dp0.001_mf0.01_rf0.01_gd0.008,0.424000,1000,424,20260428_222105
GCN,3,3,ibm_boston,1000,0.005,X,realistic/dp0.001_mf0.01_rf0.01_gd0.008,0.509000,1000,509,20260428_222105
MWPM+GCN,3,3,ibm_boston,1000,0.005,X,realistic/dp0.001_mf0.01_rf0.01_gd0.008,0.514000,1000,514,20260428_222105
GCN+MWPM,3,3,ibm_boston,1000,0.005,X,realistic/dp0.001_mf0.01_rf0.01_gd0.008,0.470000,1000,470,20260428_222105
GCN,3,3,ibm_boston,1000,0.01,X,realistic/dp0.001_mf0.01_rf0.01_gd0.008,0.531000,1000,531,20260428_222105
MWPM+GCN,3,3,ibm_boston,1000,0.01,X,realistic/dp0.001_mf0.01_rf0.01_gd0.008,0.484000,1000,484,20260428_222105
GCN+MWPM,3,3,ibm_boston,1000,0.01,X,realistic/dp0.001_mf0.01_rf0.01_gd0.008,0.512000,1000,512,20260428_222105
GCN,3,3,ibm_boston,1000,0.05,X,realistic/dp0.001_mf0.01_rf0.01_gd0.008,0.633000,1000,633,20260428_222105
MWPM+GCN,3,3,ibm_boston,1000,0.05,X,realistic/dp0.001_mf0.01_rf0.01_gd0.008,0.479000,1000,479,20260428_222105
GCN+MWPM,3,3,ibm_boston,1000,0.05,X,realistic/dp0.001_mf0.01_rf0.01_gd0.008,0.543000,1000,543,20260428_222105
GAT,3,3,ibm_boston,1000,0.005,X,realistic/dp0.001_mf0.01_rf0.01_gd0.008,0.511000,1000,511,20260428_222105
MWPM+GAT,3,3,ibm_boston,1000,0.005,X,realistic/dp0.001_mf0.01_rf0.01_gd0.008,0.514000,1000,514,20260428_222105
GAT+MWPM,3,3,ibm_boston,1000,0.005,X,realistic/dp0.001_mf0.01_rf0.01_gd0.008,0.522000,1000,522,20260428_222105
GAT,3,3,ibm_boston,1000,0.01,X,realistic/dp0.001_mf0.01_rf0.01_gd0.008,0.600000,1000,600,20260428_222105
MWPM+GAT,3,3,ibm_boston,1000,0.01,X,realistic/dp0.001_mf0.01_rf0.01_gd0.008,0.520000,1000,520,20260428_222105
GAT+MWPM,3,3,ibm_boston,1000,0.01,X,realistic/dp0.001_mf0.01_rf0.01_gd0.008,0.564000,1000,564,20260428_222105
GAT,3,3,ibm_boston,1000,0.05,X,realistic/dp0.001_mf0.01_rf0.01_gd0.008,0.662000,1000,662,20260428_222105
MWPM+GAT,3,3,ibm_boston,1000,0.05,X,realistic/dp0.001_mf0.01_rf0.01_gd0.008,0.514000,1000,514,20260428_222105
GAT+MWPM,3,3,ibm_boston,1000,0.05,X,realistic/dp0.001_mf0.01_rf0.01_gd0.008,0.564000,1000,564,20260428_222105
GNN,3,3,ibm_boston,1000,0.005,X,realistic/dp0.001_mf0.01_rf0.01_gd0.008,0.687000,1000,687,20260428_222105
MWPM+GNN,3,3,ibm_boston,1000,0.005,X,realistic/dp0.001_mf0.01_rf0.01_gd0.008,0.514000,1000,514,20260428_222105
GNN+MWPM,3,3,ibm_boston,1000,0.005,X,realistic/dp0.001_mf0.01_rf0.01_gd0.008,0.580000,1000,580,20260428_222105
GNN,3,3,ibm_boston,1000,0.01,X,realistic/dp0.001_mf0.01_rf0.01_gd0.008,0.442000,1000,442,20260428_222105
MWPM+GNN,3,3,ibm_boston,1000,0.01,X,realistic/dp0.001_mf0.01_rf0.01_gd0.008,0.462000,1000,462,20260428_222105
GNN+MWPM,3,3,ibm_boston,1000,0.01,X,realistic/dp0.001_mf0.01_rf0.01_gd0.008,0.460000,1000,460,20260428_222105
GNN,3,3,ibm_boston,1000,0.05,X,realistic/dp0.001_mf0.01_rf0.01_gd0.008,0.670000,1000,670,20260428_222105
MWPM+GNN,3,3,ibm_boston,1000,0.05,X,realistic/dp0.001_mf0.01_rf0.01_gd0.008,0.514000,1000,514,20260428_222105
GNN+MWPM,3,3,ibm_boston,1000,0.05,X,realistic/dp0.001_mf0.01_rf0.01_gd0.008,0.572000,1000,572,20260428_222105
GraphMamba,3,3,ibm_boston,1000,0.005,X,realistic/dp0.001_mf0.01_rf0.01_gd0.008,0.317000,1000,317,20260428_222105
MWPM+GraphMamba,3,3,ibm_boston,1000,0.005,X,realistic/dp0.001_mf0.01_rf0.01_gd0.008,0.462000,1000,462,20260428_222105
GraphMamba+MWPM,3,3,ibm_boston,1000,0.005,X,realistic/dp0.001_mf0.01_rf0.01_gd0.008,0.418000,1000,418,20260428_222105
GraphMamba,3,3,ibm_boston,1000,0.01,X,realistic/dp0.001_mf0.01_rf0.01_gd0.008,0.312000,1000,312,20260428_222105
MWPM+GraphMamba,3,3,ibm_boston,1000,0.01,X,realistic/dp0.001_mf0.01_rf0.01_gd0.008,0.462000,1000,462,20260428_222105
GraphMamba+MWPM,3,3,ibm_boston,1000,0.01,X,realistic/dp0.001_mf0.01_rf0.01_gd0.008,0.416000,1000,416,20260428_222105
GraphMamba,3,3,ibm_boston,1000,0.05,X,realistic/dp0.001_mf0.01_rf0.01_gd0.008,0.327000,1000,327,20260428_222105
MWPM+GraphMamba,3,3,ibm_boston,1000,0.05,X,realistic/dp0.001_mf0.01_rf0.01_gd0.008,0.462000,1000,462,20260428_222105
GraphMamba+MWPM,3,3,ibm_boston,1000,0.05,X,realistic/dp0.001_mf0.01_rf0.01_gd0.008,0.440000,1000,440,20260428_222105
CNN,3,3,ibm_boston,1000,0.005,X,realistic/dp0.005_mf0.02_rf0.02_gd0.015,0.525000,1000,525,20260428_222105
MWPM+CNN,3,3,ibm_boston,1000,0.005,X,realistic/dp0.005_mf0.02_rf0.02_gd0.015,0.519000,1000,519,20260428_222105
CNN+MWPM,3,3,ibm_boston,1000,0.005,X,realistic/dp0.005_mf0.02_rf0.02_gd0.015,0.524000,1000,524,20260428_222105
CNN,3,3,ibm_boston,1000,0.01,X,realistic/dp0.005_mf0.02_rf0.02_gd0.015,0.564000,1000,564,20260428_222105
MWPM+CNN,3,3,ibm_boston,1000,0.01,X,realistic/dp0.005_mf0.02_rf0.02_gd0.015,0.486000,1000,486,20260428_222105
CNN+MWPM,3,3,ibm_boston,1000,0.01,X,realistic/dp0.005_mf0.02_rf0.02_gd0.015,0.525000,1000,525,20260428_222105
CNN,3,3,ibm_boston,1000,0.05,X,realistic/dp0.005_mf0.02_rf0.02_gd0.015,0.617000,1000,617,20260428_222105
MWPM+CNN,3,3,ibm_boston,1000,0.05,X,realistic/dp0.005_mf0.02_rf0.02_gd0.015,0.514000,1000,514,20260428_222105
CNN+MWPM,3,3,ibm_boston,1000,0.05,X,realistic/dp0.005_mf0.02_rf0.02_gd0.015,0.559000,1000,559,20260428_222105
GCNII,3,3,ibm_boston,1000,0.005,X,realistic/dp0.005_mf0.02_rf0.02_gd0.015,0.686000,1000,686,20260428_222105
MWPM+GCNII,3,3,ibm_boston,1000,0.005,X,realistic/dp0.005_mf0.02_rf0.02_gd0.015,0.514000,1000,514,20260428_222105
GCNII+MWPM,3,3,ibm_boston,1000,0.005,X,realistic/dp0.005_mf0.02_rf0.02_gd0.015,0.496000,1000,496,20260428_222105
GCNII,3,3,ibm_boston,1000,0.01,X,realistic/dp0.005_mf0.02_rf0.02_gd0.015,0.314000,1000,314,20260428_222105
MWPM+GCNII,3,3,ibm_boston,1000,0.01,X,realistic/dp0.005_mf0.02_rf0.02_gd0.015,0.462000,1000,462,20260428_222105
GCNII+MWPM,3,3,ibm_boston,1000,0.01,X,realistic/dp0.005_mf0.02_rf0.02_gd0.015,0.503000,1000,503,20260428_222105
GCNII,3,3,ibm_boston,1000,0.05,X,realistic/dp0.005_mf0.02_rf0.02_gd0.015,0.686000,1000,686,20260428_222105
MWPM+GCNII,3,3,ibm_boston,1000,0.05,X,realistic/dp0.005_mf0.02_rf0.02_gd0.015,0.514000,1000,514,20260428_222105
GCNII+MWPM,3,3,ibm_boston,1000,0.05,X,realistic/dp0.005_mf0.02_rf0.02_gd0.015,0.497000,1000,497,20260428_222105
APPNP,3,3,ibm_boston,1000,0.005,X,realistic/dp0.005_mf0.02_rf0.02_gd0.015,0.318000,1000,318,20260428_222105
MWPM+APPNP,3,3,ibm_boston,1000,0.005,X,realistic/dp0.005_mf0.02_rf0.02_gd0.015,0.462000,1000,462,20260428_222105
APPNP+MWPM,3,3,ibm_boston,1000,0.005,X,realistic/dp0.005_mf0.02_rf0.02_gd0.015,0.497000,1000,497,20260428_222105
APPNP,3,3,ibm_boston,1000,0.01,X,realistic/dp0.005_mf0.02_rf0.02_gd0.015,0.417000,1000,417,20260428_222105
MWPM+APPNP,3,3,ibm_boston,1000,0.01,X,realistic/dp0.005_mf0.02_rf0.02_gd0.015,0.462000,1000,462,20260428_222105
APPNP+MWPM,3,3,ibm_boston,1000,0.01,X,realistic/dp0.005_mf0.02_rf0.02_gd0.015,0.514000,1000,514,20260428_222105
APPNP,3,3,ibm_boston,1000,0.05,X,realistic/dp0.005_mf0.02_rf0.02_gd0.015,0.426000,1000,426,20260428_222105
MWPM+APPNP,3,3,ibm_boston,1000,0.05,X,realistic/dp0.005_mf0.02_rf0.02_gd0.015,0.506000,1000,506,20260428_222105
APPNP+MWPM,3,3,ibm_boston,1000,0.05,X,realistic/dp0.005_mf0.02_rf0.02_gd0.015,0.453000,1000,453,20260428_222105
GraphTransformer,3,3,ibm_boston,1000,0.005,X,realistic/dp0.005_mf0.02_rf0.02_gd0.015,0.316000,1000,316,20260428_222105
MWPM+GraphTransformer,3,3,ibm_boston,1000,0.005,X,realistic/dp0.005_mf0.02_rf0.02_gd0.015,0.462000,1000,462,20260428_222105
GraphTransformer+MWPM,3,3,ibm_boston,1000,0.005,X,realistic/dp0.005_mf0.02_rf0.02_gd0.015,0.416000,1000,416,20260428_222105
GraphTransformer,3,3,ibm_boston,1000,0.01,X,realistic/dp0.005_mf0.02_rf0.02_gd0.015,0.332000,1000,332,20260428_222105
MWPM+GraphTransformer,3,3,ibm_boston,1000,0.01,X,realistic/dp0.005_mf0.02_rf0.02_gd0.015,0.462000,1000,462,20260428_222105
GraphTransformer+MWPM,3,3,ibm_boston,1000,0.01,X,realistic/dp0.005_mf0.02_rf0.02_gd0.015,0.420000,1000,420,20260428_222105
GraphTransformer,3,3,ibm_boston,1000,0.05,X,realistic/dp0.005_mf0.02_rf0.02_gd0.015,0.305000,1000,305,20260428_222105
MWPM+GraphTransformer,3,3,ibm_boston,1000,0.05,X,realistic/dp0.005_mf0.02_rf0.02_gd0.015,0.462000,1000,462,20260428_222105
GraphTransformer+MWPM,3,3,ibm_boston,1000,0.05,X,realistic/dp0.005_mf0.02_rf0.02_gd0.015,0.422000,1000,422,20260428_222105
GCN,3,3,ibm_boston,1000,0.005,X,realistic/dp0.005_mf0.02_rf0.02_gd0.015,0.427000,1000,427,20260428_222105
