Model,Distance,Num_Rounds,Backend,Shots,Stim_Error_Rate,Stim_Error_Type,Weight_Noise,Logical_Error_Rate,Total_Shots,Logical_Errors,Timestamp
GAT,3,3,ibm_pittsburgh,1000,0.01,X,realistic/dp0.001_mf0.01_rf0.01_gd0.008,0.730000,1000,730,20260414_180742
MWPM+GAT,3,3,ibm_pittsburgh,1000,0.01,X,realistic/dp0.001_mf0.01_rf0.01_gd0.008,0.549000,1000,549,20260414_180742
GAT,3,3,ibm_pittsburgh,1000,0.05,X,realistic/dp0.001_mf0.01_rf0.01_gd0.008,0.735000,1000,735,20260414_180742
MWPM+GAT,3,3,ibm_pittsburgh,1000,0.05,X,realistic/dp0.001_mf0.01_rf0.01_gd0.008,0.527000,1000,527,20260414_180742
GNN,3,3,ibm_pittsburgh,1000,0.005,X,realistic/dp0.001_mf0.01_rf0.01_gd0.008,0.727000,1000,727,20260414_180742
MWPM+GNN,3,3,ibm_pittsburgh,1000,0.005,X,realistic/dp0.001_mf0.01_rf0.01_gd0.008,0.527000,1000,527,20260414_180742
GNN,3,3,ibm_pittsburgh,1000,0.01,X,realistic/dp0.001_mf0.01_rf0.01_gd0.008,0.367000,1000,367,20260414_180742
MWPM+GNN,3,3,ibm_pittsburgh,1000,0.01,X,realistic/dp0.001_mf0.01_rf0.01_gd0.008,0.434000,1000,434,20260414_180742
GNN,3,3,ibm_pittsburgh,1000,0.05,X,realistic/dp0.001_mf0.01_rf0.01_gd0.008,0.727000,1000,727,20260414_180742
MWPM+GNN,3,3,ibm_pittsburgh,1000,0.05,X,realistic/dp0.001_mf0.01_rf0.01_gd0.008,0.527000,1000,527,20260414_180742
GraphMamba,3,3,ibm_pittsburgh,1000,0.005,X,realistic/dp0.001_mf0.01_rf0.01_gd0.008,0.276000,1000,276,20260414_180742
MWPM+GraphMamba,3,3,ibm_pittsburgh,1000,0.005,X,realistic/dp0.001_mf0.01_rf0.01_gd0.008,0.434000,1000,434,20260414_180742
GraphMamba,3,3,ibm_pittsburgh,1000,0.01,X,realistic/dp0.001_mf0.01_rf0.01_gd0.008,0.270000,1000,270,20260414_180742
MWPM+GraphMamba,3,3,ibm_pittsburgh,1000,0.01,X,realistic/dp0.001_mf0.01_rf0.01_gd0.008,0.434000,1000,434,20260414_180742
GraphMamba,3,3,ibm_pittsburgh,1000,0.05,X,realistic/dp0.001_mf0.01_rf0.01_gd0.008,0.279000,1000,279,20260414_180742
MWPM+GraphMamba,3,3,ibm_pittsburgh,1000,0.05,X,realistic/dp0.001_mf0.01_rf0.01_gd0.008,0.434000,1000,434,20260414_180742
CNN,3,3,ibm_pittsburgh,1000,0.005,X,realistic/dp0.005_mf0.02_rf0.02_gd0.015,0.540000,1000,540,20260414_180742
MWPM+CNN,3,3,ibm_pittsburgh,1000,0.005,X,realistic/dp0.005_mf0.02_rf0.02_gd0.015,0.564000,1000,564,20260414_180742
CNN,3,3,ibm_pittsburgh,1000,0.01,X,realistic/dp0.005_mf0.02_rf0.02_gd0.015,0.541000,1000,541,20260414_180742
MWPM+CNN,3,3,ibm_pittsburgh,1000,0.01,X,realistic/dp0.005_mf0.02_rf0.02_gd0.015,0.498000,1000,498,20260414_180742
CNN,3,3,ibm_pittsburgh,1000,0.05,X,realistic/dp0.005_mf0.02_rf0.02_gd0.015,0.700000,1000,700,20260414_180742
MWPM+CNN,3,3,ibm_pittsburgh,1000,0.05,X,realistic/dp0.005_mf0.02_rf0.02_gd0.015,0.527000,1000,527,20260414_180742
GCNII,3,3,ibm_pittsburgh,1000,0.005,X,realistic/dp0.005_mf0.02_rf0.02_gd0.015,0.719000,1000,719,20260414_180742
MWPM+GCNII,3,3,ibm_pittsburgh,1000,0.005,X,realistic/dp0.005_mf0.02_rf0.02_gd0.015,0.527000,1000,527,20260414_180742
GCNII,3,3,ibm_pittsburgh,1000,0.01,X,realistic/dp0.005_mf0.02_rf0.02_gd0.015,0.281000,1000,281,20260414_180742
MWPM+GCNII,3,3,ibm_pittsburgh,1000,0.01,X,realistic/dp0.005_mf0.02_rf0.02_gd0.015,0.434000,1000,434,20260414_180742
GCNII,3,3,ibm_pittsburgh,1000,0.05,X,realistic/dp0.005_mf0.02_rf0.02_gd0.015,0.719000,1000,719,20260414_180742
MWPM+GCNII,3,3,ibm_pittsburgh,1000,0.05,X,realistic/dp0.005_mf0.02_rf0.02_gd0.015,0.527000,1000,527,20260414_180742
APPNP,3,3,ibm_pittsburgh,1000,0.005,X,realistic/dp0.005_mf0.02_rf0.02_gd0.015,0.287000,1000,287,20260414_180742
MWPM+APPNP,3,3,ibm_pittsburgh,1000,0.005,X,realistic/dp0.005_mf0.02_rf0.02_gd0.015,0.435000,1000,435,20260414_180742
APPNP,3,3,ibm_pittsburgh,1000,0.01,X,realistic/dp0.005_mf0.02_rf0.02_gd0.015,0.390000,1000,390,20260414_180742
MWPM+APPNP,3,3,ibm_pittsburgh,1000,0.01,X,realistic/dp0.005_mf0.02_rf0.02_gd0.015,0.434000,1000,434,20260414_180742
APPNP,3,3,ibm_pittsburgh,1000,0.05,X,realistic/dp0.005_mf0.02_rf0.02_gd0.015,0.428000,1000,428,20260414_180742
MWPM+APPNP,3,3,ibm_pittsburgh,1000,0.05,X,realistic/dp0.005_mf0.02_rf0.02_gd0.015,0.452000,1000,452,20260414_180742
GraphTransformer,3,3,ibm_pittsburgh,1000,0.005,X,realistic/dp0.005_mf0.02_rf0.02_gd0.015,0.275000,1000,275,20260414_180742
MWPM+GraphTransformer,3,3,ibm_pittsburgh,1000,0.005,X,realistic/dp0.005_mf0.02_rf0.02_gd0.015,0.434000,1000,434,20260414_180742
GraphTransformer,3,3,ibm_pittsburgh,1000,0.01,X,realistic/dp0.005_mf0.02_rf0.02_gd0.015,0.272000,1000,272,20260414_180742
MWPM+GraphTransformer,3,3,ibm_pittsburgh,1000,0.01,X,realistic/dp0.005_mf0.02_rf0.02_gd0.015,0.434000,1000,434,20260414_180742
GraphTransformer,3,3,ibm_pittsburgh,1000,0.05,X,realistic/dp0.005_mf0.02_rf0.02_gd0.015,0.268000,1000,268,20260414_180742
MWPM+GraphTransformer,3,3,ibm_pittsburgh,1000,0.05,X,realistic/dp0.005_mf0.02_rf0.02_gd0.015,0.434000,1000,434,20260414_180742
GCN,3,3,ibm_pittsburgh,1000,0.005,X,realistic/dp0.005_mf0.02_rf0.02_gd0.015,0.432000,1000,432,20260414_180742
MWPM+GCN,3,3,ibm_pittsburgh,1000,0.005,X,realistic/dp0.005_mf0.02_rf0.02_gd0.015,0.434000,1000,434,20260414_180742
GCN,3,3,ibm_pittsburgh,1000,0.01,X,realistic/dp0.005_mf0.02_rf0.02_gd0.015,0.398000,1000,398,20260414_180742
MWPM+GCN,3,3,ibm_pittsburgh,1000,0.01,X,realistic/dp0.005_mf0.02_rf0.02_gd0.015,0.535000,1000,535,20260414_180742
GCN,3,3,ibm_pittsburgh,1000,0.05,X,realistic/dp0.005_mf0.02_rf0.02_gd0.015,0.637000,1000,637,20260414_180742
MWPM+GCN,3,3,ibm_pittsburgh,1000,0.05,X,realistic/dp0.005_mf0.02_rf0.02_gd0.015,0.527000,1000,527,20260414_180742
GAT,3,3,ibm_pittsburgh,1000,0.005,X,realistic/dp0.005_mf0.02_rf0.02_gd0.015,0.752000,1000,752,20260414_180742
MWPM+GAT,3,3,ibm_pittsburgh,1000,0.005,X,realistic/dp0.005_mf0.02_rf0.02_gd0.015,0.527000,1000,527,20260414_180742
GAT,3,3,ibm_pittsburgh,1000,0.01,X,realistic/dp0.005_mf0.02_rf0.02_gd0.015,0.731000,1000,731,20260414_180742
MWPM+GAT,3,3,ibm_pittsburgh,1000,0.01,X,realistic/dp0.005_mf0.02_rf0.02_gd0.015,0.527000,1000,527,20260414_180742
GAT,3,3,ibm_pittsburgh,1000,0.05,X,realistic/dp0.005_mf0.02_rf0.02_gd0.015,0.497000,1000,497,20260414_180742
MWPM+GAT,3,3,ibm_pittsburgh,1000,0.05,X,realistic/dp0.005_mf0.02_rf0.02_gd0.015,0.479000,1000,479,20260414_180742
GNN,3,3,ibm_pittsburgh,1000,0.005,X,realistic/dp0.005_mf0.02_rf0.02_gd0.015,0.704000,1000,704,20260414_180742
MWPM+GNN,3,3,ibm_pittsburgh,1000,0.005,X,realistic/dp0.005_mf0.02_rf0.02_gd0.015,0.526000,1000,526,20260414_180742
GNN,3,3,ibm_pittsburgh,1000,0.01,X,realistic/dp0.005_mf0.02_rf0.02_gd0.015,0.703000,1000,703,20260414_180742
MWPM+GNN,3,3,ibm_pittsburgh,1000,0.01,X,realistic/dp0.005_mf0.02_rf0.02_gd0.015,0.526000,1000,526,20260414_180742
GNN,3,3,ibm_pittsburgh,1000,0.05,X,realistic/dp0.005_mf0.02_rf0.02_gd0.015,0.705000,1000,705,20260414_180742
MWPM+GNN,3,3,ibm_pittsburgh,1000,0.05,X,realistic/dp0.005_mf0.02_rf0.02_gd0.015,0.527000,1000,527,20260414_180742
GraphMamba,3,3,ibm_pittsburgh,1000,0.005,X,realistic/dp0.005_mf0.02_rf0.02_gd0.015,0.272000,1000,272,20260414_180742
MWPM+GraphMamba,3,3,ibm_pittsburgh,1000,0.005,X,realistic/dp0.005_mf0.02_rf0.02_gd0.015,0.434000,1000,434,20260414_180742
GraphMamba,3,3,ibm_pittsburgh,1000,0.01,X,realistic/dp0.005_mf0.02_rf0.02_gd0.015,0.275000,1000,275,20260414_180742
MWPM+GraphMamba,3,3,ibm_pittsburgh,1000,0.01,X,realistic/dp0.005_mf0.02_rf0.02_gd0.015,0.434000,1000,434,20260414_180742
GraphMamba,3,3,ibm_pittsburgh,1000,0.05,X,realistic/dp0.005_mf0.02_rf0.02_gd0.015,0.274000,1000,274,20260414_180742
MWPM+GraphMamba,3,3,ibm_pittsburgh,1000,0.05,X,realistic/dp0.005_mf0.02_rf0.02_gd0.015,0.434000,1000,434,20260414_180742
CNN,3,3,ibm_pittsburgh,1000,0.005,X,realistic/dp0.01_mf0.05_rf0.05_gd0.01,0.497000,1000,497,20260414_180742
MWPM+CNN,3,3,ibm_pittsburgh,1000,0.005,X,realistic/dp0.01_mf0.05_rf0.05_gd0.01,0.527000,1000,527,20260414_180742
CNN,3,3,ibm_pittsburgh,1000,0.01,X,realistic/dp0.01_mf0.05_rf0.05_gd0.01,0.673000,1000,673,20260414_180742
MWPM+CNN,3,3,ibm_pittsburgh,1000,0.01,X,realistic/dp0.01_mf0.05_rf0.05_gd0.01,0.527000,1000,527,20260414_180742
CNN,3,3,ibm_pittsburgh,1000,0.05,X,realistic/dp0.01_mf0.05_rf0.05_gd0.01,0.630000,1000,630,20260414_180742
MWPM+CNN,3,3,ibm_pittsburgh,1000,0.05,X,realistic/dp0.01_mf0.05_rf0.05_gd0.01,0.527000,1000,527,20260414_180742
GCNII,3,3,ibm_pittsburgh,1000,0.005,X,realistic/dp0.01_mf0.05_rf0.05_gd0.01,0.719000,1000,719,20260414_180742
MWPM+GCNII,3,3,ibm_pittsburgh,1000,0.005,X,realistic/dp0.01_mf0.05_rf0.05_gd0.01,0.527000,1000,527,20260414_180742
GCNII,3,3,ibm_pittsburgh,1000,0.01,X,realistic/dp0.01_mf0.05_rf0.05_gd0.01,0.719000,1000,719,20260414_180742
MWPM+GCNII,3,3,ibm_pittsburgh,1000,0.01,X,realistic/dp0.01_mf0.05_rf0.05_gd0.01,0.527000,1000,527,20260414_180742
GCNII,3,3,ibm_pittsburgh,1000,0.05,X,realistic/dp0.01_mf0.05_rf0.05_gd0.01,0.281000,1000,281,20260414_180742
MWPM+GCNII,3,3,ibm_pittsburgh,1000,0.05,X,realistic/dp0.01_mf0.05_rf0.05_gd0.01,0.434000,1000,434,20260414_180742
APPNP,3,3,ibm_pittsburgh,1000,0.005,X,realistic/dp0.01_mf0.05_rf0.05_gd0.01,0.281000,1000,281,20260414_180742
MWPM+APPNP,3,3,ibm_pittsburgh,1000,0.005,X,realistic/dp0.01_mf0.05_rf0.05_gd0.01,0.434000,1000,434,20260414_180742
APPNP,3,3,ibm_pittsburgh,1000,0.01,X,realistic/dp0.01_mf0.05_rf0.05_gd0.01,0.281000,1000,281,20260414_180742
MWPM+APPNP,3,3,ibm_pittsburgh,1000,0.01,X,realistic/dp0.01_mf0.05_rf0.05_gd0.01,0.434000,1000,434,20260414_180742
APPNP,3,3,ibm_pittsburgh,1000,0.05,X,realistic/dp0.01_mf0.05_rf0.05_gd0.01,0.281000,1000,281,20260414_180742
MWPM+APPNP,3,3,ibm_pittsburgh,1000,0.05,X,realistic/dp0.01_mf0.05_rf0.05_gd0.01,0.434000,1000,434,20260414_180742
GraphTransformer,3,3,ibm_pittsburgh,1000,0.005,X,realistic/dp0.01_mf0.05_rf0.05_gd0.01,0.281000,1000,281,20260414_180742
MWPM+GraphTransformer,3,3,ibm_pittsburgh,1000,0.005,X,realistic/dp0.01_mf0.05_rf0.05_gd0.01,0.434000,1000,434,20260414_180742
GraphTransformer,3,3,ibm_pittsburgh,1000,0.01,X,realistic/dp0.01_mf0.05_rf0.05_gd0.01,0.281000,1000,281,20260414_180742
MWPM+GraphTransformer,3,3,ibm_pittsburgh,1000,0.01,X,realistic/dp0.01_mf0.05_rf0.05_gd0.01,0.434000,1000,434,20260414_180742
GraphTransformer,3,3,ibm_pittsburgh,1000,0.05,X,realistic/dp0.01_mf0.05_rf0.05_gd0.01,0.270000,1000,270,20260414_180742
MWPM+GraphTransformer,3,3,ibm_pittsburgh,1000,0.05,X,realistic/dp0.01_mf0.05_rf0.05_gd0.01,0.434000,1000,434,20260414_180742
GCN,3,3,ibm_pittsburgh,1000,0.005,X,realistic/dp0.01_mf0.05_rf0.05_gd0.01,0.412000,1000,412,20260414_180742
MWPM+GCN,3,3,ibm_pittsburgh,1000,0.005,X,realistic/dp0.01_mf0.05_rf0.05_gd0.01,0.527000,1000,527,20260414_180742
GCN,3,3,ibm_pittsburgh,1000,0.01,X,realistic/dp0.01_mf0.05_rf0.05_gd0.01,0.549000,1000,549,20260414_180742
MWPM+GCN,3,3,ibm_pittsburgh,1000,0.01,X,realistic/dp0.01_mf0.05_rf0.05_gd0.01,0.527000,1000,527,20260414_180742
GCN,3,3,ibm_pittsburgh,1000,0.05,X,realistic/dp0.01_mf0.05_rf0.05_gd0.01,0.469000,1000,469,20260414_180742
MWPM+GCN,3,3,ibm_pittsburgh,1000,0.05,X,realistic/dp0.01_mf0.05_rf0.05_gd0.01,0.434000,1000,434,20260414_180742
GAT,3,3,ibm_pittsburgh,1000,0.005,X,realistic/dp0.01_mf0.05_rf0.05_gd0.01,0.603000,1000,603,20260414_180742
MWPM+GAT,3,3,ibm_pittsburgh,1000,0.005,X,realistic/dp0.01_mf0.05_rf0.05_gd0.01,0.527000,1000,527,20260414_180742
GAT,3,3,ibm_pittsburgh,1000,0.01,X,realistic/dp0.01_mf0.05_rf0.05_gd0.01,0.445000,1000,445,20260414_180742
MWPM+GAT,3,3,ibm_pittsburgh,1000,0.01,X,realistic/dp0.01_mf0.05_rf0.05_gd0.01,0.527000,1000,527,20260414_180742
GAT,3,3,ibm_pittsburgh,1000,0.05,X,realistic/dp0.01_mf0.05_rf0.05_gd0.01,0.465000,1000,465,20260414_180742
MWPM+GAT,3,3,ibm_pittsburgh,1000,0.05,X,realistic/dp0.01_mf0.05_rf0.05_gd0.01,0.523000,1000,523,20260414_180742
GNN,3,3,ibm_pittsburgh,1000,0.005,X,realistic/dp0.01_mf0.05_rf0.05_gd0.01,0.728000,1000,728,20260414_180742
MWPM+GNN,3,3,ibm_pittsburgh,1000,0.005,X,realistic/dp0.01_mf0.05_rf0.05_gd0.01,0.526000,1000,526,20260414_180742
GNN,3,3,ibm_pittsburgh,1000,0.01,X,realistic/dp0.01_mf0.05_rf0.05_gd0.01,0.261000,1000,261,20260414_180742
MWPM+GNN,3,3,ibm_pittsburgh,1000,0.01,X,realistic/dp0.01_mf0.05_rf0.05_gd0.01,0.434000,1000,434,20260414_180742
GNN,3,3,ibm_pittsburgh,1000,0.05,X,realistic/dp0.01_mf0.05_rf0.05_gd0.01,0.494000,1000,494,20260414_180742
MWPM+GNN,3,3,ibm_pittsburgh,1000,0.05,X,realistic/dp0.01_mf0.05_rf0.05_gd0.01,0.527000,1000,527,20260414_180742
GraphMamba,3,3,ibm_pittsburgh,1000,0.005,X,realistic/dp0.01_mf0.05_rf0.05_gd0.01,0.280000,1000,280,20260414_180742
MWPM+GraphMamba,3,3,ibm_pittsburgh,1000,0.005,X,realistic/dp0.01_mf0.05_rf0.05_gd0.01,0.434000,1000,434,20260414_180742
GraphMamba,3,3,ibm_pittsburgh,1000,0.01,X,realistic/dp0.01_mf0.05_rf0.05_gd0.01,0.275000,1000,275,20260414_180742
MWPM+GraphMamba,3,3,ibm_pittsburgh,1000,0.01,X,realistic/dp0.01_mf0.05_rf0.05_gd0.01,0.434000,1000,434,20260414_180742
GraphMamba,3,3,ibm_pittsburgh,1000,0.05,X,realistic/dp0.01_mf0.05_rf0.05_gd0.01,0.273000,1000,273,20260414_180742
MWPM+GraphMamba,3,3,ibm_pittsburgh,1000,0.05,X,realistic/dp0.01_mf0.05_rf0.05_gd0.01,0.434000,1000,434,20260414_180742
