Model,Distance,Num_Rounds,Backend,Shots,Stim_Error_Rate,Stim_Error_Type,Weight_Noise,Logical_Error_Rate,Total_Shots,Logical_Errors,Timestamp
MWPM+GAT,3,3,ibm_boston,1000,0.005,X,realistic/dp0.005_mf0.02_rf0.02_gd0.015,0.466000,1000,466,20260423_234707
GAT,3,3,ibm_boston,1000,0.01,X,realistic/dp0.005_mf0.02_rf0.02_gd0.015,0.571000,1000,571,20260423_234707
MWPM+GAT,3,3,ibm_boston,1000,0.01,X,realistic/dp0.005_mf0.02_rf0.02_gd0.015,0.466000,1000,466,20260423_234707
GAT,3,3,ibm_boston,1000,0.05,X,realistic/dp0.005_mf0.02_rf0.02_gd0.015,0.525000,1000,525,20260423_234707
MWPM+GAT,3,3,ibm_boston,1000,0.05,X,realistic/dp0.005_mf0.02_rf0.02_gd0.015,0.518000,1000,518,20260423_234707
GNN,3,3,ibm_boston,1000,0.005,X,realistic/dp0.005_mf0.02_rf0.02_gd0.015,0.533000,1000,533,20260423_234707
MWPM+GNN,3,3,ibm_boston,1000,0.005,X,realistic/dp0.005_mf0.02_rf0.02_gd0.015,0.464000,1000,464,20260423_234707
GNN,3,3,ibm_boston,1000,0.01,X,realistic/dp0.005_mf0.02_rf0.02_gd0.015,0.545000,1000,545,20260423_234707
MWPM+GNN,3,3,ibm_boston,1000,0.01,X,realistic/dp0.005_mf0.02_rf0.02_gd0.015,0.464000,1000,464,20260423_234707
GNN,3,3,ibm_boston,1000,0.05,X,realistic/dp0.005_mf0.02_rf0.02_gd0.015,0.565000,1000,565,20260423_234707
MWPM+GNN,3,3,ibm_boston,1000,0.05,X,realistic/dp0.005_mf0.02_rf0.02_gd0.015,0.466000,1000,466,20260423_234707
GraphMamba,3,3,ibm_boston,1000,0.005,X,realistic/dp0.005_mf0.02_rf0.02_gd0.015,0.416000,1000,416,20260423_234707
MWPM+GraphMamba,3,3,ibm_boston,1000,0.005,X,realistic/dp0.005_mf0.02_rf0.02_gd0.015,0.483000,1000,483,20260423_234707
GraphMamba,3,3,ibm_boston,1000,0.01,X,realistic/dp0.005_mf0.02_rf0.02_gd0.015,0.416000,1000,416,20260423_234707
MWPM+GraphMamba,3,3,ibm_boston,1000,0.01,X,realistic/dp0.005_mf0.02_rf0.02_gd0.015,0.483000,1000,483,20260423_234707
GraphMamba,3,3,ibm_boston,1000,0.05,X,realistic/dp0.005_mf0.02_rf0.02_gd0.015,0.422000,1000,422,20260423_234707
MWPM+GraphMamba,3,3,ibm_boston,1000,0.05,X,realistic/dp0.005_mf0.02_rf0.02_gd0.015,0.483000,1000,483,20260423_234707
CNN,3,3,ibm_boston,1000,0.005,X,realistic/dp0.01_mf0.05_rf0.05_gd0.01,0.526000,1000,526,20260423_234707
MWPM+CNN,3,3,ibm_boston,1000,0.005,X,realistic/dp0.01_mf0.05_rf0.05_gd0.01,0.466000,1000,466,20260423_234707
CNN,3,3,ibm_boston,1000,0.01,X,realistic/dp0.01_mf0.05_rf0.05_gd0.01,0.563000,1000,563,20260423_234707
MWPM+CNN,3,3,ibm_boston,1000,0.01,X,realistic/dp0.01_mf0.05_rf0.05_gd0.01,0.466000,1000,466,20260423_234707
CNN,3,3,ibm_boston,1000,0.05,X,realistic/dp0.01_mf0.05_rf0.05_gd0.01,0.533000,1000,533,20260423_234707
MWPM+CNN,3,3,ibm_boston,1000,0.05,X,realistic/dp0.01_mf0.05_rf0.05_gd0.01,0.466000,1000,466,20260423_234707
GCNII,3,3,ibm_boston,1000,0.005,X,realistic/dp0.01_mf0.05_rf0.05_gd0.01,0.584000,1000,584,20260423_234707
MWPM+GCNII,3,3,ibm_boston,1000,0.005,X,realistic/dp0.01_mf0.05_rf0.05_gd0.01,0.466000,1000,466,20260423_234707
GCNII,3,3,ibm_boston,1000,0.01,X,realistic/dp0.01_mf0.05_rf0.05_gd0.01,0.584000,1000,584,20260423_234707
MWPM+GCNII,3,3,ibm_boston,1000,0.01,X,realistic/dp0.01_mf0.05_rf0.05_gd0.01,0.466000,1000,466,20260423_234707
GCNII,3,3,ibm_boston,1000,0.05,X,realistic/dp0.01_mf0.05_rf0.05_gd0.01,0.416000,1000,416,20260423_234707
MWPM+GCNII,3,3,ibm_boston,1000,0.05,X,realistic/dp0.01_mf0.05_rf0.05_gd0.01,0.483000,1000,483,20260423_234707
APPNP,3,3,ibm_boston,1000,0.005,X,realistic/dp0.01_mf0.05_rf0.05_gd0.01,0.416000,1000,416,20260423_234707
MWPM+APPNP,3,3,ibm_boston,1000,0.005,X,realistic/dp0.01_mf0.05_rf0.05_gd0.01,0.483000,1000,483,20260423_234707
APPNP,3,3,ibm_boston,1000,0.01,X,realistic/dp0.01_mf0.05_rf0.05_gd0.01,0.416000,1000,416,20260423_234707
MWPM+APPNP,3,3,ibm_boston,1000,0.01,X,realistic/dp0.01_mf0.05_rf0.05_gd0.01,0.483000,1000,483,20260423_234707
APPNP,3,3,ibm_boston,1000,0.05,X,realistic/dp0.01_mf0.05_rf0.05_gd0.01,0.416000,1000,416,20260423_234707
MWPM+APPNP,3,3,ibm_boston,1000,0.05,X,realistic/dp0.01_mf0.05_rf0.05_gd0.01,0.483000,1000,483,20260423_234707
GraphTransformer,3,3,ibm_boston,1000,0.005,X,realistic/dp0.01_mf0.05_rf0.05_gd0.01,0.416000,1000,416,20260423_234707
MWPM+GraphTransformer,3,3,ibm_boston,1000,0.005,X,realistic/dp0.01_mf0.05_rf0.05_gd0.01,0.483000,1000,483,20260423_234707
GraphTransformer,3,3,ibm_boston,1000,0.01,X,realistic/dp0.01_mf0.05_rf0.05_gd0.01,0.416000,1000,416,20260423_234707
MWPM+GraphTransformer,3,3,ibm_boston,1000,0.01,X,realistic/dp0.01_mf0.05_rf0.05_gd0.01,0.483000,1000,483,20260423_234707
GraphTransformer,3,3,ibm_boston,1000,0.05,X,realistic/dp0.01_mf0.05_rf0.05_gd0.01,0.424000,1000,424,20260423_234707
MWPM+GraphTransformer,3,3,ibm_boston,1000,0.05,X,realistic/dp0.01_mf0.05_rf0.05_gd0.01,0.483000,1000,483,20260423_234707
GCN,3,3,ibm_boston,1000,0.005,X,realistic/dp0.01_mf0.05_rf0.05_gd0.01,0.472000,1000,472,20260423_234707
MWPM+GCN,3,3,ibm_boston,1000,0.005,X,realistic/dp0.01_mf0.05_rf0.05_gd0.01,0.466000,1000,466,20260423_234707
GCN,3,3,ibm_boston,1000,0.01,X,realistic/dp0.01_mf0.05_rf0.05_gd0.01,0.503000,1000,503,20260423_234707
MWPM+GCN,3,3,ibm_boston,1000,0.01,X,realistic/dp0.01_mf0.05_rf0.05_gd0.01,0.466000,1000,466,20260423_234707
GCN,3,3,ibm_boston,1000,0.05,X,realistic/dp0.01_mf0.05_rf0.05_gd0.01,0.534000,1000,534,20260423_234707
MWPM+GCN,3,3,ibm_boston,1000,0.05,X,realistic/dp0.01_mf0.05_rf0.05_gd0.01,0.483000,1000,483,20260423_234707
GAT,3,3,ibm_boston,1000,0.005,X,realistic/dp0.01_mf0.05_rf0.05_gd0.01,0.514000,1000,514,20260423_234707
MWPM+GAT,3,3,ibm_boston,1000,0.005,X,realistic/dp0.01_mf0.05_rf0.05_gd0.01,0.466000,1000,466,20260423_234707
GAT,3,3,ibm_boston,1000,0.01,X,realistic/dp0.01_mf0.05_rf0.05_gd0.01,0.464000,1000,464,20260423_234707
MWPM+GAT,3,3,ibm_boston,1000,0.01,X,realistic/dp0.01_mf0.05_rf0.05_gd0.01,0.466000,1000,466,20260423_234707
GAT,3,3,ibm_boston,1000,0.05,X,realistic/dp0.01_mf0.05_rf0.05_gd0.01,0.518000,1000,518,20260423_234707
MWPM+GAT,3,3,ibm_boston,1000,0.05,X,realistic/dp0.01_mf0.05_rf0.05_gd0.01,0.461000,1000,461,20260423_234707
GNN,3,3,ibm_boston,1000,0.005,X,realistic/dp0.01_mf0.05_rf0.05_gd0.01,0.572000,1000,572,20260423_234707
MWPM+GNN,3,3,ibm_boston,1000,0.005,X,realistic/dp0.01_mf0.05_rf0.05_gd0.01,0.464000,1000,464,20260423_234707
GNN,3,3,ibm_boston,1000,0.01,X,realistic/dp0.01_mf0.05_rf0.05_gd0.01,0.426000,1000,426,20260423_234707
MWPM+GNN,3,3,ibm_boston,1000,0.01,X,realistic/dp0.01_mf0.05_rf0.05_gd0.01,0.483000,1000,483,20260423_234707
GNN,3,3,ibm_boston,1000,0.05,X,realistic/dp0.01_mf0.05_rf0.05_gd0.01,0.503000,1000,503,20260423_234707
MWPM+GNN,3,3,ibm_boston,1000,0.05,X,realistic/dp0.01_mf0.05_rf0.05_gd0.01,0.466000,1000,466,20260423_234707
GraphMamba,3,3,ibm_boston,1000,0.005,X,realistic/dp0.01_mf0.05_rf0.05_gd0.01,0.415000,1000,415,20260423_234707
MWPM+GraphMamba,3,3,ibm_boston,1000,0.005,X,realistic/dp0.01_mf0.05_rf0.05_gd0.01,0.483000,1000,483,20260423_234707
GraphMamba,3,3,ibm_boston,1000,0.01,X,realistic/dp0.01_mf0.05_rf0.05_gd0.01,0.420000,1000,420,20260423_234707
MWPM+GraphMamba,3,3,ibm_boston,1000,0.01,X,realistic/dp0.01_mf0.05_rf0.05_gd0.01,0.483000,1000,483,20260423_234707
GraphMamba,3,3,ibm_boston,1000,0.05,X,realistic/dp0.01_mf0.05_rf0.05_gd0.01,0.423000,1000,423,20260423_234707
MWPM+GraphMamba,3,3,ibm_boston,1000,0.05,X,realistic/dp0.01_mf0.05_rf0.05_gd0.01,0.483000,1000,483,20260423_234707
