Model,Distance,Num_Rounds,Backend,Run,Shots,Stim_Error_Rate,Stim_Error_Type,Weight_Noise,Logical_Error_Rate,Total_Shots,Logical_Errors,Timestamp
No_Correction,3,3,ibm_boston,1,1000,0.0,,,0.33,1000,330,20260428_215259
MWPM,3,3,ibm_boston,1,1000,0.0,,,0.467,1000,467,20260428_215259
CNN,3,3,ibm_boston,1,1000,0.005,X,realistic/dp0.001_mf0.01_rf0.01_gd0.008,0.46,1000,460,20260428_215259
MWPM+CNN,3,3,ibm_boston,1,1000,0.005,X,realistic/dp0.001_mf0.01_rf0.01_gd0.008,0.47,1000,470,20260428_215259
CNN+MWPM,3,3,ibm_boston,1,1000,0.005,X,realistic/dp0.001_mf0.01_rf0.01_gd0.008,0.437,1000,437,20260428_215259
CNN,3,3,ibm_boston,1,1000,0.01,X,realistic/dp0.001_mf0.01_rf0.01_gd0.008,0.614,1000,614,20260428_215259
MWPM+CNN,3,3,ibm_boston,1,1000,0.01,X,realistic/dp0.001_mf0.01_rf0.01_gd0.008,0.47,1000,470,20260428_215259
CNN+MWPM,3,3,ibm_boston,1,1000,0.01,X,realistic/dp0.001_mf0.01_rf0.01_gd0.008,0.68,1000,680,20260428_215259
CNN,3,3,ibm_boston,1,1000,0.05,X,realistic/dp0.001_mf0.01_rf0.01_gd0.008,0.603,1000,603,20260428_215259
MWPM+CNN,3,3,ibm_boston,1,1000,0.05,X,realistic/dp0.001_mf0.01_rf0.01_gd0.008,0.47,1000,470,20260428_215259
CNN+MWPM,3,3,ibm_boston,1,1000,0.05,X,realistic/dp0.001_mf0.01_rf0.01_gd0.008,0.646,1000,646,20260428_215259
GCNII,3,3,ibm_boston,1,1000,0.005,X,realistic/dp0.001_mf0.01_rf0.01_gd0.008,0.402,1000,402,20260428_215259
MWPM+GCNII,3,3,ibm_boston,1,1000,0.005,X,realistic/dp0.001_mf0.01_rf0.01_gd0.008,0.47,1000,470,20260428_215259
GCNII+MWPM,3,3,ibm_boston,1,1000,0.005,X,realistic/dp0.001_mf0.01_rf0.01_gd0.008,0.262,1000,262,20260428_215259
GCNII,3,3,ibm_boston,1,1000,0.01,X,realistic/dp0.001_mf0.01_rf0.01_gd0.008,0.33,1000,330,20260428_215259
MWPM+GCNII,3,3,ibm_boston,1,1000,0.01,X,realistic/dp0.001_mf0.01_rf0.01_gd0.008,0.467,1000,467,20260428_215259
GCNII+MWPM,3,3,ibm_boston,1,1000,0.01,X,realistic/dp0.001_mf0.01_rf0.01_gd0.008,0.256,1000,256,20260428_215259
GCNII,3,3,ibm_boston,1,1000,0.05,X,realistic/dp0.001_mf0.01_rf0.01_gd0.008,0.33,1000,330,20260428_215259
MWPM+GCNII,3,3,ibm_boston,1,1000,0.05,X,realistic/dp0.001_mf0.01_rf0.01_gd0.008,0.467,1000,467,20260428_215259
GCNII+MWPM,3,3,ibm_boston,1,1000,0.05,X,realistic/dp0.001_mf0.01_rf0.01_gd0.008,0.671,1000,671,20260428_215259
APPNP,3,3,ibm_boston,1,1000,0.005,X,realistic/dp0.001_mf0.01_rf0.01_gd0.008,0.335,1000,335,20260428_215259
MWPM+APPNP,3,3,ibm_boston,1,1000,0.005,X,realistic/dp0.001_mf0.01_rf0.01_gd0.008,0.467,1000,467,20260428_215259
APPNP+MWPM,3,3,ibm_boston,1,1000,0.005,X,realistic/dp0.001_mf0.01_rf0.01_gd0.008,0.658,1000,658,20260428_215259
APPNP,3,3,ibm_boston,1,1000,0.01,X,realistic/dp0.001_mf0.01_rf0.01_gd0.008,0.33,1000,330,20260428_215259
MWPM+APPNP,3,3,ibm_boston,1,1000,0.01,X,realistic/dp0.001_mf0.01_rf0.01_gd0.008,0.467,1000,467,20260428_215259
APPNP+MWPM,3,3,ibm_boston,1,1000,0.01,X,realistic/dp0.001_mf0.01_rf0.01_gd0.008,0.254,1000,254,20260428_215259
APPNP,3,3,ibm_boston,1,1000,0.05,X,realistic/dp0.001_mf0.01_rf0.01_gd0.008,0.67,1000,670,20260428_215259
MWPM+APPNP,3,3,ibm_boston,1,1000,0.05,X,realistic/dp0.001_mf0.01_rf0.01_gd0.008,0.47,1000,470,20260428_215259
APPNP+MWPM,3,3,ibm_boston,1,1000,0.05,X,realistic/dp0.001_mf0.01_rf0.01_gd0.008,0.336,1000,336,20260428_215259
GraphTransformer,3,3,ibm_boston,1,1000,0.005,X,realistic/dp0.001_mf0.01_rf0.01_gd0.008,0.328,1000,328,20260428_215259
MWPM+GraphTransformer,3,3,ibm_boston,1,1000,0.005,X,realistic/dp0.001_mf0.01_rf0.01_gd0.008,0.467,1000,467,20260428_215259
GraphTransformer+MWPM,3,3,ibm_boston,1,1000,0.005,X,realistic/dp0.001_mf0.01_rf0.01_gd0.008,0.255,1000,255,20260428_215259
GraphTransformer,3,3,ibm_boston,1,1000,0.01,X,realistic/dp0.001_mf0.01_rf0.01_gd0.008,0.322,1000,322,20260428_215259
MWPM+GraphTransformer,3,3,ibm_boston,1,1000,0.01,X,realistic/dp0.001_mf0.01_rf0.01_gd0.008,0.467,1000,467,20260428_215259
GraphTransformer+MWPM,3,3,ibm_boston,1,1000,0.01,X,realistic/dp0.001_mf0.01_rf0.01_gd0.008,0.245,1000,245,20260428_215259
GraphTransformer,3,3,ibm_boston,1,1000,0.05,X,realistic/dp0.001_mf0.01_rf0.01_gd0.008,0.33,1000,330,20260428_215259
MWPM+GraphTransformer,3,3,ibm_boston,1,1000,0.05,X,realistic/dp0.001_mf0.01_rf0.01_gd0.008,0.467,1000,467,20260428_215259
GraphTransformer+MWPM,3,3,ibm_boston,1,1000,0.05,X,realistic/dp0.001_mf0.01_rf0.01_gd0.008,0.248,1000,248,20260428_215259
GCN,3,3,ibm_boston,1,1000,0.005,X,realistic/dp0.001_mf0.01_rf0.01_gd0.008,0.476,1000,476,20260428_215259
MWPM+GCN,3,3,ibm_boston,1,1000,0.005,X,realistic/dp0.001_mf0.01_rf0.01_gd0.008,0.47,1000,470,20260428_215259
GCN+MWPM,3,3,ibm_boston,1,1000,0.005,X,realistic/dp0.001_mf0.01_rf0.01_gd0.008,0.335,1000,335,20260428_215259
GCN,3,3,ibm_boston,1,1000,0.01,X,realistic/dp0.001_mf0.01_rf0.01_gd0.008,0.499,1000,499,20260428_215259
MWPM+GCN,3,3,ibm_boston,1,1000,0.01,X,realistic/dp0.001_mf0.01_rf0.01_gd0.008,0.439,1000,439,20260428_215259
GCN+MWPM,3,3,ibm_boston,1,1000,0.01,X,realistic/dp0.001_mf0.01_rf0.01_gd0.008,0.62,1000,620,20260428_215259
GCN,3,3,ibm_boston,1,1000,0.05,X,realistic/dp0.001_mf0.01_rf0.01_gd0.008,0.605,1000,605,20260428_215259
MWPM+GCN,3,3,ibm_boston,1,1000,0.05,X,realistic/dp0.001_mf0.01_rf0.01_gd0.008,0.344,1000,344,20260428_215259
GCN+MWPM,3,3,ibm_boston,1,1000,0.05,X,realistic/dp0.001_mf0.01_rf0.01_gd0.008,0.659,1000,659,20260428_215259
GAT,3,3,ibm_boston,1,1000,0.005,X,realistic/dp0.001_mf0.01_rf0.01_gd0.008,0.533,1000,533,20260428_215259
MWPM+GAT,3,3,ibm_boston,1,1000,0.005,X,realistic/dp0.001_mf0.01_rf0.01_gd0.008,0.47,1000,470,20260428_215259
GAT+MWPM,3,3,ibm_boston,1,1000,0.005,X,realistic/dp0.001_mf0.01_rf0.01_gd0.008,0.617,1000,617,20260428_215259
GAT,3,3,ibm_boston,1,1000,0.01,X,realistic/dp0.001_mf0.01_rf0.01_gd0.008,0.598,1000,598,20260428_215259
MWPM+GAT,3,3,ibm_boston,1,1000,0.01,X,realistic/dp0.001_mf0.01_rf0.01_gd0.008,0.512,1000,512,20260428_215259
GAT+MWPM,3,3,ibm_boston,1,1000,0.01,X,realistic/dp0.001_mf0.01_rf0.01_gd0.008,0.704,1000,704,20260428_215259
GAT,3,3,ibm_boston,1,1000,0.05,X,realistic/dp0.001_mf0.01_rf0.01_gd0.008,0.672,1000,672,20260428_215259
MWPM+GAT,3,3,ibm_boston,1,1000,0.05,X,realistic/dp0.001_mf0.01_rf0.01_gd0.008,0.47,1000,470,20260428_215259
GAT+MWPM,3,3,ibm_boston,1,1000,0.05,X,realistic/dp0.001_mf0.01_rf0.01_gd0.008,0.747,1000,747,20260428_215259
GNN,3,3,ibm_boston,1,1000,0.005,X,realistic/dp0.001_mf0.01_rf0.01_gd0.008,0.67,1000,670,20260428_215259
MWPM+GNN,3,3,ibm_boston,1,1000,0.005,X,realistic/dp0.001_mf0.01_rf0.01_gd0.008,0.47,1000,470,20260428_215259
GNN+MWPM,3,3,ibm_boston,1,1000,0.005,X,realistic/dp0.001_mf0.01_rf0.01_gd0.008,0.745,1000,745,20260428_215259
GNN,3,3,ibm_boston,1,1000,0.01,X,realistic/dp0.001_mf0.01_rf0.01_gd0.008,0.451,1000,451,20260428_215259
MWPM+GNN,3,3,ibm_boston,1,1000,0.01,X,realistic/dp0.001_mf0.01_rf0.01_gd0.008,0.467,1000,467,20260428_215259
GNN+MWPM,3,3,ibm_boston,1,1000,0.01,X,realistic/dp0.001_mf0.01_rf0.01_gd0.008,0.309,1000,309,20260428_215259
GNN,3,3,ibm_boston,1,1000,0.05,X,realistic/dp0.001_mf0.01_rf0.01_gd0.008,0.673,1000,673,20260428_215259
MWPM+GNN,3,3,ibm_boston,1,1000,0.05,X,realistic/dp0.001_mf0.01_rf0.01_gd0.008,0.47,1000,470,20260428_215259
GNN+MWPM,3,3,ibm_boston,1,1000,0.05,X,realistic/dp0.001_mf0.01_rf0.01_gd0.008,0.725,1000,725,20260428_215259
GraphMamba,3,3,ibm_boston,1,1000,0.005,X,realistic/dp0.001_mf0.01_rf0.01_gd0.008,0.327,1000,327,20260428_215259
MWPM+GraphMamba,3,3,ibm_boston,1,1000,0.005,X,realistic/dp0.001_mf0.01_rf0.01_gd0.008,0.467,1000,467,20260428_215259
GraphMamba+MWPM,3,3,ibm_boston,1,1000,0.005,X,realistic/dp0.001_mf0.01_rf0.01_gd0.008,0.257,1000,257,20260428_215259
GraphMamba,3,3,ibm_boston,1,1000,0.01,X,realistic/dp0.001_mf0.01_rf0.01_gd0.008,0.333,1000,333,20260428_215259
MWPM+GraphMamba,3,3,ibm_boston,1,1000,0.01,X,realistic/dp0.001_mf0.01_rf0.01_gd0.008,0.467,1000,467,20260428_215259
GraphMamba+MWPM,3,3,ibm_boston,1,1000,0.01,X,realistic/dp0.001_mf0.01_rf0.01_gd0.008,0.26,1000,260,20260428_215259
GraphMamba,3,3,ibm_boston,1,1000,0.05,X,realistic/dp0.001_mf0.01_rf0.01_gd0.008,0.343,1000,343,20260428_215259
MWPM+GraphMamba,3,3,ibm_boston,1,1000,0.05,X,realistic/dp0.001_mf0.01_rf0.01_gd0.008,0.467,1000,467,20260428_215259
GraphMamba+MWPM,3,3,ibm_boston,1,1000,0.05,X,realistic/dp0.001_mf0.01_rf0.01_gd0.008,0.25,1000,250,20260428_215259
CNN,3,3,ibm_boston,1,1000,0.005,X,realistic/dp0.005_mf0.02_rf0.02_gd0.015,0.485,1000,485,20260428_215259
MWPM+CNN,3,3,ibm_boston,1,1000,0.005,X,realistic/dp0.005_mf0.02_rf0.02_gd0.015,0.503,1000,503,20260428_215259
CNN+MWPM,3,3,ibm_boston,1,1000,0.005,X,realistic/dp0.005_mf0.02_rf0.02_gd0.015,0.479,1000,479,20260428_215259
CNN,3,3,ibm_boston,1,1000,0.01,X,realistic/dp0.005_mf0.02_rf0.02_gd0.015,0.566,1000,566,20260428_215259
MWPM+CNN,3,3,ibm_boston,1,1000,0.01,X,realistic/dp0.005_mf0.02_rf0.02_gd0.015,0.508,1000,508,20260428_215259
CNN+MWPM,3,3,ibm_boston,1,1000,0.01,X,realistic/dp0.005_mf0.02_rf0.02_gd0.015,0.595,1000,595,20260428_215259
CNN,3,3,ibm_boston,1,1000,0.05,X,realistic/dp0.005_mf0.02_rf0.02_gd0.015,0.615,1000,615,20260428_215259
MWPM+CNN,3,3,ibm_boston,1,1000,0.05,X,realistic/dp0.005_mf0.02_rf0.02_gd0.015,0.47,1000,470,20260428_215259
CNN+MWPM,3,3,ibm_boston,1,1000,0.05,X,realistic/dp0.005_mf0.02_rf0.02_gd0.015,0.674,1000,674,20260428_215259
GCNII,3,3,ibm_boston,1,1000,0.005,X,realistic/dp0.005_mf0.02_rf0.02_gd0.015,0.67,1000,670,20260428_215259
MWPM+GCNII,3,3,ibm_boston,1,1000,0.005,X,realistic/dp0.005_mf0.02_rf0.02_gd0.015,0.47,1000,470,20260428_215259
GCNII+MWPM,3,3,ibm_boston,1,1000,0.005,X,realistic/dp0.005_mf0.02_rf0.02_gd0.015,0.357,1000,357,20260428_215259
GCNII,3,3,ibm_boston,1,1000,0.01,X,realistic/dp0.005_mf0.02_rf0.02_gd0.015,0.33,1000,330,20260428_215259
MWPM+GCNII,3,3,ibm_boston,1,1000,0.01,X,realistic/dp0.005_mf0.02_rf0.02_gd0.015,0.467,1000,467,20260428_215259
GCNII+MWPM,3,3,ibm_boston,1,1000,0.01,X,realistic/dp0.005_mf0.02_rf0.02_gd0.015,0.671,1000,671,20260428_215259
GCNII,3,3,ibm_boston,1,1000,0.05,X,realistic/dp0.005_mf0.02_rf0.02_gd0.015,0.67,1000,670,20260428_215259
MWPM+GCNII,3,3,ibm_boston,1,1000,0.05,X,realistic/dp0.005_mf0.02_rf0.02_gd0.015,0.47,1000,470,20260428_215259
GCNII+MWPM,3,3,ibm_boston,1,1000,0.05,X,realistic/dp0.005_mf0.02_rf0.02_gd0.015,0.329,1000,329,20260428_215259
APPNP,3,3,ibm_boston,1,1000,0.005,X,realistic/dp0.005_mf0.02_rf0.02_gd0.015,0.334,1000,334,20260428_215259
MWPM+APPNP,3,3,ibm_boston,1,1000,0.005,X,realistic/dp0.005_mf0.02_rf0.02_gd0.015,0.471,1000,471,20260428_215259
APPNP+MWPM,3,3,ibm_boston,1,1000,0.005,X,realistic/dp0.005_mf0.02_rf0.02_gd0.015,0.658,1000,658,20260428_215259
APPNP,3,3,ibm_boston,1,1000,0.01,X,realistic/dp0.005_mf0.02_rf0.02_gd0.015,0.41,1000,410,20260428_215259
MWPM+APPNP,3,3,ibm_boston,1,1000,0.01,X,realistic/dp0.005_mf0.02_rf0.02_gd0.015,0.467,1000,467,20260428_215259
APPNP+MWPM,3,3,ibm_boston,1,1000,0.01,X,realistic/dp0.005_mf0.02_rf0.02_gd0.015,0.679,1000,679,20260428_215259
APPNP,3,3,ibm_boston,1,1000,0.05,X,realistic/dp0.005_mf0.02_rf0.02_gd0.015,0.426,1000,426,20260428_215259
MWPM+APPNP,3,3,ibm_boston,1,1000,0.05,X,realistic/dp0.005_mf0.02_rf0.02_gd0.015,0.417,1000,417,20260428_215259
APPNP+MWPM,3,3,ibm_boston,1,1000,0.05,X,realistic/dp0.005_mf0.02_rf0.02_gd0.015,0.278,1000,278,20260428_215259
GraphTransformer,3,3,ibm_boston,1,1000,0.005,X,realistic/dp0.005_mf0.02_rf0.02_gd0.015,0.332,1000,332,20260428_215259
MWPM+GraphTransformer,3,3,ibm_boston,1,1000,0.005,X,realistic/dp0.005_mf0.02_rf0.02_gd0.015,0.467,1000,467,20260428_215259
GraphTransformer+MWPM,3,3,ibm_boston,1,1000,0.005,X,realistic/dp0.005_mf0.02_rf0.02_gd0.015,0.247,1000,247,20260428_215259
GraphTransformer,3,3,ibm_boston,1,1000,0.01,X,realistic/dp0.005_mf0.02_rf0.02_gd0.015,0.338,1000,338,20260428_215259
MWPM+GraphTransformer,3,3,ibm_boston,1,1000,0.01,X,realistic/dp0.005_mf0.02_rf0.02_gd0.015,0.467,1000,467,20260428_215259
GraphTransformer+MWPM,3,3,ibm_boston,1,1000,0.01,X,realistic/dp0.005_mf0.02_rf0.02_gd0.015,0.263,1000,263,20260428_215259
GraphTransformer,3,3,ibm_boston,1,1000,0.05,X,realistic/dp0.005_mf0.02_rf0.02_gd0.015,0.326,1000,326,20260428_215259
MWPM+GraphTransformer,3,3,ibm_boston,1,1000,0.05,X,realistic/dp0.005_mf0.02_rf0.02_gd0.015,0.467,1000,467,20260428_215259
GraphTransformer+MWPM,3,3,ibm_boston,1,1000,0.05,X,realistic/dp0.005_mf0.02_rf0.02_gd0.015,0.252,1000,252,20260428_215259
GCN,3,3,ibm_boston,1,1000,0.005,X,realistic/dp0.005_mf0.02_rf0.02_gd0.015,0.44,1000,440,20260428_215259
MWPM+GCN,3,3,ibm_boston,1,1000,0.005,X,realistic/dp0.005_mf0.02_rf0.02_gd0.015,0.467,1000,467,20260428_215259
GCN+MWPM,3,3,ibm_boston,1,1000,0.005,X,realistic/dp0.005_mf0.02_rf0.02_gd0.015,0.541,1000,541,20260428_215259
GCN,3,3,ibm_boston,1,1000,0.01,X,realistic/dp0.005_mf0.02_rf0.02_gd0.015,0.39,1000,390,20260428_215259
MWPM+GCN,3,3,ibm_boston,1,1000,0.01,X,realistic/dp0.005_mf0.02_rf0.02_gd0.015,0.529,1000,529,20260428_215259
GCN+MWPM,3,3,ibm_boston,1,1000,0.01,X,realistic/dp0.005_mf0.02_rf0.02_gd0.015,0.583,1000,583,20260428_215259
GCN,3,3,ibm_boston,1,1000,0.05,X,realistic/dp0.005_mf0.02_rf0.02_gd0.015,0.567,1000,567,20260428_215259
MWPM+GCN,3,3,ibm_boston,1,1000,0.05,X,realistic/dp0.005_mf0.02_rf0.02_gd0.015,0.47,1000,470,20260428_215259
GCN+MWPM,3,3,ibm_boston,1,1000,0.05,X,realistic/dp0.005_mf0.02_rf0.02_gd0.015,0.623,1000,623,20260428_215259
GAT,3,3,ibm_boston,1,1000,0.005,X,realistic/dp0.005_mf0.02_rf0.02_gd0.015,0.605,1000,605,20260428_215259
MWPM+GAT,3,3,ibm_boston,1,1000,0.005,X,realistic/dp0.005_mf0.02_rf0.02_gd0.015,0.47,1000,470,20260428_215259
GAT+MWPM,3,3,ibm_boston,1,1000,0.005,X,realistic/dp0.005_mf0.02_rf0.02_gd0.015,0.727,1000,727,20260428_215259
GAT,3,3,ibm_boston,1,1000,0.01,X,realistic/dp0.005_mf0.02_rf0.02_gd0.015,0.643,1000,643,20260428_215259
MWPM+GAT,3,3,ibm_boston,1,1000,0.01,X,realistic/dp0.005_mf0.02_rf0.02_gd0.015,0.47,1000,470,20260428_215259
GAT+MWPM,3,3,ibm_boston,1,1000,0.01,X,realistic/dp0.005_mf0.02_rf0.02_gd0.015,0.732,1000,732,20260428_215259
GAT,3,3,ibm_boston,1,1000,0.05,X,realistic/dp0.005_mf0.02_rf0.02_gd0.015,0.556,1000,556,20260428_215259
MWPM+GAT,3,3,ibm_boston,1,1000,0.05,X,realistic/dp0.005_mf0.02_rf0.02_gd0.015,0.465,1000,465,20260428_215259
GAT+MWPM,3,3,ibm_boston,1,1000,0.05,X,realistic/dp0.005_mf0.02_rf0.02_gd0.015,0.644,1000,644,20260428_215259
GNN,3,3,ibm_boston,1,1000,0.005,X,realistic/dp0.005_mf0.02_rf0.02_gd0.015,0.611,1000,611,20260428_215259
MWPM+GNN,3,3,ibm_boston,1,1000,0.005,X,realistic/dp0.005_mf0.02_rf0.02_gd0.015,0.466,1000,466,20260428_215259
GNN+MWPM,3,3,ibm_boston,1,1000,0.005,X,realistic/dp0.005_mf0.02_rf0.02_gd0.015,0.622,1000,622,20260428_215259
GNN,3,3,ibm_boston,1,1000,0.01,X,realistic/dp0.005_mf0.02_rf0.02_gd0.015,0.608,1000,608,20260428_215259
MWPM+GNN,3,3,ibm_boston,1,1000,0.01,X,realistic/dp0.005_mf0.02_rf0.02_gd0.015,0.466,1000,466,20260428_215259
GNN+MWPM,3,3,ibm_boston,1,1000,0.01,X,realistic/dp0.005_mf0.02_rf0.02_gd0.015,0.695,1000,695,20260428_215259
GNN,3,3,ibm_boston,1,1000,0.05,X,realistic/dp0.005_mf0.02_rf0.02_gd0.015,0.642,1000,642,20260428_215259
MWPM+GNN,3,3,ibm_boston,1,1000,0.05,X,realistic/dp0.005_mf0.02_rf0.02_gd0.015,0.47,1000,470,20260428_215259
GNN+MWPM,3,3,ibm_boston,1,1000,0.05,X,realistic/dp0.005_mf0.02_rf0.02_gd0.015,0.729,1000,729,20260428_215259
GraphMamba,3,3,ibm_boston,1,1000,0.005,X,realistic/dp0.005_mf0.02_rf0.02_gd0.015,0.334,1000,334,20260428_215259
MWPM+GraphMamba,3,3,ibm_boston,1,1000,0.005,X,realistic/dp0.005_mf0.02_rf0.02_gd0.015,0.467,1000,467,20260428_215259
GraphMamba+MWPM,3,3,ibm_boston,1,1000,0.005,X,realistic/dp0.005_mf0.02_rf0.02_gd0.015,0.249,1000,249,20260428_215259
GraphMamba,3,3,ibm_boston,1,1000,0.01,X,realistic/dp0.005_mf0.02_rf0.02_gd0.015,0.331,1000,331,20260428_215259
MWPM+GraphMamba,3,3,ibm_boston,1,1000,0.01,X,realistic/dp0.005_mf0.02_rf0.02_gd0.015,0.467,1000,467,20260428_215259
GraphMamba+MWPM,3,3,ibm_boston,1,1000,0.01,X,realistic/dp0.005_mf0.02_rf0.02_gd0.015,0.255,1000,255,20260428_215259
GraphMamba,3,3,ibm_boston,1,1000,0.05,X,realistic/dp0.005_mf0.02_rf0.02_gd0.015,0.334,1000,334,20260428_215259
MWPM+GraphMamba,3,3,ibm_boston,1,1000,0.05,X,realistic/dp0.005_mf0.02_rf0.02_gd0.015,0.467,1000,467,20260428_215259
GraphMamba+MWPM,3,3,ibm_boston,1,1000,0.05,X,realistic/dp0.005_mf0.02_rf0.02_gd0.015,0.263,1000,263,20260428_215259
CNN,3,3,ibm_boston,1,1000,0.005,X,realistic/dp0.01_mf0.05_rf0.05_gd0.01,0.492,1000,492,20260428_215259
MWPM+CNN,3,3,ibm_boston,1,1000,0.005,X,realistic/dp0.01_mf0.05_rf0.05_gd0.01,0.47,1000,470,20260428_215259
CNN+MWPM,3,3,ibm_boston,1,1000,0.005,X,realistic/dp0.01_mf0.05_rf0.05_gd0.01,0.587,1000,587,20260428_215259
CNN,3,3,ibm_boston,1,1000,0.01,X,realistic/dp0.01_mf0.05_rf0.05_gd0.01,0.611,1000,611,20260428_215259
MWPM+CNN,3,3,ibm_boston,1,1000,0.01,X,realistic/dp0.01_mf0.05_rf0.05_gd0.01,0.47,1000,470,20260428_215259
CNN+MWPM,3,3,ibm_boston,1,1000,0.01,X,realistic/dp0.01_mf0.05_rf0.05_gd0.01,0.705,1000,705,20260428_215259
CNN,3,3,ibm_boston,1,1000,0.05,X,realistic/dp0.01_mf0.05_rf0.05_gd0.01,0.568,1000,568,20260428_215259
MWPM+CNN,3,3,ibm_boston,1,1000,0.05,X,realistic/dp0.01_mf0.05_rf0.05_gd0.01,0.47,1000,470,20260428_215259
CNN+MWPM,3,3,ibm_boston,1,1000,0.05,X,realistic/dp0.01_mf0.05_rf0.05_gd0.01,0.651,1000,651,20260428_215259
GCNII,3,3,ibm_boston,1,1000,0.005,X,realistic/dp0.01_mf0.05_rf0.05_gd0.01,0.67,1000,670,20260428_215259
MWPM+GCNII,3,3,ibm_boston,1,1000,0.005,X,realistic/dp0.01_mf0.05_rf0.05_gd0.01,0.47,1000,470,20260428_215259
GCNII+MWPM,3,3,ibm_boston,1,1000,0.005,X,realistic/dp0.01_mf0.05_rf0.05_gd0.01,0.329,1000,329,20260428_215259
GCNII,3,3,ibm_boston,1,1000,0.01,X,realistic/dp0.01_mf0.05_rf0.05_gd0.01,0.67,1000,670,20260428_215259
MWPM+GCNII,3,3,ibm_boston,1,1000,0.01,X,realistic/dp0.01_mf0.05_rf0.05_gd0.01,0.47,1000,470,20260428_215259
GCNII+MWPM,3,3,ibm_boston,1,1000,0.01,X,realistic/dp0.01_mf0.05_rf0.05_gd0.01,0.334,1000,334,20260428_215259
GCNII,3,3,ibm_boston,1,1000,0.05,X,realistic/dp0.01_mf0.05_rf0.05_gd0.01,0.33,1000,330,20260428_215259
MWPM+GCNII,3,3,ibm_boston,1,1000,0.05,X,realistic/dp0.01_mf0.05_rf0.05_gd0.01,0.467,1000,467,20260428_215259
GCNII+MWPM,3,3,ibm_boston,1,1000,0.05,X,realistic/dp0.01_mf0.05_rf0.05_gd0.01,0.671,1000,671,20260428_215259
APPNP,3,3,ibm_boston,1,1000,0.005,X,realistic/dp0.01_mf0.05_rf0.05_gd0.01,0.33,1000,330,20260428_215259
MWPM+APPNP,3,3,ibm_boston,1,1000,0.005,X,realistic/dp0.01_mf0.05_rf0.05_gd0.01,0.467,1000,467,20260428_215259
APPNP+MWPM,3,3,ibm_boston,1,1000,0.005,X,realistic/dp0.01_mf0.05_rf0.05_gd0.01,0.666,1000,666,20260428_215259
APPNP,3,3,ibm_boston,1,1000,0.01,X,realistic/dp0.01_mf0.05_rf0.05_gd0.01,0.33,1000,330,20260428_215259
MWPM+APPNP,3,3,ibm_boston,1,1000,0.01,X,realistic/dp0.01_mf0.05_rf0.05_gd0.01,0.467,1000,467,20260428_215259
APPNP+MWPM,3,3,ibm_boston,1,1000,0.01,X,realistic/dp0.01_mf0.05_rf0.05_gd0.01,0.671,1000,671,20260428_215259
APPNP,3,3,ibm_boston,1,1000,0.05,X,realistic/dp0.01_mf0.05_rf0.05_gd0.01,0.33,1000,330,20260428_215259
MWPM+APPNP,3,3,ibm_boston,1,1000,0.05,X,realistic/dp0.01_mf0.05_rf0.05_gd0.01,0.467,1000,467,20260428_215259
APPNP+MWPM,3,3,ibm_boston,1,1000,0.05,X,realistic/dp0.01_mf0.05_rf0.05_gd0.01,0.657,1000,657,20260428_215259
GraphTransformer,3,3,ibm_boston,1,1000,0.005,X,realistic/dp0.01_mf0.05_rf0.05_gd0.01,0.33,1000,330,20260428_215259
MWPM+GraphTransformer,3,3,ibm_boston,1,1000,0.005,X,realistic/dp0.01_mf0.05_rf0.05_gd0.01,0.467,1000,467,20260428_215259
GraphTransformer+MWPM,3,3,ibm_boston,1,1000,0.005,X,realistic/dp0.01_mf0.05_rf0.05_gd0.01,0.254,1000,254,20260428_215259
GraphTransformer,3,3,ibm_boston,1,1000,0.01,X,realistic/dp0.01_mf0.05_rf0.05_gd0.01,0.33,1000,330,20260428_215259
MWPM+GraphTransformer,3,3,ibm_boston,1,1000,0.01,X,realistic/dp0.01_mf0.05_rf0.05_gd0.01,0.467,1000,467,20260428_215259
GraphTransformer+MWPM,3,3,ibm_boston,1,1000,0.01,X,realistic/dp0.01_mf0.05_rf0.05_gd0.01,0.254,1000,254,20260428_215259
GraphTransformer,3,3,ibm_boston,1,1000,0.05,X,realistic/dp0.01_mf0.05_rf0.05_gd0.01,0.333,1000,333,20260428_215259
MWPM+GraphTransformer,3,3,ibm_boston,1,1000,0.05,X,realistic/dp0.01_mf0.05_rf0.05_gd0.01,0.467,1000,467,20260428_215259
GraphTransformer+MWPM,3,3,ibm_boston,1,1000,0.05,X,realistic/dp0.01_mf0.05_rf0.05_gd0.01,0.244,1000,244,20260428_215259
GCN,3,3,ibm_boston,1,1000,0.005,X,realistic/dp0.01_mf0.05_rf0.05_gd0.01,0.43,1000,430,20260428_215259
MWPM+GCN,3,3,ibm_boston,1,1000,0.005,X,realistic/dp0.01_mf0.05_rf0.05_gd0.01,0.47,1000,470,20260428_215259
GCN+MWPM,3,3,ibm_boston,1,1000,0.005,X,realistic/dp0.01_mf0.05_rf0.05_gd0.01,0.347,1000,347,20260428_215259
GCN,3,3,ibm_boston,1,1000,0.01,X,realistic/dp0.01_mf0.05_rf0.05_gd0.01,0.529,1000,529,20260428_215259
MWPM+GCN,3,3,ibm_boston,1,1000,0.01,X,realistic/dp0.01_mf0.05_rf0.05_gd0.01,0.47,1000,470,20260428_215259
