Model,Distance,Num_Rounds,Backend,Run,Shots,Stim_Error_Rate,Stim_Error_Type,Weight_Noise,Logical_Error_Rate,Total_Shots,Logical_Errors,Timestamp
No_Correction,3,3,ibm_pittsburgh,1,1000,0.0,,,0.534,1000,534,20260428_221359
MWPM,3,3,ibm_pittsburgh,1,1000,0.0,,,0.511,1000,511,20260428_221359
CNN,3,3,ibm_pittsburgh,1,1000,0.005,X,realistic/dp0.001_mf0.01_rf0.01_gd0.008,0.474,1000,474,20260428_221359
MWPM+CNN,3,3,ibm_pittsburgh,1,1000,0.005,X,realistic/dp0.001_mf0.01_rf0.01_gd0.008,0.429,1000,429,20260428_221359
CNN+MWPM,3,3,ibm_pittsburgh,1,1000,0.005,X,realistic/dp0.001_mf0.01_rf0.01_gd0.008,0.439,1000,439,20260428_221359
CNN,3,3,ibm_pittsburgh,1,1000,0.01,X,realistic/dp0.001_mf0.01_rf0.01_gd0.008,0.499,1000,499,20260428_221359
MWPM+CNN,3,3,ibm_pittsburgh,1,1000,0.01,X,realistic/dp0.001_mf0.01_rf0.01_gd0.008,0.429,1000,429,20260428_221359
CNN+MWPM,3,3,ibm_pittsburgh,1,1000,0.01,X,realistic/dp0.001_mf0.01_rf0.01_gd0.008,0.621,1000,621,20260428_221359
CNN,3,3,ibm_pittsburgh,1,1000,0.05,X,realistic/dp0.001_mf0.01_rf0.01_gd0.008,0.509,1000,509,20260428_221359
MWPM+CNN,3,3,ibm_pittsburgh,1,1000,0.05,X,realistic/dp0.001_mf0.01_rf0.01_gd0.008,0.429,1000,429,20260428_221359
CNN+MWPM,3,3,ibm_pittsburgh,1,1000,0.05,X,realistic/dp0.001_mf0.01_rf0.01_gd0.008,0.636,1000,636,20260428_221359
GCNII,3,3,ibm_pittsburgh,1,1000,0.005,X,realistic/dp0.001_mf0.01_rf0.01_gd0.008,0.53,1000,530,20260428_221359
MWPM+GCNII,3,3,ibm_pittsburgh,1,1000,0.005,X,realistic/dp0.001_mf0.01_rf0.01_gd0.008,0.429,1000,429,20260428_221359
GCNII+MWPM,3,3,ibm_pittsburgh,1,1000,0.005,X,realistic/dp0.001_mf0.01_rf0.01_gd0.008,0.302,1000,302,20260428_221359
GCNII,3,3,ibm_pittsburgh,1,1000,0.01,X,realistic/dp0.001_mf0.01_rf0.01_gd0.008,0.534,1000,534,20260428_221359
MWPM+GCNII,3,3,ibm_pittsburgh,1,1000,0.01,X,realistic/dp0.001_mf0.01_rf0.01_gd0.008,0.511,1000,511,20260428_221359
GCNII+MWPM,3,3,ibm_pittsburgh,1,1000,0.01,X,realistic/dp0.001_mf0.01_rf0.01_gd0.008,0.313,1000,313,20260428_221359
GCNII,3,3,ibm_pittsburgh,1,1000,0.05,X,realistic/dp0.001_mf0.01_rf0.01_gd0.008,0.534,1000,534,20260428_221359
MWPM+GCNII,3,3,ibm_pittsburgh,1,1000,0.05,X,realistic/dp0.001_mf0.01_rf0.01_gd0.008,0.511,1000,511,20260428_221359
GCNII+MWPM,3,3,ibm_pittsburgh,1,1000,0.05,X,realistic/dp0.001_mf0.01_rf0.01_gd0.008,0.722,1000,722,20260428_221359
APPNP,3,3,ibm_pittsburgh,1,1000,0.005,X,realistic/dp0.001_mf0.01_rf0.01_gd0.008,0.534,1000,534,20260428_221359
MWPM+APPNP,3,3,ibm_pittsburgh,1,1000,0.005,X,realistic/dp0.001_mf0.01_rf0.01_gd0.008,0.511,1000,511,20260428_221359
APPNP+MWPM,3,3,ibm_pittsburgh,1,1000,0.005,X,realistic/dp0.001_mf0.01_rf0.01_gd0.008,0.705,1000,705,20260428_221359
APPNP,3,3,ibm_pittsburgh,1,1000,0.01,X,realistic/dp0.001_mf0.01_rf0.01_gd0.008,0.534,1000,534,20260428_221359
MWPM+APPNP,3,3,ibm_pittsburgh,1,1000,0.01,X,realistic/dp0.001_mf0.01_rf0.01_gd0.008,0.511,1000,511,20260428_221359
APPNP+MWPM,3,3,ibm_pittsburgh,1,1000,0.01,X,realistic/dp0.001_mf0.01_rf0.01_gd0.008,0.31,1000,310,20260428_221359
APPNP,3,3,ibm_pittsburgh,1,1000,0.05,X,realistic/dp0.001_mf0.01_rf0.01_gd0.008,0.466,1000,466,20260428_221359
MWPM+APPNP,3,3,ibm_pittsburgh,1,1000,0.05,X,realistic/dp0.001_mf0.01_rf0.01_gd0.008,0.429,1000,429,20260428_221359
APPNP+MWPM,3,3,ibm_pittsburgh,1,1000,0.05,X,realistic/dp0.001_mf0.01_rf0.01_gd0.008,0.3,1000,300,20260428_221359
GraphTransformer,3,3,ibm_pittsburgh,1,1000,0.005,X,realistic/dp0.001_mf0.01_rf0.01_gd0.008,0.53,1000,530,20260428_221359
MWPM+GraphTransformer,3,3,ibm_pittsburgh,1,1000,0.005,X,realistic/dp0.001_mf0.01_rf0.01_gd0.008,0.511,1000,511,20260428_221359
GraphTransformer+MWPM,3,3,ibm_pittsburgh,1,1000,0.005,X,realistic/dp0.001_mf0.01_rf0.01_gd0.008,0.321,1000,321,20260428_221359
GraphTransformer,3,3,ibm_pittsburgh,1,1000,0.01,X,realistic/dp0.001_mf0.01_rf0.01_gd0.008,0.531,1000,531,20260428_221359
MWPM+GraphTransformer,3,3,ibm_pittsburgh,1,1000,0.01,X,realistic/dp0.001_mf0.01_rf0.01_gd0.008,0.511,1000,511,20260428_221359
GraphTransformer+MWPM,3,3,ibm_pittsburgh,1,1000,0.01,X,realistic/dp0.001_mf0.01_rf0.01_gd0.008,0.33,1000,330,20260428_221359
GraphTransformer,3,3,ibm_pittsburgh,1,1000,0.05,X,realistic/dp0.001_mf0.01_rf0.01_gd0.008,0.52,1000,520,20260428_221359
MWPM+GraphTransformer,3,3,ibm_pittsburgh,1,1000,0.05,X,realistic/dp0.001_mf0.01_rf0.01_gd0.008,0.511,1000,511,20260428_221359
GraphTransformer+MWPM,3,3,ibm_pittsburgh,1,1000,0.05,X,realistic/dp0.001_mf0.01_rf0.01_gd0.008,0.306,1000,306,20260428_221359
GCN,3,3,ibm_pittsburgh,1,1000,0.005,X,realistic/dp0.001_mf0.01_rf0.01_gd0.008,0.523,1000,523,20260428_221359
MWPM+GCN,3,3,ibm_pittsburgh,1,1000,0.005,X,realistic/dp0.001_mf0.01_rf0.01_gd0.008,0.429,1000,429,20260428_221359
GCN+MWPM,3,3,ibm_pittsburgh,1,1000,0.005,X,realistic/dp0.001_mf0.01_rf0.01_gd0.008,0.349,1000,349,20260428_221359
GCN,3,3,ibm_pittsburgh,1,1000,0.01,X,realistic/dp0.001_mf0.01_rf0.01_gd0.008,0.483,1000,483,20260428_221359
MWPM+GCN,3,3,ibm_pittsburgh,1,1000,0.01,X,realistic/dp0.001_mf0.01_rf0.01_gd0.008,0.437,1000,437,20260428_221359
GCN+MWPM,3,3,ibm_pittsburgh,1,1000,0.01,X,realistic/dp0.001_mf0.01_rf0.01_gd0.008,0.606,1000,606,20260428_221359
GCN,3,3,ibm_pittsburgh,1,1000,0.05,X,realistic/dp0.001_mf0.01_rf0.01_gd0.008,0.498,1000,498,20260428_221359
MWPM+GCN,3,3,ibm_pittsburgh,1,1000,0.05,X,realistic/dp0.001_mf0.01_rf0.01_gd0.008,0.342,1000,342,20260428_221359
GCN+MWPM,3,3,ibm_pittsburgh,1,1000,0.05,X,realistic/dp0.001_mf0.01_rf0.01_gd0.008,0.638,1000,638,20260428_221359
GAT,3,3,ibm_pittsburgh,1,1000,0.005,X,realistic/dp0.001_mf0.01_rf0.01_gd0.008,0.529,1000,529,20260428_221359
MWPM+GAT,3,3,ibm_pittsburgh,1,1000,0.005,X,realistic/dp0.001_mf0.01_rf0.01_gd0.008,0.429,1000,429,20260428_221359
GAT+MWPM,3,3,ibm_pittsburgh,1,1000,0.005,X,realistic/dp0.001_mf0.01_rf0.01_gd0.008,0.615,1000,615,20260428_221359
GAT,3,3,ibm_pittsburgh,1,1000,0.01,X,realistic/dp0.001_mf0.01_rf0.01_gd0.008,0.499,1000,499,20260428_221359
MWPM+GAT,3,3,ibm_pittsburgh,1,1000,0.01,X,realistic/dp0.001_mf0.01_rf0.01_gd0.008,0.489,1000,489,20260428_221359
GAT+MWPM,3,3,ibm_pittsburgh,1,1000,0.01,X,realistic/dp0.001_mf0.01_rf0.01_gd0.008,0.657,1000,657,20260428_221359
GAT,3,3,ibm_pittsburgh,1,1000,0.05,X,realistic/dp0.001_mf0.01_rf0.01_gd0.008,0.478,1000,478,20260428_221359
MWPM+GAT,3,3,ibm_pittsburgh,1,1000,0.05,X,realistic/dp0.001_mf0.01_rf0.01_gd0.008,0.429,1000,429,20260428_221359
GAT+MWPM,3,3,ibm_pittsburgh,1,1000,0.05,X,realistic/dp0.001_mf0.01_rf0.01_gd0.008,0.667,1000,667,20260428_221359
GNN,3,3,ibm_pittsburgh,1,1000,0.005,X,realistic/dp0.001_mf0.01_rf0.01_gd0.008,0.468,1000,468,20260428_221359
MWPM+GNN,3,3,ibm_pittsburgh,1,1000,0.005,X,realistic/dp0.001_mf0.01_rf0.01_gd0.008,0.429,1000,429,20260428_221359
GNN+MWPM,3,3,ibm_pittsburgh,1,1000,0.005,X,realistic/dp0.001_mf0.01_rf0.01_gd0.008,0.689,1000,689,20260428_221359
GNN,3,3,ibm_pittsburgh,1,1000,0.01,X,realistic/dp0.001_mf0.01_rf0.01_gd0.008,0.515,1000,515,20260428_221359
MWPM+GNN,3,3,ibm_pittsburgh,1,1000,0.01,X,realistic/dp0.001_mf0.01_rf0.01_gd0.008,0.511,1000,511,20260428_221359
GNN+MWPM,3,3,ibm_pittsburgh,1,1000,0.01,X,realistic/dp0.001_mf0.01_rf0.01_gd0.008,0.34,1000,340,20260428_221359
GNN,3,3,ibm_pittsburgh,1,1000,0.05,X,realistic/dp0.001_mf0.01_rf0.01_gd0.008,0.466,1000,466,20260428_221359
MWPM+GNN,3,3,ibm_pittsburgh,1,1000,0.05,X,realistic/dp0.001_mf0.01_rf0.01_gd0.008,0.429,1000,429,20260428_221359
GNN+MWPM,3,3,ibm_pittsburgh,1,1000,0.05,X,realistic/dp0.001_mf0.01_rf0.01_gd0.008,0.678,1000,678,20260428_221359
GraphMamba,3,3,ibm_pittsburgh,1,1000,0.005,X,realistic/dp0.001_mf0.01_rf0.01_gd0.008,0.525,1000,525,20260428_221359
MWPM+GraphMamba,3,3,ibm_pittsburgh,1,1000,0.005,X,realistic/dp0.001_mf0.01_rf0.01_gd0.008,0.511,1000,511,20260428_221359
GraphMamba+MWPM,3,3,ibm_pittsburgh,1,1000,0.005,X,realistic/dp0.001_mf0.01_rf0.01_gd0.008,0.31,1000,310,20260428_221359
GraphMamba,3,3,ibm_pittsburgh,1,1000,0.01,X,realistic/dp0.001_mf0.01_rf0.01_gd0.008,0.517,1000,517,20260428_221359
MWPM+GraphMamba,3,3,ibm_pittsburgh,1,1000,0.01,X,realistic/dp0.001_mf0.01_rf0.01_gd0.008,0.511,1000,511,20260428_221359
GraphMamba+MWPM,3,3,ibm_pittsburgh,1,1000,0.01,X,realistic/dp0.001_mf0.01_rf0.01_gd0.008,0.324,1000,324,20260428_221359
GraphMamba,3,3,ibm_pittsburgh,1,1000,0.05,X,realistic/dp0.001_mf0.01_rf0.01_gd0.008,0.519,1000,519,20260428_221359
MWPM+GraphMamba,3,3,ibm_pittsburgh,1,1000,0.05,X,realistic/dp0.001_mf0.01_rf0.01_gd0.008,0.511,1000,511,20260428_221359
GraphMamba+MWPM,3,3,ibm_pittsburgh,1,1000,0.05,X,realistic/dp0.001_mf0.01_rf0.01_gd0.008,0.324,1000,324,20260428_221359
CNN,3,3,ibm_pittsburgh,1,1000,0.005,X,realistic/dp0.005_mf0.02_rf0.02_gd0.015,0.521,1000,521,20260428_221359
MWPM+CNN,3,3,ibm_pittsburgh,1,1000,0.005,X,realistic/dp0.005_mf0.02_rf0.02_gd0.015,0.469,1000,469,20260428_221359
CNN+MWPM,3,3,ibm_pittsburgh,1,1000,0.005,X,realistic/dp0.005_mf0.02_rf0.02_gd0.015,0.5,1000,500,20260428_221359
CNN,3,3,ibm_pittsburgh,1,1000,0.01,X,realistic/dp0.005_mf0.02_rf0.02_gd0.015,0.49,1000,490,20260428_221359
MWPM+CNN,3,3,ibm_pittsburgh,1,1000,0.01,X,realistic/dp0.005_mf0.02_rf0.02_gd0.015,0.495,1000,495,20260428_221359
CNN+MWPM,3,3,ibm_pittsburgh,1,1000,0.01,X,realistic/dp0.005_mf0.02_rf0.02_gd0.015,0.525,1000,525,20260428_221359
CNN,3,3,ibm_pittsburgh,1,1000,0.05,X,realistic/dp0.005_mf0.02_rf0.02_gd0.015,0.479,1000,479,20260428_221359
MWPM+CNN,3,3,ibm_pittsburgh,1,1000,0.05,X,realistic/dp0.005_mf0.02_rf0.02_gd0.015,0.429,1000,429,20260428_221359
CNN+MWPM,3,3,ibm_pittsburgh,1,1000,0.05,X,realistic/dp0.005_mf0.02_rf0.02_gd0.015,0.65,1000,650,20260428_221359
GCNII,3,3,ibm_pittsburgh,1,1000,0.005,X,realistic/dp0.005_mf0.02_rf0.02_gd0.015,0.466,1000,466,20260428_221359
MWPM+GCNII,3,3,ibm_pittsburgh,1,1000,0.005,X,realistic/dp0.005_mf0.02_rf0.02_gd0.015,0.429,1000,429,20260428_221359
GCNII+MWPM,3,3,ibm_pittsburgh,1,1000,0.005,X,realistic/dp0.005_mf0.02_rf0.02_gd0.015,0.272,1000,272,20260428_221359
GCNII,3,3,ibm_pittsburgh,1,1000,0.01,X,realistic/dp0.005_mf0.02_rf0.02_gd0.015,0.534,1000,534,20260428_221359
MWPM+GCNII,3,3,ibm_pittsburgh,1,1000,0.01,X,realistic/dp0.005_mf0.02_rf0.02_gd0.015,0.511,1000,511,20260428_221359
GCNII+MWPM,3,3,ibm_pittsburgh,1,1000,0.01,X,realistic/dp0.005_mf0.02_rf0.02_gd0.015,0.722,1000,722,20260428_221359
GCNII,3,3,ibm_pittsburgh,1,1000,0.05,X,realistic/dp0.005_mf0.02_rf0.02_gd0.015,0.466,1000,466,20260428_221359
MWPM+GCNII,3,3,ibm_pittsburgh,1,1000,0.05,X,realistic/dp0.005_mf0.02_rf0.02_gd0.015,0.429,1000,429,20260428_221359
GCNII+MWPM,3,3,ibm_pittsburgh,1,1000,0.05,X,realistic/dp0.005_mf0.02_rf0.02_gd0.015,0.278,1000,278,20260428_221359
APPNP,3,3,ibm_pittsburgh,1,1000,0.005,X,realistic/dp0.005_mf0.02_rf0.02_gd0.015,0.533,1000,533,20260428_221359
MWPM+APPNP,3,3,ibm_pittsburgh,1,1000,0.005,X,realistic/dp0.005_mf0.02_rf0.02_gd0.015,0.512,1000,512,20260428_221359
APPNP+MWPM,3,3,ibm_pittsburgh,1,1000,0.005,X,realistic/dp0.005_mf0.02_rf0.02_gd0.015,0.685,1000,685,20260428_221359
APPNP,3,3,ibm_pittsburgh,1,1000,0.01,X,realistic/dp0.005_mf0.02_rf0.02_gd0.015,0.522,1000,522,20260428_221359
MWPM+APPNP,3,3,ibm_pittsburgh,1,1000,0.01,X,realistic/dp0.005_mf0.02_rf0.02_gd0.015,0.511,1000,511,20260428_221359
APPNP+MWPM,3,3,ibm_pittsburgh,1,1000,0.01,X,realistic/dp0.005_mf0.02_rf0.02_gd0.015,0.682,1000,682,20260428_221359
APPNP,3,3,ibm_pittsburgh,1,1000,0.05,X,realistic/dp0.005_mf0.02_rf0.02_gd0.015,0.51,1000,510,20260428_221359
MWPM+APPNP,3,3,ibm_pittsburgh,1,1000,0.05,X,realistic/dp0.005_mf0.02_rf0.02_gd0.015,0.379,1000,379,20260428_221359
APPNP+MWPM,3,3,ibm_pittsburgh,1,1000,0.05,X,realistic/dp0.005_mf0.02_rf0.02_gd0.015,0.311,1000,311,20260428_221359
GraphTransformer,3,3,ibm_pittsburgh,1,1000,0.005,X,realistic/dp0.005_mf0.02_rf0.02_gd0.015,0.523,1000,523,20260428_221359
MWPM+GraphTransformer,3,3,ibm_pittsburgh,1,1000,0.005,X,realistic/dp0.005_mf0.02_rf0.02_gd0.015,0.511,1000,511,20260428_221359
GraphTransformer+MWPM,3,3,ibm_pittsburgh,1,1000,0.005,X,realistic/dp0.005_mf0.02_rf0.02_gd0.015,0.305,1000,305,20260428_221359
GraphTransformer,3,3,ibm_pittsburgh,1,1000,0.01,X,realistic/dp0.005_mf0.02_rf0.02_gd0.015,0.529,1000,529,20260428_221359
MWPM+GraphTransformer,3,3,ibm_pittsburgh,1,1000,0.01,X,realistic/dp0.005_mf0.02_rf0.02_gd0.015,0.511,1000,511,20260428_221359
GraphTransformer+MWPM,3,3,ibm_pittsburgh,1,1000,0.01,X,realistic/dp0.005_mf0.02_rf0.02_gd0.015,0.325,1000,325,20260428_221359
GraphTransformer,3,3,ibm_pittsburgh,1,1000,0.05,X,realistic/dp0.005_mf0.02_rf0.02_gd0.015,0.525,1000,525,20260428_221359
MWPM+GraphTransformer,3,3,ibm_pittsburgh,1,1000,0.05,X,realistic/dp0.005_mf0.02_rf0.02_gd0.015,0.511,1000,511,20260428_221359
GraphTransformer+MWPM,3,3,ibm_pittsburgh,1,1000,0.05,X,realistic/dp0.005_mf0.02_rf0.02_gd0.015,0.313,1000,313,20260428_221359
GCN,3,3,ibm_pittsburgh,1,1000,0.005,X,realistic/dp0.005_mf0.02_rf0.02_gd0.015,0.513,1000,513,20260428_221359
MWPM+GCN,3,3,ibm_pittsburgh,1,1000,0.005,X,realistic/dp0.005_mf0.02_rf0.02_gd0.015,0.511,1000,511,20260428_221359
GCN+MWPM,3,3,ibm_pittsburgh,1,1000,0.005,X,realistic/dp0.005_mf0.02_rf0.02_gd0.015,0.581,1000,581,20260428_221359
GCN,3,3,ibm_pittsburgh,1,1000,0.01,X,realistic/dp0.005_mf0.02_rf0.02_gd0.015,0.524,1000,524,20260428_221359
MWPM+GCN,3,3,ibm_pittsburgh,1,1000,0.01,X,realistic/dp0.005_mf0.02_rf0.02_gd0.015,0.485,1000,485,20260428_221359
GCN+MWPM,3,3,ibm_pittsburgh,1,1000,0.01,X,realistic/dp0.005_mf0.02_rf0.02_gd0.015,0.612,1000,612,20260428_221359
GCN,3,3,ibm_pittsburgh,1,1000,0.05,X,realistic/dp0.005_mf0.02_rf0.02_gd0.015,0.476,1000,476,20260428_221359
MWPM+GCN,3,3,ibm_pittsburgh,1,1000,0.05,X,realistic/dp0.005_mf0.02_rf0.02_gd0.015,0.429,1000,429,20260428_221359
GCN+MWPM,3,3,ibm_pittsburgh,1,1000,0.05,X,realistic/dp0.005_mf0.02_rf0.02_gd0.015,0.649,1000,649,20260428_221359
GAT,3,3,ibm_pittsburgh,1,1000,0.005,X,realistic/dp0.005_mf0.02_rf0.02_gd0.015,0.504,1000,504,20260428_221359
MWPM+GAT,3,3,ibm_pittsburgh,1,1000,0.005,X,realistic/dp0.005_mf0.02_rf0.02_gd0.015,0.429,1000,429,20260428_221359
GAT+MWPM,3,3,ibm_pittsburgh,1,1000,0.005,X,realistic/dp0.005_mf0.02_rf0.02_gd0.015,0.675,1000,675,20260428_221359
GAT,3,3,ibm_pittsburgh,1,1000,0.01,X,realistic/dp0.005_mf0.02_rf0.02_gd0.015,0.481,1000,481,20260428_221359
MWPM+GAT,3,3,ibm_pittsburgh,1,1000,0.01,X,realistic/dp0.005_mf0.02_rf0.02_gd0.015,0.429,1000,429,20260428_221359
GAT+MWPM,3,3,ibm_pittsburgh,1,1000,0.01,X,realistic/dp0.005_mf0.02_rf0.02_gd0.015,0.673,1000,673,20260428_221359
GAT,3,3,ibm_pittsburgh,1,1000,0.05,X,realistic/dp0.005_mf0.02_rf0.02_gd0.015,0.504,1000,504,20260428_221359
MWPM+GAT,3,3,ibm_pittsburgh,1,1000,0.05,X,realistic/dp0.005_mf0.02_rf0.02_gd0.015,0.493,1000,493,20260428_221359
GAT+MWPM,3,3,ibm_pittsburgh,1,1000,0.05,X,realistic/dp0.005_mf0.02_rf0.02_gd0.015,0.6,1000,600,20260428_221359
GNN,3,3,ibm_pittsburgh,1,1000,0.005,X,realistic/dp0.005_mf0.02_rf0.02_gd0.015,0.471,1000,471,20260428_221359
MWPM+GNN,3,3,ibm_pittsburgh,1,1000,0.005,X,realistic/dp0.005_mf0.02_rf0.02_gd0.015,0.428,1000,428,20260428_221359
GNN+MWPM,3,3,ibm_pittsburgh,1,1000,0.005,X,realistic/dp0.005_mf0.02_rf0.02_gd0.015,0.629,1000,629,20260428_221359
GNN,3,3,ibm_pittsburgh,1,1000,0.01,X,realistic/dp0.005_mf0.02_rf0.02_gd0.015,0.476,1000,476,20260428_221359
MWPM+GNN,3,3,ibm_pittsburgh,1,1000,0.01,X,realistic/dp0.005_mf0.02_rf0.02_gd0.015,0.428,1000,428,20260428_221359
GNN+MWPM,3,3,ibm_pittsburgh,1,1000,0.01,X,realistic/dp0.005_mf0.02_rf0.02_gd0.015,0.672,1000,672,20260428_221359
GNN,3,3,ibm_pittsburgh,1,1000,0.05,X,realistic/dp0.005_mf0.02_rf0.02_gd0.015,0.458,1000,458,20260428_221359
MWPM+GNN,3,3,ibm_pittsburgh,1,1000,0.05,X,realistic/dp0.005_mf0.02_rf0.02_gd0.015,0.429,1000,429,20260428_221359
GNN+MWPM,3,3,ibm_pittsburgh,1,1000,0.05,X,realistic/dp0.005_mf0.02_rf0.02_gd0.015,0.685,1000,685,20260428_221359
GraphMamba,3,3,ibm_pittsburgh,1,1000,0.005,X,realistic/dp0.005_mf0.02_rf0.02_gd0.015,0.528,1000,528,20260428_221359
MWPM+GraphMamba,3,3,ibm_pittsburgh,1,1000,0.005,X,realistic/dp0.005_mf0.02_rf0.02_gd0.015,0.511,1000,511,20260428_221359
GraphMamba+MWPM,3,3,ibm_pittsburgh,1,1000,0.005,X,realistic/dp0.005_mf0.02_rf0.02_gd0.015,0.317,1000,317,20260428_221359
GraphMamba,3,3,ibm_pittsburgh,1,1000,0.01,X,realistic/dp0.005_mf0.02_rf0.02_gd0.015,0.527,1000,527,20260428_221359
MWPM+GraphMamba,3,3,ibm_pittsburgh,1,1000,0.01,X,realistic/dp0.005_mf0.02_rf0.02_gd0.015,0.511,1000,511,20260428_221359
GraphMamba+MWPM,3,3,ibm_pittsburgh,1,1000,0.01,X,realistic/dp0.005_mf0.02_rf0.02_gd0.015,0.314,1000,314,20260428_221359
GraphMamba,3,3,ibm_pittsburgh,1,1000,0.05,X,realistic/dp0.005_mf0.02_rf0.02_gd0.015,0.521,1000,521,20260428_221359
MWPM+GraphMamba,3,3,ibm_pittsburgh,1,1000,0.05,X,realistic/dp0.005_mf0.02_rf0.02_gd0.015,0.511,1000,511,20260428_221359
GraphMamba+MWPM,3,3,ibm_pittsburgh,1,1000,0.05,X,realistic/dp0.005_mf0.02_rf0.02_gd0.015,0.309,1000,309,20260428_221359
CNN,3,3,ibm_pittsburgh,1,1000,0.005,X,realistic/dp0.01_mf0.05_rf0.05_gd0.01,0.527,1000,527,20260428_221359
MWPM+CNN,3,3,ibm_pittsburgh,1,1000,0.005,X,realistic/dp0.01_mf0.05_rf0.05_gd0.01,0.429,1000,429,20260428_221359
CNN+MWPM,3,3,ibm_pittsburgh,1,1000,0.005,X,realistic/dp0.01_mf0.05_rf0.05_gd0.01,0.609,1000,609,20260428_221359
CNN,3,3,ibm_pittsburgh,1,1000,0.01,X,realistic/dp0.01_mf0.05_rf0.05_gd0.01,0.493,1000,493,20260428_221359
MWPM+CNN,3,3,ibm_pittsburgh,1,1000,0.01,X,realistic/dp0.01_mf0.05_rf0.05_gd0.01,0.429,1000,429,20260428_221359
CNN+MWPM,3,3,ibm_pittsburgh,1,1000,0.01,X,realistic/dp0.01_mf0.05_rf0.05_gd0.01,0.648,1000,648,20260428_221359
CNN,3,3,ibm_pittsburgh,1,1000,0.05,X,realistic/dp0.01_mf0.05_rf0.05_gd0.01,0.514,1000,514,20260428_221359
MWPM+CNN,3,3,ibm_pittsburgh,1,1000,0.05,X,realistic/dp0.01_mf0.05_rf0.05_gd0.01,0.429,1000,429,20260428_221359
CNN+MWPM,3,3,ibm_pittsburgh,1,1000,0.05,X,realistic/dp0.01_mf0.05_rf0.05_gd0.01,0.632,1000,632,20260428_221359
GCNII,3,3,ibm_pittsburgh,1,1000,0.005,X,realistic/dp0.01_mf0.05_rf0.05_gd0.01,0.466,1000,466,20260428_221359
MWPM+GCNII,3,3,ibm_pittsburgh,1,1000,0.005,X,realistic/dp0.01_mf0.05_rf0.05_gd0.01,0.429,1000,429,20260428_221359
GCNII+MWPM,3,3,ibm_pittsburgh,1,1000,0.005,X,realistic/dp0.01_mf0.05_rf0.05_gd0.01,0.278,1000,278,20260428_221359
GCNII,3,3,ibm_pittsburgh,1,1000,0.01,X,realistic/dp0.01_mf0.05_rf0.05_gd0.01,0.466,1000,466,20260428_221359
MWPM+GCNII,3,3,ibm_pittsburgh,1,1000,0.01,X,realistic/dp0.01_mf0.05_rf0.05_gd0.01,0.429,1000,429,20260428_221359
GCNII+MWPM,3,3,ibm_pittsburgh,1,1000,0.01,X,realistic/dp0.01_mf0.05_rf0.05_gd0.01,0.3,1000,300,20260428_221359
GCNII,3,3,ibm_pittsburgh,1,1000,0.05,X,realistic/dp0.01_mf0.05_rf0.05_gd0.01,0.534,1000,534,20260428_221359
MWPM+GCNII,3,3,ibm_pittsburgh,1,1000,0.05,X,realistic/dp0.01_mf0.05_rf0.05_gd0.01,0.511,1000,511,20260428_221359
GCNII+MWPM,3,3,ibm_pittsburgh,1,1000,0.05,X,realistic/dp0.01_mf0.05_rf0.05_gd0.01,0.722,1000,722,20260428_221359
APPNP,3,3,ibm_pittsburgh,1,1000,0.005,X,realistic/dp0.01_mf0.05_rf0.05_gd0.01,0.534,1000,534,20260428_221359
MWPM+APPNP,3,3,ibm_pittsburgh,1,1000,0.005,X,realistic/dp0.01_mf0.05_rf0.05_gd0.01,0.511,1000,511,20260428_221359
APPNP+MWPM,3,3,ibm_pittsburgh,1,1000,0.005,X,realistic/dp0.01_mf0.05_rf0.05_gd0.01,0.7,1000,700,20260428_221359
APPNP,3,3,ibm_pittsburgh,1,1000,0.01,X,realistic/dp0.01_mf0.05_rf0.05_gd0.01,0.534,1000,534,20260428_221359
MWPM+APPNP,3,3,ibm_pittsburgh,1,1000,0.01,X,realistic/dp0.01_mf0.05_rf0.05_gd0.01,0.511,1000,511,20260428_221359
APPNP+MWPM,3,3,ibm_pittsburgh,1,1000,0.01,X,realistic/dp0.01_mf0.05_rf0.05_gd0.01,0.722,1000,722,20260428_221359
APPNP,3,3,ibm_pittsburgh,1,1000,0.05,X,realistic/dp0.01_mf0.05_rf0.05_gd0.01,0.534,1000,534,20260428_221359
MWPM+APPNP,3,3,ibm_pittsburgh,1,1000,0.05,X,realistic/dp0.01_mf0.05_rf0.05_gd0.01,0.511,1000,511,20260428_221359
APPNP+MWPM,3,3,ibm_pittsburgh,1,1000,0.05,X,realistic/dp0.01_mf0.05_rf0.05_gd0.01,0.685,1000,685,20260428_221359
GraphTransformer,3,3,ibm_pittsburgh,1,1000,0.005,X,realistic/dp0.01_mf0.05_rf0.05_gd0.01,0.534,1000,534,20260428_221359
MWPM+GraphTransformer,3,3,ibm_pittsburgh,1,1000,0.005,X,realistic/dp0.01_mf0.05_rf0.05_gd0.01,0.511,1000,511,20260428_221359
GraphTransformer+MWPM,3,3,ibm_pittsburgh,1,1000,0.005,X,realistic/dp0.01_mf0.05_rf0.05_gd0.01,0.31,1000,310,20260428_221359
GraphTransformer,3,3,ibm_pittsburgh,1,1000,0.01,X,realistic/dp0.01_mf0.05_rf0.05_gd0.01,0.535,1000,535,20260428_221359
MWPM+GraphTransformer,3,3,ibm_pittsburgh,1,1000,0.01,X,realistic/dp0.01_mf0.05_rf0.05_gd0.01,0.511,1000,511,20260428_221359
