Model,Distance,Num_Rounds,Backend,Shots,Stim_Error_Rate,Stim_Error_Type,Weight_Noise,Logical_Error_Rate,Total_Shots,Logical_Errors,Timestamp
No_Correction,3,3,ibm_yonsei,1000,0,N/A,realistic/dp0.005_mf0.02_rf0.02_gd0.015,0.493000,1000,493,20260402_174442
GCNII,3,3,ibm_yonsei,1000,0.005,X,realistic/dp0.005_mf0.02_rf0.02_gd0.015,0.493000,1000,493,20260402_174442
GCNII,3,3,ibm_yonsei,1000,0.01,X,realistic/dp0.005_mf0.02_rf0.02_gd0.015,0.507000,1000,507,20260402_174442
GCNII,3,3,ibm_yonsei,1000,0.05,X,realistic/dp0.005_mf0.02_rf0.02_gd0.015,0.493000,1000,493,20260402_174442
APPNP,3,3,ibm_yonsei,1000,0.005,X,realistic/dp0.005_mf0.02_rf0.02_gd0.015,0.493000,1000,493,20260402_174442
APPNP,3,3,ibm_yonsei,1000,0.01,X,realistic/dp0.005_mf0.02_rf0.02_gd0.015,0.507000,1000,507,20260402_174442
APPNP,3,3,ibm_yonsei,1000,0.05,X,realistic/dp0.005_mf0.02_rf0.02_gd0.015,0.507000,1000,507,20260402_174442
GraphTransformer,3,3,ibm_yonsei,1000,0.005,X,realistic/dp0.005_mf0.02_rf0.02_gd0.015,0.524000,1000,524,20260402_174442
GraphTransformer,3,3,ibm_yonsei,1000,0.01,X,realistic/dp0.005_mf0.02_rf0.02_gd0.015,0.522000,1000,522,20260402_174442
GraphTransformer,3,3,ibm_yonsei,1000,0.05,X,realistic/dp0.005_mf0.02_rf0.02_gd0.015,0.506000,1000,506,20260402_174442
GCN,3,3,ibm_yonsei,1000,0.005,X,realistic/dp0.005_mf0.02_rf0.02_gd0.015,0.503000,1000,503,20260402_174442
GCN,3,3,ibm_yonsei,1000,0.01,X,realistic/dp0.005_mf0.02_rf0.02_gd0.015,0.493000,1000,493,20260402_174442
GCN,3,3,ibm_yonsei,1000,0.05,X,realistic/dp0.005_mf0.02_rf0.02_gd0.015,0.505000,1000,505,20260402_174442
GAT,3,3,ibm_yonsei,1000,0.005,X,realistic/dp0.005_mf0.02_rf0.02_gd0.015,0.499000,1000,499,20260402_174442
GAT,3,3,ibm_yonsei,1000,0.01,X,realistic/dp0.005_mf0.02_rf0.02_gd0.015,0.498000,1000,498,20260402_174442
GAT,3,3,ibm_yonsei,1000,0.05,X,realistic/dp0.005_mf0.02_rf0.02_gd0.015,0.493000,1000,493,20260402_174442
GNN,3,3,ibm_yonsei,1000,0.005,X,realistic/dp0.005_mf0.02_rf0.02_gd0.015,0.502000,1000,502,20260402_174442
GNN,3,3,ibm_yonsei,1000,0.01,X,realistic/dp0.005_mf0.02_rf0.02_gd0.015,0.488000,1000,488,20260402_174442
GNN,3,3,ibm_yonsei,1000,0.05,X,realistic/dp0.005_mf0.02_rf0.02_gd0.015,0.497000,1000,497,20260402_174442
GraphMamba,3,3,ibm_yonsei,1000,0.005,X,realistic/dp0.005_mf0.02_rf0.02_gd0.015,0.521000,1000,521,20260402_174442
GraphMamba,3,3,ibm_yonsei,1000,0.01,X,realistic/dp0.005_mf0.02_rf0.02_gd0.015,0.524000,1000,524,20260402_174442
GraphMamba,3,3,ibm_yonsei,1000,0.05,X,realistic/dp0.005_mf0.02_rf0.02_gd0.015,0.514000,1000,514,20260402_174442
